manufacturer,substation_id,source_file,window_start,window_end,label,lead_time_bucket,estimated_lead_time_hours,fault_event_id
manufacturer 1,28,manufacturer 1/operational_data/substation_28.csv,2020-01-09T18:00:00+00:00,2020-01-10T00:00:00+00:00,pre_fault,3-7d,88.91666666666667,47
manufacturer 1,28,manufacturer 1/operational_data/substation_28.csv,2020-01-10T00:00:00+00:00,2020-01-10T06:00:00+00:00,pre_fault,3-7d,82.91666666666667,47
manufacturer 1,28,manufacturer 1/operational_data/substation_28.csv,2020-01-10T06:00:00+00:00,2020-01-10T12:00:00+00:00,pre_fault,3-7d,76.91666666666667,47
manufacturer 1,28,manufacturer 1/operational_data/substation_28.csv,2020-01-10T12:00:00+00:00,2020-01-10T18:00:00+00:00,pre_fault,1-3d,70.91666666666667,47
manufacturer 1,28,manufacturer 1/operational_data/substation_28.csv,2020-01-10T18:00:00+00:00,2020-01-11T00:00:00+00:00,pre_fault,1-3d,64.91666666666667,47
manufacturer 1,28,manufacturer 1/operational_data/substation_28.csv,2020-01-11T00:00:00+00:00,2020-01-11T06:00:00+00:00,pre_fault,1-3d,58.916666666666664,47
manufacturer 1,28,manufacturer 1/operational_data/substation_28.csv,2020-01-11T06:00:00+00:00,2020-01-11T12:00:00+00:00,pre_fault,1-3d,52.916666666666664,47
manufacturer 1,28,manufacturer 1/operational_data/substation_28.csv,2020-01-11T12:00:00+00:00,2020-01-11T18:00:00+00:00,pre_fault,1-3d,46.916666666666664,47
manufacturer 1,28,manufacturer 1/operational_data/substation_28.csv,2020-01-11T18:00:00+00:00,2020-01-12T00:00:00+00:00,pre_fault,1-3d,40.916666666666664,47
manufacturer 1,28,manufacturer 1/operational_data/substation_28.csv,2020-01-12T00:00:00+00:00,2020-01-12T06:00:00+00:00,pre_fault,1-3d,34.916666666666664,47
manufacturer 1,28,manufacturer 1/operational_data/substation_28.csv,2020-01-12T06:00:00+00:00,2020-01-12T12:00:00+00:00,pre_fault,1-3d,28.916666666666668,47
manufacturer 1,28,manufacturer 1/operational_data/substation_28.csv,2020-01-12T12:00:00+00:00,2020-01-12T18:00:00+00:00,pre_fault,0-24h,22.916666666666668,47
manufacturer 1,28,manufacturer 1/operational_data/substation_28.csv,2020-01-12T18:00:00+00:00,2020-01-13T00:00:00+00:00,pre_fault,0-24h,16.916666666666668,47
manufacturer 1,28,manufacturer 1/operational_data/substation_28.csv,2020-01-13T00:00:00+00:00,2020-01-13T06:00:00+00:00,pre_fault,0-24h,10.916666666666666,47
manufacturer 1,28,manufacturer 1/operational_data/substation_28.csv,2020-01-13T06:00:00+00:00,2020-01-13T12:00:00+00:00,pre_fault,0-24h,4.916666666666667,47
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-02-29T12:00:00+00:00,2020-02-29T18:00:00+00:00,pre_fault,3-7d,163.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-02-29T18:00:00+00:00,2020-03-01T00:00:00+00:00,pre_fault,3-7d,157.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-01T00:00:00+00:00,2020-03-01T06:00:00+00:00,pre_fault,3-7d,151.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-01T06:00:00+00:00,2020-03-01T12:00:00+00:00,pre_fault,3-7d,145.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-01T12:00:00+00:00,2020-03-01T18:00:00+00:00,pre_fault,3-7d,139.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-01T18:00:00+00:00,2020-03-02T00:00:00+00:00,pre_fault,3-7d,133.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-02T00:00:00+00:00,2020-03-02T06:00:00+00:00,pre_fault,3-7d,127.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-02T06:00:00+00:00,2020-03-02T12:00:00+00:00,pre_fault,3-7d,121.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-02T12:00:00+00:00,2020-03-02T18:00:00+00:00,pre_fault,3-7d,115.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-02T18:00:00+00:00,2020-03-03T00:00:00+00:00,pre_fault,3-7d,109.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-03T00:00:00+00:00,2020-03-03T06:00:00+00:00,pre_fault,3-7d,103.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-03T06:00:00+00:00,2020-03-03T12:00:00+00:00,pre_fault,3-7d,97.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-03T12:00:00+00:00,2020-03-03T18:00:00+00:00,pre_fault,3-7d,91.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-03T18:00:00+00:00,2020-03-04T00:00:00+00:00,pre_fault,3-7d,85.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-04T00:00:00+00:00,2020-03-04T06:00:00+00:00,pre_fault,3-7d,79.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-04T06:00:00+00:00,2020-03-04T12:00:00+00:00,pre_fault,3-7d,73.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-04T12:00:00+00:00,2020-03-04T18:00:00+00:00,pre_fault,1-3d,67.99527777777777,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-04T18:00:00+00:00,2020-03-05T00:00:00+00:00,pre_fault,1-3d,61.99527777777778,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-05T00:00:00+00:00,2020-03-05T06:00:00+00:00,pre_fault,1-3d,55.99527777777778,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-05T06:00:00+00:00,2020-03-05T12:00:00+00:00,pre_fault,1-3d,49.99527777777778,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-05T12:00:00+00:00,2020-03-05T18:00:00+00:00,pre_fault,1-3d,43.99527777777778,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-05T18:00:00+00:00,2020-03-06T00:00:00+00:00,pre_fault,1-3d,37.99527777777778,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-06T00:00:00+00:00,2020-03-06T06:00:00+00:00,pre_fault,1-3d,31.995277777777776,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-06T06:00:00+00:00,2020-03-06T12:00:00+00:00,pre_fault,1-3d,25.995277777777776,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-06T12:00:00+00:00,2020-03-06T18:00:00+00:00,pre_fault,0-24h,19.995277777777776,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-06T18:00:00+00:00,2020-03-07T00:00:00+00:00,pre_fault,0-24h,13.995277777777778,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-07T00:00:00+00:00,2020-03-07T06:00:00+00:00,pre_fault,0-24h,7.995277777777778,15
manufacturer 1,29,manufacturer 1/operational_data/substation_29.csv,2020-03-07T06:00:00+00:00,2020-03-07T12:00:00+00:00,pre_fault,0-24h,1.9952777777777777,15
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-09T18:00:00+00:00,2020-03-10T00:00:00+00:00,pre_fault,3-7d,165.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-10T00:00:00+00:00,2020-03-10T06:00:00+00:00,pre_fault,3-7d,159.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-10T06:00:00+00:00,2020-03-10T12:00:00+00:00,pre_fault,3-7d,153.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-10T12:00:00+00:00,2020-03-10T18:00:00+00:00,pre_fault,3-7d,147.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-10T18:00:00+00:00,2020-03-11T00:00:00+00:00,pre_fault,3-7d,141.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-11T00:00:00+00:00,2020-03-11T06:00:00+00:00,pre_fault,3-7d,135.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-11T06:00:00+00:00,2020-03-11T12:00:00+00:00,pre_fault,3-7d,129.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-11T12:00:00+00:00,2020-03-11T18:00:00+00:00,pre_fault,3-7d,123.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-11T18:00:00+00:00,2020-03-12T00:00:00+00:00,pre_fault,3-7d,117.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-12T00:00:00+00:00,2020-03-12T06:00:00+00:00,pre_fault,3-7d,111.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-12T06:00:00+00:00,2020-03-12T12:00:00+00:00,pre_fault,3-7d,105.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-12T12:00:00+00:00,2020-03-12T18:00:00+00:00,pre_fault,3-7d,99.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-12T18:00:00+00:00,2020-03-13T00:00:00+00:00,pre_fault,3-7d,93.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-13T00:00:00+00:00,2020-03-13T06:00:00+00:00,pre_fault,3-7d,87.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-13T06:00:00+00:00,2020-03-13T12:00:00+00:00,pre_fault,3-7d,81.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-13T12:00:00+00:00,2020-03-13T18:00:00+00:00,pre_fault,3-7d,75.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-13T18:00:00+00:00,2020-03-14T00:00:00+00:00,pre_fault,1-3d,69.06666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-14T00:00:00+00:00,2020-03-14T06:00:00+00:00,pre_fault,1-3d,63.06666666666667,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-14T06:00:00+00:00,2020-03-14T12:00:00+00:00,pre_fault,1-3d,57.06666666666667,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-14T12:00:00+00:00,2020-03-14T18:00:00+00:00,pre_fault,1-3d,51.06666666666667,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-14T18:00:00+00:00,2020-03-15T00:00:00+00:00,pre_fault,1-3d,45.06666666666667,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-15T00:00:00+00:00,2020-03-15T06:00:00+00:00,pre_fault,1-3d,39.06666666666667,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-15T06:00:00+00:00,2020-03-15T12:00:00+00:00,pre_fault,1-3d,33.06666666666667,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-15T12:00:00+00:00,2020-03-15T18:00:00+00:00,pre_fault,1-3d,27.066666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-15T18:00:00+00:00,2020-03-16T00:00:00+00:00,pre_fault,0-24h,21.066666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-16T00:00:00+00:00,2020-03-16T06:00:00+00:00,pre_fault,0-24h,15.066666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-16T06:00:00+00:00,2020-03-16T12:00:00+00:00,pre_fault,0-24h,9.066666666666666,10
manufacturer 1,30,manufacturer 1/operational_data/substation_30.csv,2020-03-16T12:00:00+00:00,2020-03-16T18:00:00+00:00,pre_fault,0-24h,3.066666666666667,10
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-06T18:00:00+00:00,2020-01-07T00:00:00+00:00,pre_fault,3-7d,165.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-07T00:00:00+00:00,2020-01-07T06:00:00+00:00,pre_fault,3-7d,159.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-07T06:00:00+00:00,2020-01-07T12:00:00+00:00,pre_fault,3-7d,153.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-07T12:00:00+00:00,2020-01-07T18:00:00+00:00,pre_fault,3-7d,147.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-07T18:00:00+00:00,2020-01-08T00:00:00+00:00,pre_fault,3-7d,141.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-08T00:00:00+00:00,2020-01-08T06:00:00+00:00,pre_fault,3-7d,135.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-08T06:00:00+00:00,2020-01-08T12:00:00+00:00,pre_fault,3-7d,129.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-08T12:00:00+00:00,2020-01-08T18:00:00+00:00,pre_fault,3-7d,123.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-08T18:00:00+00:00,2020-01-09T00:00:00+00:00,pre_fault,3-7d,117.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-09T00:00:00+00:00,2020-01-09T06:00:00+00:00,pre_fault,3-7d,111.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-09T06:00:00+00:00,2020-01-09T12:00:00+00:00,pre_fault,3-7d,105.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-09T12:00:00+00:00,2020-01-09T18:00:00+00:00,pre_fault,3-7d,99.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-09T18:00:00+00:00,2020-01-10T00:00:00+00:00,pre_fault,3-7d,93.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-10T00:00:00+00:00,2020-01-10T06:00:00+00:00,pre_fault,3-7d,87.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-10T06:00:00+00:00,2020-01-10T12:00:00+00:00,pre_fault,3-7d,81.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-10T12:00:00+00:00,2020-01-10T18:00:00+00:00,pre_fault,3-7d,75.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-10T18:00:00+00:00,2020-01-11T00:00:00+00:00,pre_fault,1-3d,69.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-11T00:00:00+00:00,2020-01-11T06:00:00+00:00,pre_fault,1-3d,63.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-11T06:00:00+00:00,2020-01-11T12:00:00+00:00,pre_fault,1-3d,57.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-11T12:00:00+00:00,2020-01-11T18:00:00+00:00,pre_fault,1-3d,51.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-11T18:00:00+00:00,2020-01-12T00:00:00+00:00,pre_fault,1-3d,45.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-12T00:00:00+00:00,2020-01-12T06:00:00+00:00,pre_fault,1-3d,39.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-12T06:00:00+00:00,2020-01-12T12:00:00+00:00,pre_fault,1-3d,33.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-12T12:00:00+00:00,2020-01-12T18:00:00+00:00,pre_fault,1-3d,27.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-12T18:00:00+00:00,2020-01-13T00:00:00+00:00,pre_fault,0-24h,21.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-13T00:00:00+00:00,2020-01-13T06:00:00+00:00,pre_fault,0-24h,15.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-13T06:00:00+00:00,2020-01-13T12:00:00+00:00,pre_fault,0-24h,9.8,45
manufacturer 1,31,manufacturer 1/operational_data/substation_31.csv,2020-01-13T12:00:00+00:00,2020-01-13T18:00:00+00:00,pre_fault,0-24h,3.8,45
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-25T12:00:00+00:00,2016-07-25T18:00:00+00:00,pre_fault,3-7d,166.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-25T18:00:00+00:00,2016-07-26T00:00:00+00:00,pre_fault,3-7d,160.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-26T00:00:00+00:00,2016-07-26T06:00:00+00:00,pre_fault,3-7d,154.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-26T06:00:00+00:00,2016-07-26T12:00:00+00:00,pre_fault,3-7d,148.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-26T12:00:00+00:00,2016-07-26T18:00:00+00:00,pre_fault,3-7d,142.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-26T18:00:00+00:00,2016-07-27T00:00:00+00:00,pre_fault,3-7d,136.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-27T00:00:00+00:00,2016-07-27T06:00:00+00:00,pre_fault,3-7d,130.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-27T06:00:00+00:00,2016-07-27T12:00:00+00:00,pre_fault,3-7d,124.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-27T12:00:00+00:00,2016-07-27T18:00:00+00:00,pre_fault,3-7d,118.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-27T18:00:00+00:00,2016-07-28T00:00:00+00:00,pre_fault,3-7d,112.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-28T00:00:00+00:00,2016-07-28T06:00:00+00:00,pre_fault,3-7d,106.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-28T06:00:00+00:00,2016-07-28T12:00:00+00:00,pre_fault,3-7d,100.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-28T12:00:00+00:00,2016-07-28T18:00:00+00:00,pre_fault,3-7d,94.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-28T18:00:00+00:00,2016-07-29T00:00:00+00:00,pre_fault,3-7d,88.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-29T00:00:00+00:00,2016-07-29T06:00:00+00:00,pre_fault,3-7d,82.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-29T06:00:00+00:00,2016-07-29T12:00:00+00:00,pre_fault,3-7d,76.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-29T12:00:00+00:00,2016-07-29T18:00:00+00:00,pre_fault,1-3d,70.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-29T18:00:00+00:00,2016-07-30T00:00:00+00:00,pre_fault,1-3d,64.56666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-30T00:00:00+00:00,2016-07-30T06:00:00+00:00,pre_fault,1-3d,58.56666666666667,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-30T06:00:00+00:00,2016-07-30T12:00:00+00:00,pre_fault,1-3d,52.56666666666667,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-30T12:00:00+00:00,2016-07-30T18:00:00+00:00,pre_fault,1-3d,46.56666666666667,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-30T18:00:00+00:00,2016-07-31T00:00:00+00:00,pre_fault,1-3d,40.56666666666667,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-31T00:00:00+00:00,2016-07-31T06:00:00+00:00,pre_fault,1-3d,34.56666666666667,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-31T06:00:00+00:00,2016-07-31T12:00:00+00:00,pre_fault,1-3d,28.566666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-31T12:00:00+00:00,2016-07-31T18:00:00+00:00,pre_fault,0-24h,22.566666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-07-31T18:00:00+00:00,2016-08-01T00:00:00+00:00,pre_fault,0-24h,16.566666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-08-01T00:00:00+00:00,2016-08-01T06:00:00+00:00,pre_fault,0-24h,10.566666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-08-01T06:00:00+00:00,2016-08-01T12:00:00+00:00,pre_fault,0-24h,4.566666666666666,41
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-09T12:00:00+00:00,2016-12-09T18:00:00+00:00,pre_fault,3-7d,164.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-09T18:00:00+00:00,2016-12-10T00:00:00+00:00,pre_fault,3-7d,158.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-10T00:00:00+00:00,2016-12-10T06:00:00+00:00,pre_fault,3-7d,152.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-10T06:00:00+00:00,2016-12-10T12:00:00+00:00,pre_fault,3-7d,146.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-10T12:00:00+00:00,2016-12-10T18:00:00+00:00,pre_fault,3-7d,140.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-10T18:00:00+00:00,2016-12-11T00:00:00+00:00,pre_fault,3-7d,134.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-11T00:00:00+00:00,2016-12-11T06:00:00+00:00,pre_fault,3-7d,128.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-11T06:00:00+00:00,2016-12-11T12:00:00+00:00,pre_fault,3-7d,122.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-11T12:00:00+00:00,2016-12-11T18:00:00+00:00,pre_fault,3-7d,116.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-11T18:00:00+00:00,2016-12-12T00:00:00+00:00,pre_fault,3-7d,110.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-12T00:00:00+00:00,2016-12-12T06:00:00+00:00,pre_fault,3-7d,104.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-12T06:00:00+00:00,2016-12-12T12:00:00+00:00,pre_fault,3-7d,98.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-12T12:00:00+00:00,2016-12-12T18:00:00+00:00,pre_fault,3-7d,92.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-12T18:00:00+00:00,2016-12-13T00:00:00+00:00,pre_fault,3-7d,86.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-13T00:00:00+00:00,2016-12-13T06:00:00+00:00,pre_fault,3-7d,80.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-13T06:00:00+00:00,2016-12-13T12:00:00+00:00,pre_fault,3-7d,74.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-13T12:00:00+00:00,2016-12-13T18:00:00+00:00,pre_fault,1-3d,68.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-13T18:00:00+00:00,2016-12-14T00:00:00+00:00,pre_fault,1-3d,62.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-14T00:00:00+00:00,2016-12-14T06:00:00+00:00,pre_fault,1-3d,56.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-14T06:00:00+00:00,2016-12-14T12:00:00+00:00,pre_fault,1-3d,50.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-14T12:00:00+00:00,2016-12-14T18:00:00+00:00,pre_fault,1-3d,44.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-14T18:00:00+00:00,2016-12-15T00:00:00+00:00,pre_fault,1-3d,38.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-15T00:00:00+00:00,2016-12-15T06:00:00+00:00,pre_fault,1-3d,32.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-15T06:00:00+00:00,2016-12-15T12:00:00+00:00,pre_fault,1-3d,26.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-15T12:00:00+00:00,2016-12-15T18:00:00+00:00,pre_fault,0-24h,20.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-15T18:00:00+00:00,2016-12-16T00:00:00+00:00,pre_fault,0-24h,14.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-16T00:00:00+00:00,2016-12-16T06:00:00+00:00,pre_fault,0-24h,8.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2016-12-16T06:00:00+00:00,2016-12-16T12:00:00+00:00,pre_fault,0-24h,2.65,37
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2017-03-05T12:00:00+00:00,2017-03-05T18:00:00+00:00,pre_fault,3-7d,165.18333333333334,35
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2017-03-05T18:00:00+00:00,2017-03-06T00:00:00+00:00,pre_fault,3-7d,159.18333333333334,35
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2017-03-06T00:00:00+00:00,2017-03-06T06:00:00+00:00,pre_fault,3-7d,153.18333333333334,35
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2017-03-06T06:00:00+00:00,2017-03-06T12:00:00+00:00,pre_fault,3-7d,147.18333333333334,35
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2017-03-06T12:00:00+00:00,2017-03-06T18:00:00+00:00,pre_fault,3-7d,141.18333333333334,35
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2017-03-06T18:00:00+00:00,2017-03-07T00:00:00+00:00,pre_fault,3-7d,135.18333333333334,35
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2017-03-07T00:00:00+00:00,2017-03-07T06:00:00+00:00,pre_fault,3-7d,129.18333333333334,35
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2017-03-07T06:00:00+00:00,2017-03-07T12:00:00+00:00,pre_fault,3-7d,123.18333333333334,35
manufacturer 2,4,manufacturer 2/operational_data/substation_4.csv,2017-03-07T12:00:00+00:00,2017-03-07T18:00:00+00:00,pre_fault,3-7d,117.18333333333334,35
