manufacturer,substation_id,window_start,window_end,anomaly_score,risk_score,risk_probability,risk_level_calibrated,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,lead_time_bucket_distance,days_since_last_fault_event,days_since_last_task_event,days_since_last_any_event,risk_base_score,risk_probability_component_score,leadtime_bucket_base_score,leadtime_confidence_multiplier,leadtime_component_score,anomaly_component_score,history_adjustment_score,history_adjustment_reason,priority_score,priority_level,priority_reason,engine_version,label,fault_label,fault_event_id,estimated_lead_time_hours,use_for_supervised_training,split_time_based,split_substation_based,split_regime_based,true_bucket,target_score,target_level,is_pre_fault,is_within_3d,rule_based_score,rule_based_level,lgbm_priority_only_score_raw,lgbm_priority_only_score,lgbm_priority_only_level,lgbm_prediction_bundle_score_raw,lgbm_prediction_bundle_score,lgbm_prediction_bundle_level
manufacturer 2,10,2018-08-25 00:00:00,2018-08-25 06:00:00,0.5162193655460582,0.1274975468427855,0.1274975468427855,low,,,,,,,249.1805555555556,627.0,249.1805555555556,4.0,2.294955843170139,0.0,0.6,0.0,3.097316193276349,0.0,,9.3923,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,holdout,normal,0.0,low,False,False,9.3923,low,18.645499409255713,18.645499409255713,medium,18.645499409255713,18.645499409255713,medium
manufacturer 2,10,2018-08-20 18:00:00,2018-08-21 00:00:00,0.5142629097974298,0.1275310851503889,0.1275310851503889,low,,,,,,,244.9305555555556,622.75,244.9305555555556,4.0,2.295559532707,0.0,0.6,0.0,3.085577458784579,0.0,,9.3811,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,9.3811,low,17.88186202048006,17.88186202048006,medium,17.88186202048006,17.88186202048006,medium
manufacturer 2,10,2018-08-24 18:00:00,2018-08-25 00:00:00,0.5069927681612562,0.1296618148285386,0.1296618148285386,low,,,,,,,248.9305555555556,626.75,248.9305555555556,4.0,2.333912666913695,0.0,0.6,0.0,3.0419566089675367,0.0,,9.3759,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,holdout,normal,0.0,low,False,False,9.3759,low,17.16005962336517,17.16005962336517,medium,17.16005962336517,17.16005962336517,medium
manufacturer 1,3,2019-09-05 12:00:00,2019-09-05 18:00:00,0.3757447584608028,0.1731434591686109,0.1731434591686109,low,,,,,,,9999.0,1284.5,1284.5,4.0,3.1165822650349964,0.0,0.6,0.0,2.254468550764817,0.0,,9.3711,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,validation,normal,0.0,low,False,False,9.3711,low,19.470362095828726,19.470362095828726,medium,19.470362095828726,19.470362095828726,medium
manufacturer 2,10,2018-08-20 06:00:00,2018-08-20 12:00:00,0.517845435751666,0.1249754457174423,0.1249754457174423,low,,,,,,,244.4305555555556,622.25,244.4305555555556,4.0,2.2495580229139613,0.0,0.6,0.0,3.107072614509996,0.0,,9.3566,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,9.3566,low,11.289906930047914,11.289906930047914,low,11.289906930047914,11.289906930047914,low
manufacturer 1,22,2019-11-06 06:00:00,2019-11-06 12:00:00,0.4276407117543371,0.1532149033832714,0.1532149033832714,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.7578682608988854,0.0,0.6,0.0,2.5658442705260227,0.0,,9.3237,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,holdout,holdout,normal,0.0,low,False,False,9.3237,low,32.98719262626862,32.98719262626862,medium,32.98719262626862,32.98719262626862,medium
manufacturer 2,43,2020-03-19 00:00:00,2020-03-19 06:00:00,0.4208100672226944,0.1553908224101263,0.1553908224101263,low,,,,,,,68.47569444444444,65.68981481481481,65.68981481481481,4.0,2.7970348033822736,0.0,0.6,0.0,2.524860403336166,0.0,,9.3219,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,holdout,holdout,normal,0.0,low,False,False,9.3219,low,31.417073052180303,31.417073052180303,medium,31.417073052180303,31.417073052180303,medium
manufacturer 1,1,2019-12-07 00:00:00,2019-12-07 06:00:00,0.4177614447328506,0.1561204328788952,0.1561204328788952,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.810167791820114,0.0,0.6,0.0,2.506568668397104,0.0,,9.3167,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,holdout,validation,normal,0.0,low,False,False,9.3167,low,31.417073052180303,31.417073052180303,medium,31.417073052180303,31.417073052180303,medium
manufacturer 1,1,2019-12-01 00:00:00,2019-12-01 06:00:00,0.4168954798269248,0.1562204894354098,0.1562204894354098,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.8119688098373765,0.0,0.6,0.0,2.501372878961549,0.0,,9.3133,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,holdout,train,normal,0.0,low,False,False,9.3133,low,30.72141073232118,30.72141073232118,medium,30.72141073232118,30.72141073232118,medium
manufacturer 2,10,2018-08-23 00:00:00,2018-08-23 06:00:00,0.5146122557407502,0.1232742911298778,0.1232742911298778,low,,,,,,,247.1805555555556,625.0,247.1805555555556,4.0,2.2189372403378003,0.0,0.6,0.0,3.087673534444501,0.0,,9.3066,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,validation,normal,0.0,low,False,False,9.3066,low,4.713792413481889,4.713792413481889,low,4.713792413481889,4.713792413481889,low
manufacturer 2,10,2018-08-21 06:00:00,2018-08-21 12:00:00,0.5202732887077188,0.1213056543896585,0.1213056543896585,low,,,,,,,245.4305555555556,623.25,245.4305555555556,4.0,2.183501779013853,0.0,0.6,0.0,3.121639732246313,0.0,,9.3051,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,9.3051,low,6.1867660096746375,6.1867660096746375,low,6.1867660096746375,6.1867660096746375,low
manufacturer 2,10,2018-08-21 18:00:00,2018-08-22 00:00:00,0.5191973363247778,0.1211431013250572,0.1211431013250572,low,,,,,,,245.9305555555556,623.75,245.9305555555556,4.0,2.1805758238510298,0.0,0.6,0.0,3.1151840179486667,0.0,,9.2958,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,validation,normal,0.0,low,False,False,9.2958,low,6.1867660096746375,6.1867660096746375,low,6.1867660096746375,6.1867660096746375,low
manufacturer 1,3,2019-09-05 00:00:00,2019-09-05 06:00:00,0.3679495289287283,0.1713809119808402,0.1713809119808402,low,,,,,,,9999.0,1284.0,1284.0,4.0,3.084856415655124,0.0,0.6,0.0,2.20769717357237,0.0,,9.2926,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,validation,normal,0.0,low,False,False,9.2926,low,19.470362095828726,19.470362095828726,medium,19.470362095828726,19.470362095828726,medium
manufacturer 2,40,2019-08-21 06:00:00,2019-08-21 12:00:00,0.4430879535463394,0.1436329908902121,0.1436329908902121,low,,,,,,,9999.0,915.25,915.25,4.0,2.5853938360238176,0.0,0.6,0.0,2.6585277212780363,0.0,,9.2439,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,holdout,normal,0.0,low,False,False,9.2439,low,31.223938138239813,31.223938138239813,medium,31.223938138239813,31.223938138239813,medium
manufacturer 2,24,2020-02-25 00:00:00,2020-02-25 06:00:00,0.4571647488020552,0.1379871055905675,0.1379871055905675,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.483767900630215,0.0,0.6,0.0,2.742988492812332,0.0,,9.2268,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,train,holdout,normal,0.0,low,False,False,9.2268,low,18.710517433714493,18.710517433714493,medium,18.710517433714493,18.710517433714493,medium
manufacturer 2,10,2018-08-19 12:00:00,2018-08-19 18:00:00,0.5215969782104304,0.116382945419198,0.116382945419198,low,,,,,,,243.6805555555556,621.5,243.6805555555556,4.0,2.094893017545564,0.0,0.6,0.0,3.1295818692625823,0.0,,9.2245,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,9.2245,low,9.21101117914896,9.21101117914896,low,9.21101117914896,9.21101117914896,low
manufacturer 1,3,2019-09-03 00:00:00,2019-09-03 06:00:00,0.3696093233294341,0.1666723497412188,0.1666723497412188,low,,,,,,,9999.0,1282.0,1282.0,4.0,3.0001022953419385,0.0,0.6,0.0,2.2176559399766047,0.0,,9.2178,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,validation,normal,0.0,low,False,False,9.2178,low,19.470362095828726,19.470362095828726,medium,19.470362095828726,19.470362095828726,medium
manufacturer 2,55,2019-10-21 18:00:00,2019-10-22 00:00:00,0.5288619002010432,0.1123994291903923,0.1123994291903923,low,,,,,,,9999.0,985.75,985.75,4.0,2.023189725427061,0.0,0.6,0.0,3.1731714012062597,0.0,,9.1964,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,holdout,normal,0.0,low,False,False,9.1964,low,13.90672021414417,13.90672021414417,low,13.90672021414417,13.90672021414417,low
manufacturer 2,10,2018-08-20 12:00:00,2018-08-20 18:00:00,0.5228629006227621,0.1142584751025411,0.1142584751025411,low,,,,,,,244.6805555555556,622.5,244.6805555555556,4.0,2.05665255184574,0.0,0.6,0.0,3.1371774037365725,0.0,,9.1938,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,9.1938,low,9.21101117914896,9.21101117914896,low,9.21101117914896,9.21101117914896,low
manufacturer 2,10,2018-08-25 18:00:00,2018-08-26 00:00:00,0.5125431975003758,0.1176063654799948,0.1176063654799948,low,,,,,,,249.9305555555556,627.75,249.9305555555556,4.0,2.116914578639906,0.0,0.6,0.0,3.075259185002255,0.0,,9.1922,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,holdout,normal,0.0,low,False,False,9.1922,low,4.325704954391026,4.325704954391026,low,4.325704954391026,4.325704954391026,low
manufacturer 2,55,2019-10-19 06:00:00,2019-10-19 12:00:00,0.5109686397485664,0.1180132769941474,0.1180132769941474,low,,,,,,,9999.0,983.25,983.25,4.0,2.124238985894653,0.0,0.6,0.0,3.0658118384913986,0.0,,9.1901,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,9.1901,low,4.325704954391026,4.325704954391026,low,4.325704954391026,4.325704954391026,low
manufacturer 2,10,2018-08-21 00:00:00,2018-08-21 06:00:00,0.5226950588185665,0.1130986549831205,0.1130986549831205,low,,,,,,,245.1805555555556,623.0,245.1805555555556,4.0,2.035775789696169,0.0,0.6,0.0,3.1361703529113987,0.0,,9.1719,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,9.1719,low,9.21101117914896,9.21101117914896,low,9.21101117914896,9.21101117914896,low
manufacturer 1,3,2019-09-02 18:00:00,2019-09-03 00:00:00,0.3732052143638868,0.1628563710565845,0.1628563710565845,low,,,,,,,9999.0,1281.75,1281.75,4.0,2.9314146790185207,0.0,0.6,0.0,2.239231286183321,0.0,,9.1706,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,validation,normal,0.0,low,False,False,9.1706,low,19.470362095828726,19.470362095828726,medium,19.470362095828726,19.470362095828726,medium
manufacturer 2,40,2019-12-21 18:00:00,2019-12-22 00:00:00,0.4305221581446988,0.1427841838862401,0.1427841838862401,low,,,,,,,9999.0,1037.75,1037.75,4.0,2.570115309952321,0.0,0.6,0.0,2.583132948868193,0.0,,9.1532,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,validation,normal,0.0,low,False,False,9.1532,low,32.38843222179962,32.38843222179962,medium,32.38843222179962,32.38843222179962,medium
manufacturer 1,25,2020-04-09 00:00:00,2020-04-09 06:00:00,0.3808727644000207,0.1590305087151136,0.1590305087151136,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.8625491568720447,0.0,0.6,0.0,2.2852365864001243,0.0,,9.1478,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,train,holdout,normal,0.0,low,False,False,9.1478,low,19.470362095828726,19.470362095828726,medium,19.470362095828726,19.470362095828726,medium
manufacturer 2,10,2018-08-22 00:00:00,2018-08-22 06:00:00,0.520343037850977,0.1112242494273604,0.1112242494273604,low,,,,,,,246.1805555555556,624.0,246.1805555555556,4.0,2.002036489692487,0.0,0.6,0.0,3.122058227105862,0.0,,9.1241,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,validation,normal,0.0,low,False,False,9.1241,low,6.520480947698661,6.520480947698661,low,6.520480947698661,6.520480947698661,low
manufacturer 2,10,2018-08-21 12:00:00,2018-08-21 18:00:00,0.5143266278245463,0.1131896176658044,0.1131896176658044,low,,,,,,,245.6805555555556,623.5,245.6805555555556,4.0,2.0374131179844794,0.0,0.6,0.0,3.085959766947278,0.0,,9.1234,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,validation,normal,0.0,low,False,False,9.1234,low,5.047507351505915,5.047507351505915,low,5.047507351505915,5.047507351505915,low
manufacturer 2,59,2020-03-08 06:00:00,2020-03-08 12:00:00,0.4115871788756698,0.147151461644789,0.147151461644789,low,,,,,,,43.63472222222222,78.99599537037037,43.63472222222222,4.0,2.6487263096062024,0.0,0.6,0.0,2.469523073254019,0.0,,9.1182,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,train,validation,normal,0.0,low,False,False,9.1182,low,30.122650327852174,30.122650327852174,medium,30.122650327852174,30.122650327852174,medium
manufacturer 2,10,2018-08-24 12:00:00,2018-08-24 18:00:00,0.517105608145179,0.1119379985563268,0.1119379985563268,low,,,,,,,248.6805555555556,626.5,248.6805555555556,4.0,2.014883974013882,0.0,0.6,0.0,3.102633648871074,0.0,,9.1175,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,holdout,normal,0.0,low,False,False,9.1175,low,5.811144740281564,5.811144740281564,low,5.811144740281564,5.811144740281564,low
manufacturer 1,26,2019-12-08 12:00:00,2019-12-08 18:00:00,0.4159144784890924,0.1437487888662602,0.1437487888662602,low,,,,,,,9999.0,408.2080208333333,408.2080208333333,4.0,2.587478199592684,0.0,0.6,0.0,2.4954868709345543,0.0,,9.083,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,holdout,train,normal,0.0,low,False,False,9.083,low,30.122650327852174,30.122650327852174,medium,30.122650327852174,30.122650327852174,medium
manufacturer 2,10,2018-08-22 06:00:00,2018-08-22 12:00:00,0.5203547306442494,0.1085450090681855,0.1085450090681855,low,,,,,,,246.4305555555556,624.25,246.4305555555556,4.0,1.953810163227339,0.0,0.6,0.0,3.1221283838654967,0.0,,9.0759,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,validation,normal,0.0,low,False,False,9.0759,low,6.520480947698661,6.520480947698661,low,6.520480947698661,6.520480947698661,low
manufacturer 2,10,2018-08-24 00:00:00,2018-08-24 06:00:00,0.518312537731768,0.1091872131591093,0.1091872131591093,low,,,,,,,248.1805555555556,626.0,248.1805555555556,4.0,1.9653698368639676,0.0,0.6,0.0,3.109875226390608,0.0,,9.0752,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,validation,normal,0.0,low,False,False,9.0752,low,6.520480947698661,6.520480947698661,low,6.520480947698661,6.520480947698661,low
manufacturer 1,22,2020-03-19 00:00:00,2020-03-19 06:00:00,0.4065136630066287,0.1463824853865137,0.1463824853865137,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.6348847369572463,0.0,0.6,0.0,2.439081978039773,0.0,,9.074,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,holdout,validation,normal,0.0,low,False,False,9.074,low,29.24030075865555,29.24030075865555,medium,29.24030075865555,29.24030075865555,medium
manufacturer 2,59,2020-03-09 18:00:00,2020-03-10 00:00:00,0.4201345182259127,0.1415925775950063,0.1415925775950063,low,,,,,,,45.13472222222222,80.49599537037037,45.13472222222222,4.0,2.548666396710113,0.0,0.6,0.0,2.520807109355476,0.0,,9.0695,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,train,validation,normal,0.0,low,False,False,9.0695,low,30.8183126477113,30.8183126477113,medium,30.8183126477113,30.8183126477113,medium
manufacturer 1,22,2020-03-20 12:00:00,2020-03-20 18:00:00,0.4252324805521728,0.1396465940787595,0.1396465940787595,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.513638693417671,0.0,0.6,0.0,2.5513948833130367,0.0,,9.065,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,holdout,validation,normal,0.0,low,False,False,9.065,low,32.38843222179962,32.38843222179962,medium,32.38843222179962,32.38843222179962,medium
manufacturer 2,43,2020-03-19 18:00:00,2020-03-20 00:00:00,0.4282550455094736,0.1386209773062627,0.1386209773062627,low,,,,,,,69.22569444444444,66.43981481481481,66.43981481481481,4.0,2.495177591512729,0.0,0.6,0.0,2.569530273056841,0.0,,9.0647,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,holdout,holdout,normal,0.0,low,False,False,9.0647,low,32.38843222179962,32.38843222179962,medium,32.38843222179962,32.38843222179962,medium
manufacturer 1,2,2018-12-05 12:00:00,2018-12-05 18:00:00,0.4930717213674281,0.1166870229270447,0.1166870229270447,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.100366412686805,0.0,0.6,0.0,2.9584303282045687,0.0,,9.0588,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,9.0588,low,6.901775506605985,6.901775506605985,low,6.901775506605985,6.901775506605985,low
manufacturer 2,10,2018-08-19 06:00:00,2018-08-19 12:00:00,0.5247429507713101,0.1059834045135818,0.1059834045135818,low,,,,,,,243.4305555555556,621.25,243.4305555555556,4.0,1.9077012812444725,0.0,0.6,0.0,3.148457704627861,0.0,,9.0562,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,9.0562,low,9.21101117914896,9.21101117914896,low,9.21101117914896,9.21101117914896,low
manufacturer 2,10,2018-08-25 12:00:00,2018-08-25 18:00:00,0.516917599537444,0.1085450090681855,0.1085450090681855,low,,,,,,,249.6805555555556,627.5,249.6805555555556,4.0,1.953810163227339,0.0,0.6,0.0,3.101505597224664,0.0,,9.0553,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,holdout,normal,0.0,low,False,False,9.0553,low,5.811144740281564,5.811144740281564,low,5.811144740281564,5.811144740281564,low
manufacturer 2,10,2018-08-22 12:00:00,2018-08-22 18:00:00,0.5219143083666451,0.1066505886827993,0.1066505886827993,low,,,,,,,246.6805555555556,624.5,246.6805555555556,4.0,1.9197105962903875,0.0,0.6,0.0,3.1314858501998706,0.0,,9.0512,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,validation,normal,0.0,low,False,False,9.0512,low,9.21101117914896,9.21101117914896,low,9.21101117914896,9.21101117914896,low
manufacturer 1,22,2020-03-15 18:00:00,2020-03-16 00:00:00,0.4583318633393523,0.1263501429265617,0.1263501429265617,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.2743025726781103,0.0,0.6,0.0,2.7499911800361136,0.0,,9.0243,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,holdout,validation,normal,0.0,low,False,False,9.0243,low,18.27337348771649,18.27337348771649,medium,18.27337348771649,18.27337348771649,medium
manufacturer 2,7,2019-04-18 00:00:00,2019-04-18 06:00:00,0.4313539814345007,0.135309698477122,0.135309698477122,low,,,,,,,9999.0,773.0,773.0,4.0,2.435574572588196,0.0,0.6,0.0,2.5881238886070044,0.0,,9.0237,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,9.0237,low,32.38843222179962,32.38843222179962,medium,32.38843222179962,32.38843222179962,medium
manufacturer 2,10,2018-08-23 06:00:00,2018-08-23 12:00:00,0.5162977913582114,0.1066505886827993,0.1066505886827993,low,,,,,,,247.4305555555556,625.25,247.4305555555556,4.0,1.9197105962903875,0.0,0.6,0.0,3.0977867481492685,0.0,,9.0175,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,validation,normal,0.0,low,False,False,9.0175,low,5.811144740281564,5.811144740281564,low,5.811144740281564,5.811144740281564,low
manufacturer 1,3,2019-09-07 06:00:00,2019-09-07 12:00:00,0.3732437831527578,0.1542214690562023,0.1542214690562023,low,,,,,,,9999.0,1286.25,1286.25,4.0,2.775986443011641,0.0,0.6,0.0,2.239462698916547,0.0,,9.0154,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,holdout,normal,0.0,low,False,False,9.0154,low,19.470362095828726,19.470362095828726,medium,19.470362095828726,19.470362095828726,medium
manufacturer 2,31,2020-02-17 06:00:00,2020-02-17 12:00:00,0.4413155782058086,0.1311874021196329,0.1311874021196329,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.361373238153392,0.0,0.6,0.0,2.647893469234852,0.0,,9.0093,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,holdout,normal,0.0,low,False,False,9.0093,low,30.78679419224181,30.78679419224181,medium,30.78679419224181,30.78679419224181,medium
manufacturer 2,43,2020-03-14 06:00:00,2020-03-14 12:00:00,0.426162369572508,0.1360541139726419,0.1360541139726419,low,,,,,,,63.72569444444444,60.93981481481482,60.93981481481482,4.0,2.448974051507554,0.0,0.6,0.0,2.556974217435048,0.0,,9.0059,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,holdout,train,normal,0.0,low,False,False,9.0059,low,32.38843222179962,32.38843222179962,medium,32.38843222179962,32.38843222179962,medium
manufacturer 1,3,2019-09-03 18:00:00,2019-09-04 00:00:00,0.3762880726381142,0.1509757078275592,0.1509757078275592,low,,,,,,,9999.0,1282.75,1282.75,4.0,2.7175627408960654,0.0,0.6,0.0,2.2577284358286853,0.0,,8.9753,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,validation,normal,0.0,low,False,False,8.9753,low,19.470362095828726,19.470362095828726,medium,19.470362095828726,19.470362095828726,medium
manufacturer 2,60,2019-03-17 00:00:00,2019-03-17 06:00:00,0.4887265760977939,0.1127886120516388,0.1127886120516388,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.030195016929498,0.0,0.6,0.0,2.9323594565867634,0.0,,8.9626,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,train,train,normal,0.0,low,False,False,8.9626,low,6.901775506605985,6.901775506605985,low,6.901775506605985,6.901775506605985,low
manufacturer 2,40,2019-12-15 12:00:00,2019-12-15 18:00:00,0.4163666731519905,0.1368139522482151,0.1368139522482151,low,,,,,,,9999.0,1031.5,1031.5,4.0,2.462651140467872,0.0,0.6,0.0,2.4982000389119428,0.0,,8.9609,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,8.9609,low,30.122650327852174,30.122650327852174,medium,30.122650327852174,30.122650327852174,medium
manufacturer 1,22,2020-03-15 06:00:00,2020-03-15 12:00:00,0.4478984404460144,0.1250900793187231,0.1250900793187231,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.251621427737016,0.0,0.6,0.0,2.6873906426760863,0.0,,8.939,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,holdout,validation,normal,0.0,low,False,False,8.939,low,18.214718266268665,18.214718266268665,medium,18.214718266268665,18.214718266268665,medium
manufacturer 1,14,2019-12-11 12:00:00,2019-12-11 18:00:00,0.4117445236001618,0.1364811249341762,0.1364811249341762,low,,,,,,,9999.0,436.0844444444445,436.0844444444445,4.0,2.4566602488151714,0.0,0.6,0.0,2.4704671416009707,0.0,,8.9271,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,validation,normal,0.0,low,False,False,8.9271,low,30.122650327852174,30.122650327852174,medium,30.122650327852174,30.122650327852174,medium
manufacturer 2,43,2020-03-17 00:00:00,2020-03-17 06:00:00,0.4196605320642824,0.1337917871421154,0.1337917871421154,low,,,,,,,66.47569444444444,63.68981481481482,63.68981481481482,4.0,2.4082521685580773,0.0,0.6,0.0,2.5179631923856944,0.0,,8.9262,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,holdout,validation,normal,0.0,low,False,False,8.9262,low,30.8183126477113,30.8183126477113,medium,30.8183126477113,30.8183126477113,medium
manufacturer 1,3,2019-09-05 18:00:00,2019-09-06 00:00:00,0.3727299950837392,0.1492858668047831,0.1492858668047831,low,,,,,,,9999.0,1284.75,1284.75,4.0,2.687145602486096,0.0,0.6,0.0,2.236379970502435,0.0,,8.9235,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,train,validation,normal,0.0,low,False,False,8.9235,low,19.470362095828726,19.470362095828726,medium,19.470362095828726,19.470362095828726,medium
manufacturer 2,24,2020-02-24 06:00:00,2020-02-24 12:00:00,0.4481395368286089,0.1234475334019639,0.1234475334019639,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.2220556012353505,0.0,0.6,0.0,2.6888372209716533,0.0,,8.9109,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,holdout,train,holdout,normal,0.0,low,False,False,8.9109,low,12.40224113847827,12.40224113847827,low,12.40224113847827,12.40224113847827,low
manufacturer 1,1,2019-12-04 00:00:00,2019-12-04 06:00:00,0.4096635917681336,0.1361597723393357,0.1361597723393357,low,,,,,,,9999.0,9999.0,9999.0,4.0,2.450875902108043,0.0,0.6,0.0,2.4579815506088014,0.0,,8.9089,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,validation,holdout,validation,normal,0.0,low,False,False,8.9089,low,30.122650327852174,30.122650327852174,medium,30.122650327852174,30.122650327852174,medium
manufacturer 2,55,2019-10-21 06:00:00,2019-10-21 12:00:00,0.496315291096739,0.1055649263413443,0.1055649263413443,low,,,,,,,9999.0,985.25,985.25,4.0,1.9001686741441972,0.0,0.6,0.0,2.977891746580434,0.0,,8.8781,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,holdout,normal,0.0,low,False,False,8.8781,low,6.74275644306383,6.74275644306383,low,6.74275644306383,6.74275644306383,low
manufacturer 2,55,2019-10-18 06:00:00,2019-10-18 12:00:00,0.4958784969804461,0.1056117083466114,0.1056117083466114,low,,,,,,,9999.0,982.25,982.25,4.0,1.9010107502390048,0.0,0.6,0.0,2.9752709818826766,0.0,,8.8763,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,train,normal,0.0,low,False,False,8.8763,low,6.74275644306383,6.74275644306383,low,6.74275644306383,6.74275644306383,low
manufacturer 2,40,2019-08-20 06:00:00,2019-08-20 12:00:00,0.4708316115995468,0.1125110659466238,0.1125110659466238,low,,,,,,,9999.0,914.25,914.25,4.0,2.0251991870392283,0.0,0.6,0.0,2.8249896695972807,0.0,,8.8502,low,leadtime_confidence_damped,priority_engine_v2_threshold48,normal,,,,True,train,validation,holdout,normal,0.0,low,False,False,8.8502,low,5.439018818742355,5.439018818742355,low,5.439018818742355,5.439018818742355,low
