manufacturer,substation_id,window_start,window_end,source_file,configuration_type,anomaly_score,risk_score,risk_probability,risk_level_calibrated,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,priority_score,priority_level,team_lgbm_priority_score,team_lgbm_priority_level,label,estimated_lead_time_hours,split_time_based,true_bucket,target_score
manufacturer 1,6,2019-04-13 06:00:00,2019-04-13 12:00:00,substation_6.csv,SH + DHW,0.4164726170978736,0.9690818073027634,0.9690818073027634,critical,1-3d,0.8268427131961098,0.1650179759390409,0.8268427131961098,0.0081393108648492,69.9423,high,50.535826788027805,high,pre_fault,69.68333333333334,validation,1-3d,66.0
manufacturer 1,6,2019-04-13 12:00:00,2019-04-13 18:00:00,substation_6.csv,SH + DHW,0.4185806375469572,0.967315320005252,0.967315320005252,critical,1-3d,0.9345993112484978,0.0628143458063116,0.9345993112484978,0.0025863429451903,69.9232,high,60.49008146506181,high,pre_fault,63.68333333333333,validation,1-3d,66.0
manufacturer 1,6,2019-04-13 18:00:00,2019-04-14 00:00:00,substation_6.csv,SH + DHW,0.4266386284338539,0.9698400001670476,0.9698400001670476,critical,1-3d,0.9593042404324892,0.038041184978029,0.9593042404324892,0.0026545745894819,70.017,urgent,66.77308792616688,high,pre_fault,57.68333333333333,validation,1-3d,66.0
manufacturer 1,6,2019-04-14 00:00:00,2019-04-14 06:00:00,substation_6.csv,SH + DHW,0.4146791732478904,0.972382483609101,0.972382483609101,critical,1-3d,0.9108477265171828,0.0830547647728825,0.9108477265171828,0.0060975087099345,69.991,high,58.56561880027188,high,pre_fault,51.68333333333333,validation,1-3d,66.0
manufacturer 1,6,2019-04-14 06:00:00,2019-04-14 12:00:00,substation_6.csv,SH + DHW,0.4180969391281354,0.969467771124666,0.969467771124666,critical,1-3d,0.8908802888544177,0.0986551492697836,0.8908802888544177,0.0104645618757987,69.959,high,48.7108417666403,medium,pre_fault,45.68333333333333,validation,1-3d,66.0
manufacturer 1,6,2019-04-14 12:00:00,2019-04-14 18:00:00,substation_6.csv,SH + DHW,0.4167991767659815,0.9698158833576552,0.9698158833576552,critical,1-3d,0.898883535179806,0.0959585300674221,0.898883535179806,0.0051579347527717,69.9575,high,59.86417323411101,high,pre_fault,39.68333333333333,validation,1-3d,66.0
manufacturer 1,6,2019-04-14 18:00:00,2019-04-15 00:00:00,substation_6.csv,SH + DHW,0.4199722705724633,0.9585132588846718,0.9585132588846718,critical,1-3d,0.9639011316729508,0.0321735307615337,0.9639011316729508,0.0039253375655153,69.7731,high,68.53742220227319,high,pre_fault,33.68333333333333,validation,1-3d,66.0
manufacturer 1,6,2019-04-15 00:00:00,2019-04-15 06:00:00,substation_6.csv,SH + DHW,0.4083920544432631,0.9277418340731778,0.9277418340731778,critical,1-3d,0.8592535999314832,0.1194788365805687,0.8592535999314832,0.021267563487948,69.1497,high,33.25871793288946,medium,pre_fault,27.683333333333334,validation,1-3d,66.0
manufacturer 1,6,2019-04-15 06:00:00,2019-04-15 12:00:00,substation_6.csv,SH + DHW,0.3873074133261998,0.8998616988468648,0.8998616988468648,high,0-24h,0.8672480617984245,0.8672480617984245,0.1144227836475843,0.0183291545539913,66.5214,high,45.21519579162912,medium,pre_fault,21.683333333333334,validation,0-24h,100.0
manufacturer 1,6,2019-04-15 12:00:00,2019-04-15 18:00:00,substation_6.csv,SH + DHW,0.396183732409948,0.8942651584168391,0.8942651584168391,high,0-24h,0.9233403226589402,0.9233403226589402,0.0671718735733957,0.0094878037676641,66.4739,high,89.13792202858288,urgent,pre_fault,15.683333333333334,validation,0-24h,100.0
manufacturer 1,6,2019-04-15 18:00:00,2019-04-16 00:00:00,substation_6.csv,SH + DHW,0.41919370832601,0.9564621436083652,0.9564621436083652,critical,0-24h,0.9025869724950196,0.9025869724950196,0.0824572888389964,0.0149557386659839,77.7315,urgent,68.26586201215522,high,pre_fault,9.683333333333334,validation,0-24h,100.0
manufacturer 1,6,2019-04-16 00:00:00,2019-04-16 06:00:00,substation_6.csv,SH + DHW,0.3994386100798527,0.9600163368009648,0.9600163368009648,critical,0-24h,0.871666226067082,0.871666226067082,0.1100592250545637,0.0182745488783543,77.6769,urgent,58.3762461813289,high,pre_fault,3.683333333333333,validation,0-24h,100.0
manufacturer 1,6,2020-06-02 00:00:00,2020-06-02 06:00:00,substation_6.csv,SH + DHW,0.3974367564648944,0.6872986523926627,0.6872986523926627,high,0-24h,0.7571996431257147,0.7571996431257147,0.1840082786137227,0.0587920782605624,59.156,high,5.296796137900239,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-02 06:00:00,2020-06-02 12:00:00,substation_6.csv,SH + DHW,0.3947186913498813,0.6809295188282901,0.6809295188282901,high,0-24h,0.7884375415547767,0.7884375415547767,0.1731651931774226,0.0383972652678007,59.025,high,10.323397346280142,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-02 18:00:00,2020-06-03 00:00:00,substation_6.csv,SH + DHW,0.4034746555999788,0.8256000659858176,0.8256000659858176,high,0-24h,0.8635759021511198,0.8635759021511198,0.1047052702806494,0.0317188275682308,65.2816,high,26.14383673860306,medium,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-03 06:00:00,2020-06-03 12:00:00,substation_6.csv,SH + DHW,0.3957356463514985,0.8405771422822338,0.8405771422822338,high,0-24h,0.5938418049710619,0.5938418049710619,0.3541167075862341,0.0520414874427039,58.3048,high,12.012029116315247,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-03 12:00:00,2020-06-03 18:00:00,substation_6.csv,SH + DHW,0.3975558507773146,0.886342136391963,0.886342136391963,high,0-24h,0.8142997257088701,0.8142997257088701,0.1429327226504099,0.0427675516407201,66.3395,high,30.090137658577657,medium,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-03 18:00:00,2020-06-04 00:00:00,substation_6.csv,SH + DHW,0.4012340680335524,0.7601896845812395,0.7601896845812395,high,0-24h,0.6050924994654865,0.6050924994654865,0.3414294394686568,0.0534780610658567,60.4908,high,10.722710593632451,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-04 00:00:00,2020-06-04 06:00:00,substation_6.csv,SH + DHW,0.3986957880923556,0.6854140521517064,0.6854140521517064,high,0-24h,0.4992793518206492,0.4992793518206492,0.4478193285974811,0.0529013195818695,55.5296,high,6.308668785259993,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-04 06:00:00,2020-06-04 12:00:00,substation_6.csv,SH + DHW,0.3953986770060263,0.8256000659858176,0.8256000659858176,high,0-24h,0.7768455818271841,0.7768455818271841,0.175930699360079,0.0472237188127369,61.6332,high,9.141551074661677,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-04 12:00:00,2020-06-04 18:00:00,substation_6.csv,SH + DHW,0.4005779684815371,0.8810265128332643,0.8810265128332643,high,0-24h,0.7699192829299608,0.7699192829299608,0.1915669937411854,0.0385137233288536,62.6619,high,28.460835485382525,medium,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-04 18:00:00,2020-06-05 00:00:00,substation_6.csv,SH + DHW,0.4138877107296784,0.8506001523204605,0.8506001523204605,high,0-24h,0.9103472741545308,0.9103472741545308,0.0663142301566644,0.0233384956888046,65.7941,high,76.15695710621927,high,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-05 00:00:00,2020-06-05 06:00:00,substation_6.csv,SH + DHW,0.400890711601946,0.8248992195288906,0.8248992195288906,high,1-3d,0.7145301975938321,0.2603333748073765,0.7145301975938321,0.0251364275987912,55.2535,high,14.77382079648105,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-05 06:00:00,2020-06-05 12:00:00,substation_6.csv,SH + DHW,0.4018663512857239,0.8032162438874922,0.8032162438874922,high,0-24h,0.5535123401134131,0.5535123401134131,0.425650052855711,0.0208376070308758,57.6691,high,13.821918399698843,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-05 12:00:00,2020-06-05 18:00:00,substation_6.csv,SH + DHW,0.4542706537569306,0.2268362462419087,0.2268362462419087,medium,0-24h,0.7427314088733277,0.7427314088733277,0.2404906009664708,0.0167779901602014,36.2087,medium,33.93873460094526,medium,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-05 18:00:00,2020-06-06 00:00:00,substation_6.csv,SH + DHW,0.4521679536170779,0.3910093313650492,0.3910093313650492,medium,1-3d,0.6664386269389424,0.3133495303159078,0.6664386269389424,0.0202118427451497,32.7512,low,14.402151616507211,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-06 00:00:00,2020-06-06 06:00:00,substation_6.csv,SH + DHW,0.4269719338084854,0.8068535841116758,0.8068535841116758,high,1-3d,0.7846196642282712,0.2006382194752756,0.7846196642282712,0.0147421162964531,55.0852,high,20.176815090211836,medium,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-06 06:00:00,2020-06-06 12:00:00,substation_6.csv,SH + DHW,0.4367432650605123,0.6052656983233903,0.6052656983233903,high,1-3d,0.8775951786194249,0.1056319786129054,0.8775951786194249,0.0167728427676696,53.5152,high,18.42334053006265,medium,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-06 12:00:00,2020-06-06 18:00:00,substation_6.csv,SH + DHW,0.4693376985801157,0.1484106526714288,0.1484106526714288,low,1-3d,0.7114811604267651,0.2771946290634626,0.7114811604267651,0.0113242105097723,17.4874,low,13.185596378389569,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-06 18:00:00,2020-06-07 00:00:00,substation_6.csv,SH + DHW,0.4717422033187094,0.1448449622416152,0.1448449622416152,low,1-3d,0.6294576488440959,0.3340953209177501,0.6294576488440959,0.0364470302381539,17.4377,low,4.55227662105547,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-07 00:00:00,2020-06-07 06:00:00,substation_6.csv,SH + DHW,0.4647443884940528,0.225290837744385,0.225290837744385,medium,1-3d,0.5336433726295353,0.4394306822141618,0.5336433726295353,0.0269259451563028,27.8437,low,8.71204725862784,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-07 06:00:00,2020-06-07 12:00:00,substation_6.csv,SH + DHW,0.4545492420504128,0.3568182840509578,0.3568182840509578,medium,1-3d,0.5033429422002903,0.4623197759961916,0.5033429422002903,0.0343372818035179,30.15,low,12.554938937377969,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-07 12:00:00,2020-06-07 18:00:00,substation_6.csv,SH + DHW,0.4713406765216322,0.103022104856063,0.103022104856063,low,0-24h,0.8204927720632929,0.8204927720632929,0.1603946935215409,0.0191125344151662,26.6824,low,15.149706667117792,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-07 18:00:00,2020-06-08 00:00:00,substation_6.csv,SH + DHW,0.4697430063391528,0.0999197145125185,0.0999197145125185,low,0-24h,0.5945345074410642,0.5945345074410642,0.355076233905209,0.0503892586537268,19.417,low,0.0,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-08 00:00:00,2020-06-08 06:00:00,substation_6.csv,SH + DHW,0.4528412814114045,0.5697902131960997,0.5697902131960997,high,0-24h,0.6620401480468138,0.6620401480468138,0.3076398862525775,0.0303199657006086,57.3733,high,11.335290219095192,low,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-08 12:00:00,2020-06-08 18:00:00,substation_6.csv,SH + DHW,0.4087313051594327,0.6507694284896588,0.6507694284896588,high,0-24h,0.7207112939684863,0.7207112939684863,0.2566646760433145,0.0226240299881991,58.5662,high,30.272782936498754,medium,normal,,holdout,normal,0.0
manufacturer 1,6,2020-06-08 18:00:00,2020-06-09 00:00:00,substation_6.csv,SH + DHW,0.4146165619348383,0.6722480331382792,0.6722480331382792,high,0-24h,0.672066367345616,0.672066367345616,0.2863579297193971,0.0415757029349869,58.9882,high,17.3487601971618,medium,normal,,holdout,normal,0.0
manufacturer 1,7,2015-03-23 06:00:00,2015-03-23 12:00:00,substation_7.csv,SH + DHW,0.4055369809188522,0.9804216950687524,0.9804216950687524,critical,1-3d,0.7559516448032934,0.2412759921913383,0.7559516448032934,0.0027723630053683,62.0808,high,48.85711977516783,medium,pre_fault,67.25,train,1-3d,66.0
manufacturer 1,7,2015-03-23 12:00:00,2015-03-23 18:00:00,substation_7.csv,SH + DHW,0.3953336830371952,0.9852455441949424,0.9852455441949424,critical,1-3d,0.9458609934147442,0.0523513999667243,0.9458609934147442,0.0017876066185313,64.1064,high,50.607511296808774,high,pre_fault,61.25,train,1-3d,66.0
manufacturer 1,7,2015-03-23 18:00:00,2015-03-24 00:00:00,substation_7.csv,SH + DHW,0.3975421839908367,0.9869918664527392,0.9869918664527392,critical,1-3d,0.9670653718163912,0.0316076351629636,0.9670653718163912,0.0013269930206452,64.1511,high,60.37933087819049,high,pre_fault,55.25,train,1-3d,66.0
manufacturer 1,7,2015-03-24 00:00:00,2015-03-24 06:00:00,substation_7.csv,SH + DHW,0.3956037881364466,0.9878566114307564,0.9878566114307564,critical,1-3d,0.9338440568226598,0.0630749529811991,0.9338440568226598,0.0030809901961409,64.155,high,53.22816454405137,high,pre_fault,49.25,train,1-3d,66.0
manufacturer 1,7,2015-03-24 06:00:00,2015-03-24 12:00:00,substation_7.csv,SH + DHW,0.3884273500522536,0.988416329154777,0.988416329154777,critical,1-3d,0.9328560924986852,0.0637844626990456,0.9328560924986852,0.0033594448022691,64.1221,high,52.0203370696661,high,pre_fault,43.25,train,1-3d,66.0
manufacturer 1,7,2015-03-24 12:00:00,2015-03-24 18:00:00,substation_7.csv,SH + DHW,0.3876018796995259,0.9764390190985536,0.9764390190985536,critical,1-3d,0.9143773759122298,0.0839847555359441,0.9143773759122298,0.001637868551826,63.9015,high,48.2367474278695,medium,pre_fault,37.25,train,1-3d,66.0
manufacturer 1,7,2015-03-24 18:00:00,2015-03-25 00:00:00,substation_7.csv,SH + DHW,0.4016092989957486,0.9844280885618356,0.9844280885618356,critical,1-3d,0.9304614331559132,0.0677132939809016,0.9304614331559132,0.001825272863185,64.1294,high,58.098905174489055,high,pre_fault,31.25,train,1-3d,66.0
manufacturer 1,7,2015-03-25 00:00:00,2015-03-25 06:00:00,substation_7.csv,SH + DHW,0.3938494647241824,0.9876311516616636,0.9876311516616636,critical,1-3d,0.9605126287517132,0.037518757128159,0.9605126287517132,0.0019686141201276,64.1405,high,55.0321288737677,high,pre_fault,25.25,train,1-3d,66.0
manufacturer 1,7,2015-03-25 06:00:00,2015-03-25 12:00:00,substation_7.csv,SH + DHW,0.4054814477497698,0.989501906572845,0.989501906572845,critical,0-24h,0.9513696087892788,0.9513696087892788,0.0456617716199369,0.0029686195907842,72.2439,urgent,100.0,urgent,pre_fault,19.25,train,0-24h,100.0
manufacturer 1,7,2015-03-25 12:00:00,2015-03-25 18:00:00,substation_7.csv,SH + DHW,0.403059958904334,0.9803348366545674,0.9803348366545674,critical,0-24h,0.9601613005151473,0.9601613005151473,0.0385380544116924,0.0013006450731602,72.0644,urgent,100.0,urgent,pre_fault,13.25,train,0-24h,100.0
manufacturer 1,7,2015-03-25 18:00:00,2015-03-26 00:00:00,substation_7.csv,SH + DHW,0.4041447582216581,0.9852115044467844,0.9852115044467844,critical,0-24h,0.9689419736556928,0.9689419736556928,0.0298188305780874,0.0012391957662198,72.1587,urgent,100.0,urgent,pre_fault,7.25,train,0-24h,100.0
manufacturer 1,7,2015-03-26 00:00:00,2015-03-26 06:00:00,substation_7.csv,SH + DHW,0.3886545985314397,0.9714379639354572,0.9714379639354572,critical,0-24h,0.9327310846532856,0.9327310846532856,0.0617664932402228,0.0055024221064918,71.8178,urgent,90.39464424646457,urgent,pre_fault,1.25,train,0-24h,100.0
manufacturer 1,7,2015-03-30 18:00:00,2015-03-31 00:00:00,substation_7.csv,SH + DHW,0.3943311584540659,0.9446073895470348,0.9446073895470348,critical,0-24h,0.5292055544602554,0.5292055544602554,0.4635577068487778,0.0072367386909668,55.1689,high,43.5751989793149,medium,pre_fault,68.08333333333333,train,1-3d,66.0
manufacturer 1,7,2015-03-31 00:00:00,2015-03-31 06:00:00,substation_7.csv,SH + DHW,0.398773625826283,0.7665039987300661,0.7665039987300661,high,0-24h,0.9121054116954446,0.9121054116954446,0.0781439475990151,0.0097506407055402,49.1897,high,58.52390781558531,high,pre_fault,62.083333333333336,train,1-3d,66.0
manufacturer 1,7,2015-03-31 06:00:00,2015-03-31 12:00:00,substation_7.csv,SH + DHW,0.4097880277462569,0.9006794691986334,0.9006794691986334,critical,0-24h,0.9442579817522524,0.9442579817522524,0.0522158993894212,0.0035261188583263,61.671,high,100.0,urgent,pre_fault,56.083333333333336,train,1-3d,66.0
manufacturer 1,7,2015-03-31 12:00:00,2015-03-31 18:00:00,substation_7.csv,SH + DHW,0.3914442567993729,0.8964025131857082,0.8964025131857082,high,0-24h,0.8208248725327432,0.8208248725327432,0.1733201924137385,0.0058549350535181,51.4839,high,67.90392678582295,high,pre_fault,50.083333333333336,train,1-3d,66.0
manufacturer 1,7,2015-03-31 18:00:00,2015-04-01 00:00:00,substation_7.csv,SH + DHW,0.4132458061271711,0.939333147575466,0.939333147575466,critical,0-24h,0.6776373438076002,0.6776373438076002,0.3188431943201557,0.003519461872244,58.7875,high,63.885135242365855,high,pre_fault,44.083333333333336,train,1-3d,66.0
manufacturer 1,7,2015-04-01 00:00:00,2015-04-01 06:00:00,substation_7.csv,SH + DHW,0.3964899465595733,0.7858300896016993,0.7858300896016993,high,0-24h,0.832185342476886,0.832185342476886,0.1597505099287651,0.0080641475943488,49.5239,high,33.08546787696912,medium,pre_fault,38.083333333333336,train,1-3d,66.0
manufacturer 1,7,2015-04-01 06:00:00,2015-04-01 12:00:00,substation_7.csv,SH + DHW,0.4150476419783306,0.8879153155569308,0.8879153155569308,high,0-24h,0.8666617463515023,0.8666617463515023,0.1294848433058471,0.0038534103426506,51.4728,high,96.61437340786355,urgent,pre_fault,32.083333333333336,train,1-3d,66.0
manufacturer 1,7,2015-04-01 12:00:00,2015-04-01 18:00:00,substation_7.csv,SH + DHW,0.3932370327656673,0.9123625847763612,0.9123625847763612,critical,0-24h,0.7721776131412594,0.7721776131412594,0.2169231937322183,0.010899193126522,58.1819,high,44.37462904458368,medium,pre_fault,26.08333333333333,train,1-3d,66.0
manufacturer 1,7,2015-04-01 18:00:00,2015-04-02 00:00:00,substation_7.csv,SH + DHW,0.3930684154601822,0.9479772268895514,0.9479772268895514,critical,1-3d,0.6259722650659832,0.3679015368638028,0.6259722650659832,0.0061261980702139,52.422,high,39.33379501011224,medium,pre_fault,20.08333333333333,train,0-24h,100.0
manufacturer 1,7,2015-04-02 00:00:00,2015-04-02 06:00:00,substation_7.csv,SH + DHW,0.3931284926421599,0.9370974224301378,0.9370974224301378,critical,0-24h,0.6029981743308646,0.6029981743308646,0.3723569081332218,0.0246449175359136,58.6265,high,26.522181680482408,medium,pre_fault,14.083333333333334,train,0-24h,100.0
manufacturer 1,7,2015-04-02 06:00:00,2015-04-02 12:00:00,substation_7.csv,SH + DHW,0.4019048747126364,0.9186549063519572,0.9186549063519572,critical,0-24h,0.7157660851218366,0.7157660851218366,0.2755888227523057,0.0086450921258576,58.3472,high,59.97341737562834,high,pre_fault,8.083333333333334,train,0-24h,100.0
manufacturer 1,7,2015-04-02 12:00:00,2015-04-02 18:00:00,substation_7.csv,SH + DHW,0.3954039200603456,0.9132034315476693,0.9132034315476693,critical,0-24h,0.5100932104275788,0.5100932104275788,0.4772259585752729,0.0126808309971483,61.6101,high,38.44947821135469,medium,pre_fault,2.083333333333333,train,0-24h,100.0
manufacturer 1,7,2017-11-19 12:00:00,2017-11-19 18:00:00,substation_7.csv,SH + DHW,0.4253732209930085,0.9795504958122486,0.9795504958122486,critical,3-7d,0.9177272203272152,0.0608021504890206,0.021470629183764,0.9177272203272152,64.1841,high,36.78718921159134,medium,pre_fault,163.25,train,3-7d,33.0
manufacturer 1,7,2017-11-19 18:00:00,2017-11-20 00:00:00,substation_7.csv,SH + DHW,0.4247501639733,0.9840922852281292,0.9840922852281292,critical,3-7d,0.8273099070687495,0.1448724756034772,0.0278176173277732,0.8273099070687495,64.2622,high,34.72022349798762,medium,pre_fault,157.25,train,3-7d,33.0
manufacturer 1,7,2017-11-20 00:00:00,2017-11-20 06:00:00,substation_7.csv,SH + DHW,0.4351332766189858,0.984846743270644,0.984846743270644,critical,3-7d,0.9381998994421702,0.0332183496782718,0.0285817508795579,0.9381998994421702,64.338,high,34.87708394179451,medium,pre_fault,151.25,train,3-7d,33.0
manufacturer 1,7,2017-11-20 06:00:00,2017-11-20 12:00:00,substation_7.csv,SH + DHW,0.4297236183830111,0.9873642646363238,0.9873642646363238,critical,3-7d,0.984619639889036,0.0094784845491687,0.0059018755617951,0.984619639889036,64.3509,high,34.08651824099833,medium,pre_fault,145.25,train,3-7d,33.0
manufacturer 1,7,2017-11-20 12:00:00,2017-11-20 18:00:00,substation_7.csv,SH + DHW,0.4299744581171666,0.9677362141138915,0.9677362141138915,critical,3-7d,0.9800352211960408,0.00474868831365,0.015216090490309,0.9800352211960408,63.9991,high,32.55801579190183,medium,pre_fault,139.25,train,3-7d,33.0
manufacturer 1,7,2017-11-20 18:00:00,2017-11-21 00:00:00,substation_7.csv,SH + DHW,0.4269539661909873,0.982110873342376,0.982110873342376,critical,3-7d,0.9530960610010872,0.0277936838595232,0.0191102551393895,0.9530960610010872,64.2397,high,34.08651824099833,medium,pre_fault,133.25,train,3-7d,33.0
manufacturer 1,7,2017-11-21 00:00:00,2017-11-21 06:00:00,substation_7.csv,SH + DHW,0.4304944541101987,0.9823636456744048,0.9823636456744048,critical,3-7d,0.9582144065935626,0.0151844927250416,0.0266011006813956,0.9582144065935626,64.2655,high,33.90764628314694,medium,pre_fault,127.25,train,3-7d,33.0
manufacturer 1,7,2017-11-21 06:00:00,2017-11-21 12:00:00,substation_7.csv,SH + DHW,0.430620968444522,0.9856455061814928,0.9856455061814928,critical,3-7d,0.954463314426307,0.0254798442349251,0.0200568413387676,0.954463314426307,64.3253,high,33.90764628314694,medium,pre_fault,121.25,train,3-7d,33.0
manufacturer 1,7,2017-11-21 12:00:00,2017-11-21 18:00:00,substation_7.csv,SH + DHW,0.4271009652482992,0.982828025601336,0.982828025601336,critical,3-7d,0.9679440143122108,0.0232789084909239,0.0087770771968653,0.9679440143122108,64.2535,high,34.08651824099833,medium,pre_fault,115.25,train,3-7d,33.0
manufacturer 1,7,2017-11-21 18:00:00,2017-11-22 00:00:00,substation_7.csv,SH + DHW,0.4240114946450097,0.9858238770262412,0.9858238770262412,critical,3-7d,0.9931588243160776,0.0032779657562578,0.0035632099276646,0.9931588243160776,64.2889,high,32.92341177248872,medium,pre_fault,109.25,train,3-7d,33.0
manufacturer 1,7,2017-11-22 00:00:00,2017-11-22 06:00:00,substation_7.csv,SH + DHW,0.426735164660684,0.9817172217951698,0.9817172217951698,critical,3-7d,0.9586547448183382,0.0251591489127443,0.0161861062689175,0.9586547448183382,64.2313,high,34.08651824099833,medium,pre_fault,103.25,train,3-7d,33.0
manufacturer 1,7,2017-11-22 06:00:00,2017-11-22 12:00:00,substation_7.csv,SH + DHW,0.4241158146125464,0.9862654876641668,0.9862654876641668,critical,3-7d,0.9815438622964788,0.0069626721978823,0.0114934655056387,0.9815438622964788,64.2975,high,32.92341177248872,medium,pre_fault,97.25,train,3-7d,33.0
manufacturer 1,7,2017-11-22 12:00:00,2017-11-22 18:00:00,substation_7.csv,SH + DHW,0.4258826996768533,0.9851274859135852,0.9851274859135852,critical,3-7d,0.9568518313900092,0.0266012532375126,0.0165469153724781,0.9568518313900092,64.2876,high,34.08651824099833,medium,pre_fault,91.25,train,3-7d,33.0
manufacturer 1,7,2017-11-22 18:00:00,2017-11-23 00:00:00,substation_7.csv,SH + DHW,0.4256675072885874,0.9631664269490468,0.9631664269490468,critical,3-7d,0.9744175862832546,0.0124013407755331,0.0131810729412121,0.9744175862832546,63.891,high,29.175668920751367,medium,pre_fault,85.25,train,3-7d,33.0
manufacturer 1,7,2017-11-23 00:00:00,2017-11-23 06:00:00,substation_7.csv,SH + DHW,0.4320901962922859,0.9865968851476912,0.9865968851476912,critical,3-7d,0.9898335163979628,0.0038616429158587,0.0063048406861783,0.9898335163979628,64.3513,high,33.90764628314694,medium,pre_fault,79.25,train,3-7d,33.0
manufacturer 1,7,2017-11-23 06:00:00,2017-11-23 12:00:00,substation_7.csv,SH + DHW,0.4299598921708125,0.9856745930608892,0.9856745930608892,critical,3-7d,0.9813080480548878,0.00748806410937,0.0112038878357422,0.9813080480548878,64.3219,high,34.08651824099833,medium,pre_fault,73.25,train,3-7d,33.0
manufacturer 1,7,2017-11-23 12:00:00,2017-11-23 18:00:00,substation_7.csv,SH + DHW,0.4274336906230547,0.9854917839326964,0.9854917839326964,critical,3-7d,0.827456102532749,0.0204776071637454,0.1520662903035054,0.827456102532749,64.3035,high,38.40485000795795,medium,pre_fault,67.25,train,1-3d,66.0
manufacturer 1,7,2017-11-23 18:00:00,2017-11-24 00:00:00,substation_7.csv,SH + DHW,0.4255278492166324,0.9802070468714752,0.9802070468714752,critical,3-7d,0.8906515371533018,0.0269160348418208,0.0824324280048773,0.8906515371533018,64.1969,high,41.055114531495796,medium,pre_fault,61.25,train,1-3d,66.0
manufacturer 1,7,2017-11-24 00:00:00,2017-11-24 06:00:00,substation_7.csv,SH + DHW,0.4253539708007411,0.9821366876297992,0.9821366876297992,critical,1-3d,0.5934536759085315,0.0862449984934763,0.5934536759085315,0.320301325597992,66.2306,high,37.853964709575735,medium,pre_fault,55.25,train,1-3d,66.0
manufacturer 1,7,2017-11-24 06:00:00,2017-11-24 12:00:00,substation_7.csv,SH + DHW,0.429002877875396,0.984396977369065,0.984396977369065,critical,3-7d,0.839732633850897,0.0287375764846483,0.1315297896644547,0.839732633850897,64.2932,high,38.696563919865596,medium,pre_fault,49.25,train,1-3d,66.0
manufacturer 1,7,2017-11-24 12:00:00,2017-11-24 18:00:00,substation_7.csv,SH + DHW,0.4319888762823183,0.9848554900498137,0.9848554900498137,critical,3-7d,0.671753517125819,0.0161448083912482,0.3121016744829328,0.671753517125819,63.5193,high,42.66093923598184,medium,pre_fault,43.25,train,1-3d,66.0
manufacturer 1,7,2017-11-24 18:00:00,2017-11-25 00:00:00,substation_7.csv,SH + DHW,0.4350738679585116,0.9840449366852236,0.9840449366852236,critical,3-7d,0.7308143253824423,0.0289138923194717,0.2402717822980859,0.7308143253824423,63.5233,high,44.60757798113877,medium,pre_fault,37.25,train,1-3d,66.0
manufacturer 1,7,2017-11-25 00:00:00,2017-11-25 06:00:00,substation_7.csv,SH + DHW,0.4492138515507311,0.9829965190666852,0.9829965190666852,critical,3-7d,0.6522148293794408,0.0254294901185388,0.3223556805020203,0.6522148293794408,63.5892,high,36.72413227657553,medium,pre_fault,31.25,train,1-3d,66.0
manufacturer 1,7,2017-11-25 06:00:00,2017-11-25 12:00:00,substation_7.csv,SH + DHW,0.4592297400986508,0.982134065425594,0.982134065425594,critical,3-7d,0.5780724535929811,0.0247148941896475,0.3972126522173713,0.5780724535929811,62.8338,high,38.74161702481734,medium,pre_fault,25.25,train,1-3d,66.0
manufacturer 1,7,2017-11-25 12:00:00,2017-11-25 18:00:00,substation_7.csv,SH + DHW,0.4486130262079992,0.9841588111480588,0.9841588111480588,critical,3-7d,0.5435606261105265,0.4447521106770963,0.0116872632123772,0.5435606261105265,62.8065,high,28.285193652095927,medium,pre_fault,19.25,train,0-24h,100.0
