scope,ranking_date,manufacturer,substation_id,configuration_type,day_label,fault_event_count,fault_event_keys,pre_fault_window_count,normal_window_count,window_count,first_window_start,last_window_end,min_estimated_lead_time_hours,true_most_urgent_lead_time_bucket,representative_priority_reason,representative_priority_level,representative_predicted_lead_time_bucket,representative_risk_level,priority_score,risk_score,anomaly_ensemble_score,mw_anomaly_context_score,multi_horizon_persistence_score,raw_ae_score_ratio_q999_max,risk_high_or_critical_window_count,anomaly_event_label_window_count,mw_anomaly_operational_confirmed_window_count,raw_ae_alarm_q999_c32_window_count,raw_ae_alarm_union_q998_c48_or_q999_spike_window_count,substations_on_date,priority_score_substation_rank,risk_score_substation_rank,anomaly_ensemble_score_substation_rank,mw_anomaly_context_score_substation_rank,multi_horizon_persistence_score_substation_rank,raw_ae_score_ratio_q999_max_substation_rank,priority_top1_substation,priority_top3_substation,priority_top5_substation,priority_top10_substation,priority_top20pct_substation
overall,2018-06-09,manufacturer 2,19,SH + DHW,normal,0,,0,4,4,2018-06-08 18:00:00,2018-06-09 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.4301,0.0050488970498065,0.5893715249878304,0.0,0.0,0.86103344,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-06-08,manufacturer 2,19,SH + DHW,normal,0,,0,4,4,2018-06-07 18:00:00,2018-06-08 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,17.7989,0.0108157165225686,0.5758393525912596,0.0,0.0,0.6780906,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-06-07,manufacturer 2,19,SH + DHW,normal,0,,0,4,4,2018-06-06 18:00:00,2018-06-07 18:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,21.0727,0.0242780552379804,0.7355662107040892,0.0,0.0416084616443089,0.8283268,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-06-06,manufacturer 2,19,SH + DHW,normal,0,,0,4,4,2018-06-05 18:00:00,2018-06-06 18:00:00,,,leadtime=0-24h|anomaly_consensus=1|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,22.1157,0.0269756169310893,0.795448171090603,5.777390325365151,0.0383268725726618,0.817588,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-06-05,manufacturer 2,19,SH + DHW,normal,0,,0,3,3,2018-06-05 00:00:00,2018-06-05 18:00:00,,,leadtime=1-3d|risk_3d_increasing,low,1-3d,low,15.7835,0.0207134800115242,0.6599459644674198,0.8,0.025569065080372,0.7217032,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-06-02,manufacturer 2,52,SH + DHW,normal,0,,0,1,1,2018-06-01 18:00:00,2018-06-02 00:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,22.5978,0.0101611174119493,0.6177178482172326,0.9871234528933184,0.0030913895185974,0.3707908,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-06-01,manufacturer 2,52,SH + DHW,normal,0,,0,4,4,2018-05-31 18:00:00,2018-06-01 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.2147,0.0112901304577215,0.7331030856190706,1.3,0.001179199879386,0.75923043,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-05-31,manufacturer 2,52,SH + DHW,normal,0,,0,4,4,2018-05-30 18:00:00,2018-05-31 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.4942,0.0088043192644067,0.5473086532348621,0.0,0.0,0.36635244,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-05-30,manufacturer 2,52,SH + DHW,normal,0,,0,4,4,2018-05-29 18:00:00,2018-05-30 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.4971,0.0097825769604519,0.5363207981000983,0.0,0.0004653514233177,0.61503863,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-05-29,manufacturer 2,52,SH + DHW,normal,0,,0,4,4,2018-05-28 18:00:00,2018-05-29 18:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,20.593,0.015508185371229,0.6108242690017042,0.0,0.0237914587376042,0.5414647,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-05-28,manufacturer 2,52,SH + DHW,normal,0,,0,4,4,2018-05-27 18:00:00,2018-05-28 18:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,20.7631,0.0179041981782225,0.6803953563839009,0.0,0.0683670401689455,0.67500687,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-05-27,manufacturer 2,52,SH + DHW,normal,0,,0,4,4,2018-05-26 18:00:00,2018-05-27 18:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,17.9148,0.0198935535313583,0.6676943958469429,0.0,0.0968244620541886,0.5354195,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-05-26,manufacturer 2,52,SH + DHW,normal,0,,0,3,3,2018-05-26 00:00:00,2018-05-26 18:00:00,,,leadtime=1-3d,low,1-3d,low,13.7183,0.011070534211491,0.4939713590921776,0.0,0.0,0.6038752,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-05-19,manufacturer 2,16,SH,pre_fault,1,manufacturer 2|16|31.0,2,0,2,2018-05-18 18:00:00,2018-05-19 06:00:00,4.95,6-24h,risk=critical|leadtime=0-24h|anomaly_consensus=2|criticality|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|raw_ae_q999_c32|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|leadtime_near_term_prob_high|high_risk_0_24h_strong_anomaly,urgent,0-24h,critical,100.0,1.0,30.87468690227408,10.0,18.0,10.92152,2,2,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-05-18,manufacturer 2,16,SH,pre_fault,1,manufacturer 2|16|31.0,4,0,4,2018-05-17 18:00:00,2018-05-18 18:00:00,16.95,6-24h,risk=critical|leadtime=0-24h|anomaly_consensus=1|criticality|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|raw_ae_q999_c32|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|leadtime_near_term_prob_high|high_risk_near_leadtime_criticality,urgent,0-24h,critical,100.0,1.0,30.788204669474272,10.0,18.0,11.043676,4,4,4,4,4,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-05-17,manufacturer 2,16,SH,pre_fault,1,manufacturer 2|16|31.0,4,0,4,2018-05-16 18:00:00,2018-05-17 18:00:00,40.95,1-3d,risk=critical|leadtime=1-3d|anomaly_consensus=1|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|raw_ae_q999_c32|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|high_risk_near_leadtime_raw_ae_q999_c32,urgent,1-3d,critical,100.0,1.0,30.38571691021579,10.0,18.0,11.032782,4,1,4,4,4,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-05-16,manufacturer 2,16,SH,pre_fault,1,manufacturer 2|16|31.0,1,0,1,2018-05-16 12:00:00,2018-05-16 18:00:00,64.95,1-3d,risk=critical|leadtime=1-3d|anomaly_consensus=2|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|raw_ae_q999_c32|high_risk_near_leadtime_raw_ae_q999_c32,urgent,1-3d,critical,100.0,1.0,28.869742200891416,10.0,4.745238095238095,11.038653,1,0,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-04-27,manufacturer 1,8,SH + DHW,pre_fault,1,manufacturer 1|8|44.0,2,0,2,2018-04-26 18:00:00,2018-04-27 06:00:00,2.25,0-6h,risk=critical|leadtime=0-24h|anomaly_consensus=1|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|raw_ae_q999_c32|repeated_high_48h|risk_24h_persistent|risk_3d_persistent|risk_3d_increasing|leadtime_near_term_prob_high|high_risk_near_leadtime_raw_ae_q999_c32,urgent,0-24h,critical,100.0,1.0,12.50215896137034,10.0,16.27840358871061,2.0093367,2,0,2,2,2,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-04-26,manufacturer 1,8,SH + DHW,pre_fault,1,manufacturer 1|8|44.0,2,0,2,2018-04-26 06:00:00,2018-04-26 18:00:00,14.25,6-24h,risk=critical|leadtime=0-24h|anomaly_consensus=1|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|raw_ae_q999_c32|repeated_high_48h|risk_24h_persistent|risk_3d_increasing|leadtime_near_term_prob_high|high_risk_near_leadtime_raw_ae_q999_c32,urgent,0-24h,critical,100.0,1.0,9.166696424989938,10.0,7.831980216336953,2.133397,2,0,1,1,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-03-07,manufacturer 1,5,SH + DHW,normal,0,,0,1,1,2018-03-06 18:00:00,2018-03-07 00:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.4465,0.0027326561703368,0.3772416641729699,0.0,0.0,0.43120435,0,0,0,0,0,2,1,2,2,1,1,1,True,True,True,True,True
overall,2018-03-07,manufacturer 1,16,SH + DHW,normal,0,,0,1,1,2018-03-06 18:00:00,2018-03-07 00:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.4078,0.0054368044558856,0.3798313602303511,0.0,0.0,0.17505051,0,0,0,0,0,2,2,1,1,2,2,2,False,True,True,True,False
overall,2018-03-06,manufacturer 1,2,SH + DHW,normal,0,,0,1,1,2018-03-05 18:00:00,2018-03-06 00:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.5548,0.0048072450133936,0.398338459398976,0.0,0.0,0.22519898,0,0,0,0,0,3,1,2,3,1,1,3,True,True,True,True,True
overall,2018-03-06,manufacturer 1,5,SH + DHW,normal,0,,0,4,4,2018-03-05 18:00:00,2018-03-06 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.4153,0.0045260375433444,0.4403901059926175,0.0,0.0,0.550565,0,0,0,0,0,3,2,3,2,2,2,1,False,True,True,True,False
overall,2018-03-06,manufacturer 1,16,SH + DHW,normal,0,,0,4,4,2018-03-05 18:00:00,2018-03-06 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,17.5876,0.0060408938398729,0.4443043271801452,0.0,0.0,0.24159467,0,0,0,0,0,3,3,1,1,3,3,2,False,True,True,True,False
overall,2018-03-05,manufacturer 1,16,SH + DHW,normal,0,,0,4,4,2018-03-04 18:00:00,2018-03-05 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.4689,0.0070497355714364,0.4176321183785801,0.0,0.0,0.19256425,0,0,0,0,0,3,1,1,2,3,3,3,True,True,True,True,True
overall,2018-03-05,manufacturer 1,5,SH + DHW,normal,0,,0,4,4,2018-03-04 18:00:00,2018-03-05 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.3711,0.005028930603716,0.5040891313160689,0.0,0.0,0.62754714,0,0,0,0,0,3,2,3,1,2,2,1,False,True,True,True,False
overall,2018-03-05,manufacturer 1,2,SH + DHW,normal,0,,0,4,4,2018-03-04 18:00:00,2018-03-05 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,17.5659,0.0053413833482152,0.3986431121365176,0.0,0.0,0.19874524,0,0,0,0,0,3,3,2,3,1,1,2,False,True,True,True,False
overall,2018-03-04,manufacturer 1,5,SH + DHW,normal,0,,0,4,4,2018-03-03 18:00:00,2018-03-04 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.5007,0.0087920760681726,0.4801014071290811,0.0,0.0,0.63026214,0,0,0,0,0,3,1,1,1,2,2,1,True,True,True,True,True
overall,2018-03-04,manufacturer 1,2,SH + DHW,normal,0,,0,4,4,2018-03-03 18:00:00,2018-03-04 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.4904,0.0057753675215531,0.4318089094625347,0.0,0.0,0.23139566,0,0,0,0,0,3,2,3,2,1,1,2,False,True,True,True,False
overall,2018-03-04,manufacturer 1,16,SH + DHW,normal,0,,0,4,4,2018-03-03 18:00:00,2018-03-04 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,17.6582,0.0078330395238182,0.3822932734869104,0.0,0.0,0.14846462,0,0,0,0,0,3,3,2,3,3,3,3,False,True,True,True,False
overall,2018-03-03,manufacturer 1,5,SH + DHW,normal,0,,0,4,4,2018-03-02 18:00:00,2018-03-03 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,21.0674,0.0254127370625505,0.412222506243208,0.0,0.0,0.38668597,0,0,0,0,0,3,1,1,1,2,2,1,True,True,True,True,True
overall,2018-03-03,manufacturer 1,2,SH + DHW,normal,0,,0,4,4,2018-03-02 18:00:00,2018-03-03 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.7082,0.0132296522405835,0.3985029362643504,0.0,0.0,0.21733648,0,0,0,0,0,3,2,2,2,1,1,2,False,True,True,True,False
overall,2018-03-03,manufacturer 1,16,SH + DHW,normal,0,,0,4,4,2018-03-02 18:00:00,2018-03-03 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,17.667,0.0099418449667309,0.3679440458016526,0.0,0.0,0.13291663,0,0,0,0,0,3,3,3,3,3,3,3,False,True,True,True,False
overall,2018-03-02,manufacturer 1,2,SH + DHW,normal,0,,0,4,4,2018-03-01 18:00:00,2018-03-02 18:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,21.0185,0.0265216813353308,0.3897805755234225,0.0,0.0139523158072353,0.22963788,0,0,0,0,0,3,1,3,2,1,1,2,True,True,True,True,True
overall,2018-03-02,manufacturer 1,5,SH + DHW,normal,0,,0,4,4,2018-03-01 18:00:00,2018-03-02 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.9008,0.028236374513945,0.4322802537733874,0.0,0.0,0.45284116,0,0,0,0,0,3,2,1,1,2,2,1,False,True,True,True,False
overall,2018-03-02,manufacturer 1,16,SH + DHW,normal,0,,0,4,4,2018-03-01 18:00:00,2018-03-02 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.7814,0.0280330712123191,0.3696476794957959,0.0,0.0,0.18056412,0,0,0,0,0,3,3,2,3,3,3,3,False,True,True,True,False
overall,2018-03-01,manufacturer 1,2,SH + DHW,normal,0,,0,4,4,2018-02-28 18:00:00,2018-03-01 18:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,21.0111,0.0294685348170342,0.3758835867031276,0.0,0.0071812355385772,0.28516963,0,0,0,0,0,3,1,2,3,1,2,2,True,True,True,True,True
overall,2018-03-01,manufacturer 1,5,SH + DHW,normal,0,,0,4,4,2018-02-28 18:00:00,2018-03-01 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.7873,0.0289147368513817,0.4695982611683337,0.0,0.0,0.5609373,0,0,0,0,0,3,2,3,1,2,3,1,False,True,True,True,False
overall,2018-03-01,manufacturer 1,16,SH + DHW,normal,0,,0,4,4,2018-02-28 18:00:00,2018-03-01 18:00:00,,,leadtime=1-3d|risk_3d_increasing,low,1-3d,low,15.4001,0.0697036298682273,0.4249030523985627,0.0,0.202531228707841,0.2441707,0,0,0,0,0,3,3,1,2,3,1,3,False,True,True,True,False
overall,2018-02-28,manufacturer 1,16,SH + DHW,normal,0,,0,3,3,2018-02-28 00:00:00,2018-02-28 18:00:00,,,leadtime=1-3d|risk_3d_increasing,low,1-3d,low,16.5049,0.0774484776313636,0.4161860738129256,0.0,1.1397949614809837,0.25165296,0,0,0,0,0,3,1,1,2,3,1,2,True,True,True,True,True
overall,2018-02-28,manufacturer 1,5,SH + DHW,normal,0,,0,3,3,2018-02-28 00:00:00,2018-02-28 18:00:00,,,leadtime=1-3d,low,1-3d,low,14.12,0.0337338596599453,0.4416133947305126,0.0,0.0,0.4806336,0,0,0,0,0,3,2,2,1,2,3,1,False,True,True,True,False
overall,2018-02-28,manufacturer 1,2,SH + DHW,normal,0,,0,4,4,2018-02-27 18:00:00,2018-02-28 18:00:00,,,leadtime=1-3d,low,1-3d,low,14.0462,0.0250641923148424,0.3779762149700216,0.0,0.0,0.203617,0,0,0,0,0,3,3,3,3,1,2,3,False,True,True,True,False
overall,2018-02-27,manufacturer 1,2,SH + DHW,normal,0,,0,3,3,2018-02-27 00:00:00,2018-02-27 18:00:00,,,leadtime=1-3d,low,1-3d,low,14.0181,0.0273708455295586,0.3674178689226893,0.0,0.0,0.22619323,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-02-26,manufacturer 1,4,SH + DHW,normal,0,,0,1,1,2018-02-25 18:00:00,2018-02-26 00:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.4937,0.0053685609601204,0.4869714994207958,0.0,0.0,0.8491862,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-02-25,manufacturer 1,4,SH + DHW,normal,0,,0,4,4,2018-02-24 18:00:00,2018-02-25 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.5413,0.0059650677334671,0.4740550496665724,0.0,0.0,0.74311244,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-02-24,manufacturer 1,4,SH + DHW,normal,0,,0,4,4,2018-02-23 18:00:00,2018-02-24 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.4841,0.0080480079929231,0.5055273060806981,0.0,0.0,0.7456875,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-02-23,manufacturer 1,4,SH + DHW,normal,0,,0,4,4,2018-02-22 18:00:00,2018-02-23 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.6543,0.0085874082566525,0.4830182325043978,0.0,0.0,0.66823936,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-02-22,manufacturer 2,10,SH,normal,0,,0,1,1,2018-02-21 18:00:00,2018-02-22 00:00:00,,,leadtime=0-24h|anomaly_consensus=1|mw_3h_6h_confirmed|leadtime_near_term_prob_high,low,0-24h,low,32.829,0.0046180730323535,0.6843840537878936,3.6,4.05,0.5167846,0,0,1,0,0,2,1,2,1,1,1,2,True,True,True,True,True
overall,2018-02-22,manufacturer 1,4,SH + DHW,normal,0,,0,4,4,2018-02-21 18:00:00,2018-02-22 18:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,21.1404,0.0247185957911276,0.5263461140101204,0.0,0.0544717405150003,0.8423161,0,0,0,0,0,2,2,1,2,2,2,1,False,True,True,True,False
overall,2018-02-21,manufacturer 2,10,SH,normal,0,,0,4,4,2018-02-20 18:00:00,2018-02-21 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,25.0622,0.0051423556007745,0.6783424740795978,0.0,3.45,0.6431741,0,0,0,0,0,3,1,3,1,2,1,2,True,True,True,True,True
overall,2018-02-21,manufacturer 1,4,SH + DHW,normal,0,,0,4,4,2018-02-20 18:00:00,2018-02-21 18:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,23.6133,0.0953161637653781,0.5085007657760983,0.0,0.7062305050643677,0.745549,0,0,0,0,0,3,2,1,2,1,2,1,False,True,True,True,False
overall,2018-02-21,manufacturer 2,49,SH + DHW,normal,0,,0,1,1,2018-02-20 18:00:00,2018-02-21 00:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,20.8834,0.0112617843498918,0.4947618560154438,0.0,0.0550105544218491,0.5659948,0,0,0,0,0,3,3,2,3,3,3,3,False,True,True,True,False
overall,2018-02-20,manufacturer 2,10,SH,normal,0,,0,4,4,2018-02-19 18:00:00,2018-02-20 18:00:00,,,leadtime=0-24h|criticality|leadtime_near_term_prob_high,low,0-24h,low,26.9409,0.006569322824723,0.6660001264898432,0.0,3.45,0.6825368,0,2,0,0,0,3,1,3,1,2,1,3,True,True,True,True,True
overall,2018-02-20,manufacturer 1,4,SH + DHW,normal,0,,0,4,4,2018-02-19 18:00:00,2018-02-20 18:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,24.124,0.1059068486281979,0.4595993682854134,0.0,0.9236970121923348,0.7649471,0,0,0,0,0,3,2,1,3,1,2,2,False,True,True,True,False
overall,2018-02-20,manufacturer 2,49,SH + DHW,normal,0,,0,4,4,2018-02-19 18:00:00,2018-02-20 18:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,21.9755,0.0508147154678672,0.6124849819734095,0.0,0.1387949145735185,0.84188336,0,0,0,0,0,3,3,2,2,3,3,1,False,True,True,True,False
overall,2018-02-19,manufacturer 2,10,SH,normal,0,,0,4,4,2018-02-18 18:00:00,2018-02-19 18:00:00,,,leadtime=0-24h|anomaly_consensus=1|criticality|mw_6h_12h_persistent|leadtime_near_term_prob_high,medium,0-24h,low,35.4226,0.0063201780650713,0.7230221473766919,3.4000000000000004,4.300000000000001,0.8267829,0,4,1,0,0,3,1,3,2,1,1,2,True,True,True,True,True
overall,2018-02-19,manufacturer 2,49,SH + DHW,normal,0,,0,4,4,2018-02-18 18:00:00,2018-02-19 18:00:00,,,leadtime=0-24h|mw_1h_3h_confirmed|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,26.2399,0.0564607949642969,0.8992641345308842,2.8585139325066136,0.07509688589594,0.9928015,0,0,0,0,0,3,2,1,1,2,3,1,False,True,True,True,False
overall,2018-02-19,manufacturer 1,4,SH + DHW,normal,0,,0,3,3,2018-02-19 00:00:00,2018-02-19 18:00:00,,,leadtime=0-24h|risk_3d_increasing,low,0-24h,low,15.564,0.0231008320327132,0.5115563935548583,0.0,0.592581507595081,0.5597739,0,0,0,0,0,3,3,2,3,3,2,3,False,True,True,True,False
overall,2018-02-18,manufacturer 2,10,SH,normal,0,,0,4,4,2018-02-17 18:00:00,2018-02-18 18:00:00,,,leadtime=0-24h|criticality|leadtime_near_term_prob_high,low,0-24h,low,27.9362,0.0085034806050799,0.7057009823531208,0.8,3.1500000000000004,0.63250995,0,4,0,0,0,2,1,1,2,1,1,1,True,True,True,True,True
overall,2018-02-18,manufacturer 2,49,SH + DHW,normal,0,,0,4,4,2018-02-17 18:00:00,2018-02-18 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.6976,0.0057670819120571,0.7310217150287596,0.0,0.0,0.6184869,0,0,0,0,0,2,2,2,1,2,2,2,False,True,True,True,False
overall,2018-02-17,manufacturer 2,10,SH,normal,0,,0,4,4,2018-02-16 18:00:00,2018-02-17 18:00:00,,,leadtime=1-3d|anomaly_consensus=1|criticality|mw_3h_6h_confirmed|mw_6h_12h_persistent,low,1-3d,low,31.2285,0.0344101856055057,0.6588967226996734,6.2,3.75,0.42262813,0,4,1,0,0,2,1,1,1,1,1,2,True,True,True,True,True
overall,2018-02-17,manufacturer 2,49,SH + DHW,normal,0,,0,4,4,2018-02-16 18:00:00,2018-02-17 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.865,0.0110930647050708,0.5709245434137801,0.0,0.0,1.1164503,0,0,0,0,0,2,2,2,2,2,2,1,False,True,True,True,False
overall,2018-02-16,manufacturer 2,10,SH,normal,0,,0,4,4,2018-02-15 18:00:00,2018-02-16 18:00:00,,,leadtime=1-3d|anomaly_consensus=1|criticality|mw_3h_6h_confirmed|mw_6h_12h_persistent|risk_3d_increasing,medium,1-3d,low,35.5953,0.0728497166462494,0.9287263489127782,6.2443058731202505,3.4832380920736075,0.6669539,0,4,1,0,0,2,1,1,1,1,1,2,True,True,True,True,True
overall,2018-02-16,manufacturer 2,49,SH + DHW,normal,0,,0,4,4,2018-02-15 18:00:00,2018-02-16 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.9844,0.0150646302605678,0.5748857795251113,0.0,0.0,0.7844043,0,0,0,0,0,2,2,2,2,2,2,1,False,True,True,True,False
overall,2018-02-15,manufacturer 2,10,SH,normal,0,,0,3,3,2018-02-15 00:00:00,2018-02-15 18:00:00,,,leadtime=1-3d|anomaly_consensus=2|criticality|mw_1h_3h_confirmed|mw_3h_6h_confirmed|mw_6h_12h_persistent|risk_3d_increasing,medium,1-3d,low,37.7241,0.0809441296069437,1.0611683479346734,8.297869356695477,1.961729645568448,0.75387686,0,3,1,0,0,2,1,1,1,1,1,2,True,True,True,True,True
overall,2018-02-15,manufacturer 2,49,SH + DHW,normal,0,,0,4,4,2018-02-14 18:00:00,2018-02-15 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.0133,0.0164951623037281,0.631861810768809,0.912799070026777,0.0,1.0654806,0,0,0,0,0,2,2,2,2,2,2,1,False,True,True,True,False
overall,2018-02-14,manufacturer 2,49,SH + DHW,normal,0,,0,3,3,2018-02-14 00:00:00,2018-02-14 18:00:00,,,leadtime=1-3d,low,1-3d,low,14.273,0.0192443560210162,0.569021111822116,0.0,0.0,1.1220262,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-02-08,manufacturer 1,8,SH + DHW,normal,0,,0,1,1,2018-02-07 18:00:00,2018-02-08 00:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,20.7213,0.0188525077441861,0.5162407202822932,0.0,0.0214844649383119,0.32342663,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-02-07,manufacturer 1,8,SH + DHW,normal,0,,0,4,4,2018-02-06 18:00:00,2018-02-07 18:00:00,,,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,low,0-24h,low,20.7613,0.0209472308268735,0.4921325183557659,0.0,0.0123524590029684,0.42827734,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-02-06,manufacturer 1,8,SH + DHW,normal,0,,0,4,4,2018-02-05 18:00:00,2018-02-06 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.4491,0.0102933623005911,0.4255988474583809,0.0,0.0,0.39863357,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-02-05,manufacturer 1,8,SH + DHW,normal,0,,0,3,3,2018-02-05 00:00:00,2018-02-05 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,22.4462,0.0126107819596796,0.7660301562223448,0.8,0.0,0.37386695,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
overall,2018-02-04,manufacturer 1,8,SH + DHW,normal,0,,0,4,4,2018-02-03 18:00:00,2018-02-04 18:00:00,,,leadtime=0-24h|leadtime_near_term_prob_high,low,0-24h,low,20.6956,0.0198482821869245,0.6025781873572783,0.0,0.0,0.374359,0,0,0,0,0,1,1,1,1,1,1,1,True,True,True,True,True
