manufacturer,substation_id,window_start,window_end,source_file,configuration_type,season_bucket,label,fault_label,fault_event_id,estimated_lead_time_hours,lead_time_bucket,anomaly_score,anomaly_ensemble_score,iforest_anomaly_score,mahalanobis_score,iforest_score_ratio,mahalanobis_score_ratio,anomaly_consensus_count,strong_anomaly_label,anomaly_criticality,anomaly_event_label,mw_anomaly_1h_iforest_score_ratio,mw_anomaly_1h_mahalanobis_score_ratio,mw_anomaly_1h_score,mw_anomaly_1h_label,mw_anomaly_1h_strong_label,mw_anomaly_1h_criticality,mw_anomaly_1h_event_label,mw_anomaly_3h_iforest_score_ratio,mw_anomaly_3h_mahalanobis_score_ratio,mw_anomaly_3h_score,mw_anomaly_3h_label,mw_anomaly_3h_strong_label,mw_anomaly_3h_criticality,mw_anomaly_3h_event_label,mw_anomaly_6h_iforest_score_ratio,mw_anomaly_6h_mahalanobis_score_ratio,mw_anomaly_6h_score,mw_anomaly_6h_label,mw_anomaly_6h_strong_label,mw_anomaly_6h_criticality,mw_anomaly_6h_event_label,mw_anomaly_12h_iforest_score_ratio,mw_anomaly_12h_mahalanobis_score_ratio,mw_anomaly_12h_score,mw_anomaly_12h_label,mw_anomaly_12h_strong_label,mw_anomaly_12h_criticality,mw_anomaly_12h_event_label,mw_anomaly_multi_window_count,mw_anomaly_short_term_confirmed,mw_anomaly_main_confirmed,mw_anomaly_persistent_confirmed,mw_anomaly_fast_spike,mw_anomaly_operational_confirmed,mw_anomaly_context_score,mw_anomaly_has_raw_data,group_mahalanobis_global_score_ratio,group_mahalanobis_global_label,group_mahalanobis_manufacturer_score_ratio,group_mahalanobis_manufacturer_label,group_mahalanobis_configuration_score_ratio,group_mahalanobis_configuration_label,group_mahalanobis_aux_count,risk_probability,risk_probability_raw,risk_probability_roll4_max,risk_probability_roll8_mean,risk_probability_roll8_max,risk_probability_delta1,risk_temporal_boost,risk_score,risk_watch_label,risk_recent_high_count_48h,risk_recent_watch_count_48h,risk_repeated_high_48h,risk_repeated_watch_48h,risk_high_episode_start,risk_score_24h_max,risk_score_24h_mean,risk_high_count_24h,risk_watch_count_24h,risk_score_3d_max,risk_score_3d_mean,risk_score_3d_slope,risk_high_count_3d,risk_watch_count_3d,risk_episode_start_count_3d,risk_score_7d_max,risk_score_7d_mean,risk_score_7d_slope,risk_high_count_7d,risk_watch_count_7d,risk_episode_start_count_7d,anomaly_criticality_24h_max,anomaly_criticality_3d_max,anomaly_criticality_7d_max,mw_anomaly_confirmed_count_24h,mw_anomaly_confirmed_count_3d,mw_anomaly_confirmed_count_7d,mw_anomaly_persistent_count_3d,mw_anomaly_persistent_count_7d,multi_horizon_persistence_score,risk_level_calibrated,risk_threshold_medium_applied,risk_threshold_high_applied,risk_threshold_critical_applied,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,expected_lead_time_hours,leadtime_near_term_probability,leadtime_within_3d_probability,leadtime_urgency_score,days_since_last_task_event,days_since_last_any_event,risk_base_score,risk_probability_component_score,leadtime_component_score,leadtime_ordinal_component_score,anomaly_component_score,multi_window_anomaly_component_score,risk_episode_component_score,multi_horizon_component_score,history_adjustment_score,history_adjustment_reason,urgency_bonus_score,urgency_bonus_reason,priority_score,priority_level,priority_reason,engine_version,anomaly_policy_score
manufacturer 1,5,2017-09-19 18:00:00,2017-09-20 00:00:00,substation_5.csv,SH + DHW,autumn,normal,,,,,0.380101805041,0.403594249904,0.385615414271,27.6027993136,0.756011128398,0.0910736218063,0,0,0,0,0.691709860368,0.0522134115648,0.352776742502,0,0,0,0,0.695909876622,0.0638608030387,0.360923867623,0,0,0,0,0.719729266384,0.0789227355476,0.380101805041,0,0,0,0,0.724925528262,0.0955939218233,0.39137977685,0,0,0,0,0,0,0,0,0,0,0,1,0.0789227355476,0,0.0897440159463,0,0.0816843929078,0,0,0.00152440085292,0.00152440085292,0.00158545714282,0.00159701153314,0.00184859540297,-2.8041147559e-05,0.000152461256876,0.0016768621098,0,0,0,0,0,0,0.0016768621098,0.00166701742445,0,0,0.00263065196993,0.00195520791595,-9.14306066154e-05,0,0,0,0.00407214888867,0.00255443766111,-8.29301473039e-05,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.665863384276,0.665863384276,0.305810540293,0.0283260754312,26.0683955971,0.665863384276,0.971673924569,0.869737077804,169.75,169.75,4,0.0301835179764,10.8,2.60921123341,0,0,0.00121969005501,0,0,,0,,17.4406,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.0910736218063
manufacturer 1,3,2019-01-16 00:00:00,2019-01-16 06:00:00,substation_3.csv,SH + DHW,winter,normal,,,,,0.396867323252,0.486885583624,0.39800259827,31.495608192,0.861325919408,0.154834719816,0,0,0,0,0.731249228036,0.0490012968497,0.369657824507,0,0,0,0,0.758489621716,0.0636077324961,0.390202220429,0,0,0,0,0.742849241681,0.0900531691736,0.396867323252,0,0,0,0,0.752132916654,0.0780023018915,0.39484369083,0,0,0,0,0,0,0,0,0,0,0,1,0.0900531691736,0,0.154172977335,0,0.175610925386,0,0,0.00388154730719,0.00388154730719,0.00523387060247,0.00311314318839,0.00523387060247,0.000291921136845,0.000828936235037,0.00471048354223,0,0,0,0,0,0,0.00526318184841,0.00497950488384,0,0,0.0139674671438,0.00908755045835,-0.00102914151551,0,0,0,0.0201372481685,0.0122331431111,-0.000760089851346,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.625301850581,0.625301850581,0.334098480513,0.0405996689054,28.4123095403,0.625301850581,0.959400331095,0.848034170924,791.048611111,791.048611111,4,0.0847887037601,10.8,2.54410251277,0,0,0.0066314898803,0,0,,0,,17.4355,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.154834719816
manufacturer 1,5,2017-09-19 06:00:00,2017-09-19 12:00:00,substation_5.csv,SH + DHW,autumn,normal,,,,,0.388937170864,0.413397064512,0.388122256503,31.9820587261,0.751126045791,0.113901552812,0,0,0,0,0.688762987223,0.0519491170649,0.351251636039,0,0,0,0,0.695887555761,0.0792043839512,0.369045474702,0,0,0,0,0.724408145012,0.0914440428463,0.388937170864,0,0,0,0,0.728470741336,0.10416701899,0.397589768493,0,0,0,0,0,0,0,0,0,0,0,1,0.0914440428463,0,0.113243094304,0,0.102229038015,0,0,0.00158545714282,0.00158545714282,0.00184859540297,0.00155545589061,0.00184859540297,0.000176445581206,7.82787198563e-05,0.00166373586267,0,0,0,0,0,0,0.00184859540297,0.00173671703986,0,0,0.00292294663325,0.00210195196395,-0.000102627867669,0,0,0,0.00407214888867,0.00262244832841,-8.66762798983e-05,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.652292812387,0.652292812387,0.317150982971,0.0305562046417,26.7175054883,0.652292812387,0.969443795358,0.863726801035,169.25,169.25,4,0.0299472455281,10.8,2.5911804031,0,0,0.00062622975885,0,0,,0,,17.4218,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.113901552812
manufacturer 1,5,2017-09-19 00:00:00,2017-09-19 06:00:00,substation_5.csv,SH + DHW,autumn,normal,,,,,0.381053653378,0.406528168421,0.384455112109,28.9025941989,0.751440084462,0.100662884385,0,0,0,0,0.696573477863,0.0594398056007,0.358892631564,0,0,0,0,0.698748976578,0.0751085221234,0.368219535717,0,0,0,0,0.717563628308,0.0826391473086,0.381053653378,0,0,0,0,0.731072010208,0.0897620384356,0.391177725169,0,0,0,0,0,0,0,0,0,0,0,1,0.0826391473086,0,0.0987610631071,0,0.0895249232441,0,0,0.00140901156161,0.00140901156161,0.00184859540297,0.00154989934413,0.00184859540297,-0.000439583841359,0.000254724301063,0.00166373586267,0,0,0,0,0,0,0.00184859540297,0.00176311435343,0,0,0.00292294663325,0.00214485563498,-8.56561828655e-05,0,0,0,0.00407214888867,0.00266079682704,-8.79236902283e-05,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.614196229197,0.614196229197,0.362529352304,0.0232744184993,27.5646938809,0.614196229197,0.976725581501,0.855882464066,169,169,4,0.0299472455281,10.8,2.5676473922,0,0,0.0020377944085,0,0,,0,,17.3996,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.100662884385
manufacturer 1,19,2017-06-19 00:00:00,2017-06-19 06:00:00,substation_19.csv,SH + DHW with sub-circuits,summer,normal,,,,,0.519212516097,0.717340310795,0.424089141893,97.1296920577,0.954135067401,0.507352507768,1,0,0,0,0.681607098546,0.0934915936316,0.369905880941,0,0,0,0,0.6831830898,0.0969754702502,0.372493051438,0,0,0,0,0.791538293544,0.277716071947,0.519212516097,0,0,0,0,0.744554108322,0.219514539136,0.466283136654,0,0,0,0,0,0,0,0,0,0,0,1,0.277716071947,0,0.511124313114,0,0.393678515393,0,0,0.018443070008,0.018443070008,0.116070766804,0.0240894209844,0.116070766804,-0.0976276967962,0.0860206201158,0.104463690124,0,0,0,0,0,0,0.116070766804,0.0611705333201,0,0,0.116070766804,0.0355273086818,0.00464872075154,0,0,0,0.116070766804,0.0437301382971,-0.00097144684594,0,0,0,0,0,0,0,0,0,0,0,0.116218018788,low,0.22,0.92,0.92,0-24h,0.545111694057,0.545111694057,0.433835962178,0.0210523437648,29.891747765,0.545111694057,0.978947656235,0.834335668842,301,301,4,1.88034642223,8.1,2.50300700653,0,0,0.688164960926,0.209192433819,0,,0,,17.3807,low,leadtime=0-24h|risk_3d_increasing,best_priority_engine_v1,0.507352507768
manufacturer 1,23,2017-10-09 00:00:00,2017-10-09 06:00:00,substation_23.csv,SH + DHW with sub-circuits,autumn,normal,,,,,0.541138209137,0.600612459877,0.439584489017,102.628426552,0.894469924813,0.340021877763,0,0,0,0,0.698472763397,0.0868373210887,0.374305978973,0,0,0,0,0.711228937656,0.186735537039,0.433247435329,0,0,0,0,0.820459478759,0.29343821532,0.541138209137,0,0,0,0,0.741062618696,0.261641712352,0.486969538334,0,0,0,0,0,0,0,0,0,0,0,1,0.29343821532,0,0.340423511576,0,0.321696346256,0,0,0.00655240186282,0.00655240186282,0.140123941515,0.0718497449402,0.164347188304,-0.0303410498938,0.119559145501,0.126111547363,0,0,0,0,0,0,0.140123941515,0.125302692395,0,0,0.164347188304,0.116207495163,0.0070069428761,0,0,0,0.164347188304,0.110354263962,0.00801398277473,0,0,0,0,0,0,0,0,0,0,0,0.335453227397,low,0.22,0.92,0.92,1-3d,0.803353564315,0.184789604453,0.803353564315,0.0118568312317,42.2012660884,0.184789604453,0.988143168768,0.72035864733,258,258,4,2.27000785254,7.5,2.16107594199,0,0,0.956473164005,0.475592084919,0,,0,,17.3631,low,leadtime=1-3d|risk_3d_increasing,best_priority_engine_v1,0.340021877763
manufacturer 1,23,2017-10-07 00:00:00,2017-10-07 06:00:00,substation_23.csv,SH + DHW with sub-circuits,autumn,normal,,,,,0.580652070622,0.665162357726,0.454905390415,119.834496189,0.934960970965,0.425906983721,1,0,0,0,0.747110793405,0.249663368233,0.483463658064,0,0,0,0,0.754739524916,0.251947480504,0.488259741378,0,0,0,0,0.849055070935,0.342634315628,0.580652070622,0,0,0,0,0.748635649805,0.22693342844,0.472133472482,0,0,0,0,0,0,0,0,0,0,0,1,0.342634315628,0,0.429092594115,0,0.401155872793,0,0,0.138399822515,0.138399822515,0.138399822515,0.0616776729835,0.138399822515,0.101814801067,0,0.138399822515,0,0,0,0,0,0,0.138399822515,0.0712986439139,0,0,0.138399822515,0.0650620130398,0.0206080918613,0,0,0,0.138399822515,0.0650620130398,0.0206080918613,0,0,0,0,0,0,0,0,0,0,0,0.927364133757,low,0.22,0.92,0.92,1-3d,0.973350932986,0.023985741514,0.973350932986,0.00266332549991,47.3282727415,0.023985741514,0.9973366745,0.672886363505,256,256,4,2.49119680526,7.5,2.01865909051,0,0,0,1.33952597098,0,,0,,17.3494,low,leadtime=1-3d|risk_3d_increasing,best_priority_engine_v1,0.425906983721
manufacturer 1,1,2019-12-02 12:00:00,2019-12-02 18:00:00,substation_1.csv,SH + DHW,winter,normal,,,,,0.717549759909,1.02466906764,0.440016897595,218.791292515,0.872983198461,1.15918295162,1,0,0,0,0.767492651105,0.278063883365,0.508095404203,0,0,0,0,0.76366864918,0.247162191546,0.489920226634,0,0,0,0,0.821266544806,0.62557449783,0.717549759909,0,0,0,0,0.746344412097,0.348420278866,0.535444621484,0,0,0,0,0,0,0,0,0,0,1,1,0.62557449783,0,1.22779050767,1,1.71404229522,1,2,0.105877278357,0.105877278357,0.105877278357,0.0772940199507,0.105877278357,0.0577631310388,0,0.105877278357,0,0,0,0,0,0,0.105877278357,0.0908322077645,0,0,0.105877278357,0.0908322077645,0.0033106496327,0,0,0,0.105877278357,0.0908322077645,0.0033106496327,0,0,0,0,0,0,0,0,0,0,0,0.148979233472,low,0.22,0.92,0.92,1-3d,0.852495513263,0.130574029435,0.852495513263,0.0169304573021,44.5183278661,0.130574029435,0.983069542698,0.69890437161,301,301,4,1.90579101043,7.5,2.09671311483,0.125,1.45,0,0.215192226126,0,,0,,17.2927,low,leadtime=1-3d|risk_3d_increasing,best_priority_engine_v1,0.969981331623
manufacturer 1,17,2017-10-18 18:00:00,2017-10-19 00:00:00,substation_17.csv,SH + DHW,autumn,normal,,,,,0.4230137864,0.604805950622,0.393034383106,51.6255352521,0.850929992935,0.386545007439,0,0,0,0,0.740709513391,0.0597256338781,0.379788057249,0,0,0,0,0.738758102764,0.0749403624446,0.386934700395,0,0,0,0,0.73357635029,0.14760924861,0.4230137864,0,0,0,0,0.837619978765,0.181369331187,0.489807135549,0,0,0,0,0,0,0,0,0,0,0,1,0.14760924861,0,0.404351389779,0,0.448494956967,0,0,0.00841149798164,0.00841149798164,0.150161107279,0.0347890262798,0.150161107279,-0.141749609298,0.12673349857,0.135144996551,0,0,0,0,0,0,0.150161107279,0.0825545151751,0,0,0.150161107279,0.0862279065114,0.00359604693259,0,0,0,0.150161107279,0.0862279065114,0.00359604693259,0,0,0,0,0,0,0,0,0,0,0,0.161822111966,low,0.22,0.92,0.92,1-3d,0.93143864612,0.0565902762962,0.93143864612,0.0119710775834,46.8246676393,0.0565902762962,0.988028922417,0.67754937371,686.75,686.75,4,2.43260993793,7.5,2.03264812113,0,0,1.01386798856,0.233743050618,0,,0,,17.2129,low,leadtime=1-3d|risk_3d_increasing,best_priority_engine_v1,0.386545007439
manufacturer 1,1,2019-12-01 00:00:00,2019-12-01 06:00:00,substation_1.csv,SH + DHW,winter,normal,,,,,0.605598871441,0.770218939665,0.41862423528,157.299173606,0.846808144994,0.702300210411,0,0,0,0,0.781973288126,0.281625557791,0.516788991049,0,0,0,0,0.73971298362,0.345253099235,0.530649244896,0,0,0,0,0.781338355776,0.449754423068,0.605598871441,0,0,0,0,0.754245899466,0.329126582275,0.528932661355,0,0,0,0,0,0,0,0,0,0,0.5,1,0.449754423068,0,0.704829939491,0,1.22371902789,1,1,0.090245953479,0.090245953479,0.090245953479,0.090245953479,0.090245953479,0,0.00451229767395,0.094758251153,0,0,0,0,0,0,0.094758251153,0.094758251153,0,0,0.094758251153,0.094758251153,0,0,0,0,0.094758251153,0.094758251153,0,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.565234753516,0.565234753516,0.401527504321,0.0332377421625,30.0446663091,0.565234753516,0.966762257838,0.832919756397,301,301,4,1.70564852075,8.1,2.49875926919,0.125,0.725,0.0360983813916,0,0,,0,,17.1905,low,leadtime=0-24h,best_priority_engine_v1,0.702300210411
manufacturer 1,12,2015-11-29 12:00:00,2015-11-29 18:00:00,substation_12.csv,SH + DHW,autumn,pre_fault,Control unit: Incorrect parameterisation,3,40.9333333333,1-3d,0.827006305929,0.944193675735,0.524277779084,242.244317015,0.985103095652,0.907915510903,1,0,0,0,0.690589630604,0.11782939214,0.387026704218,0,0,0,0,0.875343863327,0.607969685133,0.733635548884,0,0,0,0,0.978534693782,0.692632075192,0.827006305929,0,0,0,0,0.82343306974,0.392660054854,0.59512337185,0,0,0,0,0,0,0,0,0,0,0,1,0.692632075192,0,0.935240374971,0,0.932627581776,0,0,0.175978781026,0.175978781026,0.175978781026,0.175978781026,0.175978781026,0,0.00879893905128,0.184777720077,0,0,0,0,0,0,0.184777720077,0.184777720077,0,0,0.184777720077,0.184777720077,0,0,0,0,0.184777720077,0.184777720077,0,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,1-3d,0.992982479559,0.00502704330262,0.992982479559,0.00199047713878,47.9623407951,0.00502704330262,0.998009522861,0.667015363008,144.5,144.5,4,3.32599896138,7.5,2.00104608903,0.270063059294,0,0.0703915124102,0,0,,0,,17.1675,low,leadtime=1-3d,best_priority_engine_v1,0.907915510903
manufacturer 1,20,2020-04-02 06:00:00,2020-04-02 12:00:00,substation_20.csv,SH + DHW with sub-circuits,spring,normal,,,,,0.47765081786,0.620167748984,0.398185826714,84.6982009444,0.817172223619,0.445465667704,0,0,0,0,0.681217796851,0.0532989224222,0.348420793404,0,0,0,0,0.699645407955,0.0687717392092,0.36528236352,0,0,0,0,0.743191227164,0.242171586967,0.47765081786,0,0,0,0,0.70160908274,0.239165200261,0.456513825026,0,0,0,0,0,0,0,0,0,0,0.5,1,0.242171586967,0,0.473884239287,0,5.35307879764,1,1,0.0962486680377,0.0962486680377,0.225666549232,0.110312162789,0.225666549232,0.0650424260746,0.106851226271,0.203099894309,0,0,1,0,0,0,0.225666549232,0.20874155804,0,1,0.225666549232,0.184279455045,0.0157082062788,0,1,0,0.225666549232,0.184279455045,0.0157082062788,0,1,0,0,0,0,0,0,0,0,0,0.706869282545,low,0.22,0.92,0.92,1-3d,0.559271726268,0.422370713205,0.559271726268,0.0183575605271,34.1163986826,0.422370713205,0.981642439473,0.795218530717,391.558009259,391.558009259,4,3.65579809756,4.5,2.38565559215,0,0.725,0.854809810172,1.02103340812,0,,0,,17.1423,low,leadtime=1-3d|risk_3d_increasing,best_priority_engine_v1,0.445465667704
manufacturer 1,12,2015-06-25 12:00:00,2015-06-25 18:00:00,substation_12.csv,SH + DHW,summer,normal,,,,,0.399432784953,0.432533582253,0.391541661188,36.9286451984,0.755870092617,0.145801205139,0,0,0,0,0.693126412572,0.0499877323808,0.352262912071,0,0,0,0,0.697388689078,0.067400945269,0.363495184859,0,0,0,0,0.730790269622,0.105587468359,0.399432784953,0,0,0,0,0.714595754912,0.122376778218,0.400719697264,0,0,0,0,0,0,0,0,0,0,0,1,0.105587468359,0,0.14564156566,0,0.148207651426,0,0,0.00439930841185,0.00439930841185,0.013631218039,0.0589443968499,0.258952542468,-0.00131979549724,0.0574923082805,0.0618916166924,0,0,4,0,1,0,0.233057288221,0.190265870339,0,3,0.271900169592,0.20659273019,-0.0420017105799,0,4,0,0.271900169592,0.20659273019,-0.0420017105799,0,4,0,0,1,1,0,0,0,0,0,0,low,0.22,0.92,0.92,1-3d,0.965880114688,0.0292224330162,0.965880114688,0.004897452296,47.3006089767,0.0292224330162,0.995102547704,0.673142509475,247.5,247.5,4,1.11404910046,7.5,2.01942752842,0,0,2.45993846624,0,0,,0,,17.0934,low,leadtime=1-3d|repeated_watch_48h,best_priority_engine_v1,0.145801205139
manufacturer 1,26,2019-12-14 12:00:00,2019-12-14 18:00:00,substation_26.csv,SH + DHW with sub-circuits,winter,normal,,,,,0.565203200495,0.765262275704,0.404538233423,138.796344566,0.821362859425,0.71551270146,0,0,0,0,0.772692108286,0.254671226706,0.498141041048,0,0,0,0,0.764321936249,0.226006353842,0.479014677573,0,0,0,0,0.755047633446,0.396850590142,0.565203200495,0,0,0,0,0.726080579249,0.310005822372,0.505560958104,0,0,0,0,0,0,0,0,0,0,0.5,1,0.396850590142,0,0.740955492066,0,3.5268368687,1,1,0.0195481681064,0.0195481681064,0.0819988357977,0.0270793621452,0.0819988357977,-0.0624506676913,0.0542507841115,0.0737989522179,0,0,0,0,0,0,0.0819988357977,0.0503938432282,0,0,0.115976526095,0.0495958753975,-0.00319431508126,0,0,0,0.306681066108,0.151715517629,-0.00960867920373,0,10,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.526544843828,0.526544843828,0.463076222035,0.0103789341368,29.79166888,0.526544843828,0.989621065863,0.835262325185,414.208020833,414.208020833,4,1.32838113992,8.1,2.50578697555,0,0.725,0.434006272892,0,0,,0,,17.0932,low,leadtime=0-24h,best_priority_engine_v1,0.71551270146
manufacturer 1,2,2018-12-02 06:00:00,2018-12-02 12:00:00,substation_2.csv,SH + DHW,winter,normal,,,,,0.395587527732,0.421183450876,0.369828565775,46.9604315321,0.711040064987,0.164140793079,0,0,0,0,0.691031488113,0.0384017064028,0.345137703807,0,0,0,0,0.709553593101,0.0609494254739,0.365793384259,0,0,0,0,0.690264010416,0.134270646861,0.395587527732,0,0,0,0,0.763790631902,0.164950624278,0.446405427861,0,0,0,0,0,0,0,0,0,0,0,1,0.134270646861,0,0.163748858735,0,0.160118023536,0,0,0.0045508761968,0.0045508761968,0.0313613317442,0.155660535982,0.611681096776,-0.00656608524239,0.158892686584,0.163443562781,0,0,7,0,1,0,0.384365775183,0.270611032908,0,3,0.644677879282,0.482697901191,-0.0422088072945,0,11,0,0.644677879282,0.456756997041,-0.0169883831674,0,13,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,1-3d,0.525336320891,0.439810440605,0.525336320891,0.0348532385041,34.6762573105,0.439810440605,0.965146761496,0.790034654532,301,301,4,2.94198413006,4.5,2.3701039636,0,0,3.27114149267,0,0,,0,,17.0832,low,leadtime=1-3d|repeated_watch_48h,best_priority_engine_v1,0.164140793079
manufacturer 1,20,2017-01-31 18:00:00,2017-02-01 00:00:00,substation_20.csv,SH + DHW with sub-circuits,winter,normal,,,,,0.443111525046,0.507915113,0.40855039892,55.9060463057,0.808054912894,0.241753403661,0,0,0,0,0.690639228494,0.113025453286,0.384503927634,0,0,0,0,0.703615107325,0.123603657701,0.396209039024,0,0,0,0,0.762536112441,0.159848211697,0.443111525046,0,0,0,0,0.707738956562,0.12025066022,0.396370159501,0,0,0,0,0,0,0,0,0,0,0,1,0.159848211697,0,0.245527093742,0,0.335219184628,0,0,0.0249706263581,0.0249706263581,0.151355661043,0.0528040687508,0.151355661043,0.0128483832736,0.111249468581,0.136220094939,0,0,0,0,0,0,0.158923444095,0.141895932228,0,0,0.158923444095,0.141895932228,-0.00681100474693,0,0,0,0.158923444095,0.141895932228,-0.00681100474693,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,1-3d,0.819436251388,0.174043704115,0.819436251388,0.0065200444971,42.2038698557,0.174043704115,0.993479955503,0.720334538374,175.75,175.75,4,2.45196170889,7.5,2.16100361512,0,0,0.889995748644,0,0,,0,,17.003,low,leadtime=1-3d,best_priority_engine_v1,0.241753403661
manufacturer 1,20,2017-01-31 06:00:00,2017-01-31 12:00:00,substation_20.csv,SH + DHW with sub-circuits,winter,normal,,,,,0.424370749817,0.474904208346,0.393432201923,52.2907002832,0.771638087793,0.211762843554,0,0,0,0,0.711336933311,0.148428680001,0.412995559057,0,0,0,0,0.718059300686,0.0975541343975,0.389191562553,0,0,0,0,0.734318856515,0.149511108028,0.424370749817,0,0,0,0,0.692754289626,0.115521477863,0.386820899392,0,0,0,0,0,0,0,0,0,0,0,1,0.149511108028,0,0.212762034058,0,0.345966128103,0,0,0.0227677445178,0.0227677445178,0.151355661043,0.0870617027803,0.151355661043,-0.128587916525,0.113452350421,0.136220094939,0,0,0,0,0,0,0.158923444095,0.147571769517,0,0,0.158923444095,0.147571769517,-0.0227033491564,0,0,0,0.158923444095,0.147571769517,-0.0227033491564,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,1-3d,0.881504264279,0.1064781686,0.881504264279,0.0120175671206,45.0320507631,0.1064781686,0.987982432879,0.69414767812,175.25,175.25,4,2.45196170889,7.5,2.08244303436,0,0,0.907618803366,0,0,,0,,16.942,low,leadtime=1-3d,best_priority_engine_v1,0.211762843554
manufacturer 1,12,2015-06-25 18:00:00,2015-06-26 00:00:00,substation_12.csv,SH + DHW,summer,normal,,,,,0.394881054861,0.429492861773,0.390120443384,34.7476923414,0.757201220609,0.138883562428,0,0,0,0,0.699526480195,0.0563384437146,0.358636820861,0,0,0,0,0.687490373702,0.0711898131627,0.360851076616,0,0,0,0,0.728137647322,0.0993516238115,0.394881054861,0,0,0,0,0.71396114758,0.0933847670683,0.385055665909,0,0,0,0,0,0,0,0,0,0,0,1,0.0993516238115,0,0.138314172339,0,0.134216461893,0,0,0.00393267404687,0.00393267404687,0.013631218039,0.0497757763827,0.258952542468,-0.000466634364976,0.048331891155,0.0522645652019,0,0,4,0,1,0,0.233057288221,0.145067689584,0,2,0.271900169592,0.180871369358,-0.0460478581868,0,4,0,0.271900169592,0.180871369358,-0.0460478581868,0,4,0,0,1,1,0,0,0,0,0,0,low,0.22,0.92,0.92,1-3d,0.908659480017,0.0771621558705,0.908659480017,0.0141783641125,46.2430046048,0.0771621558705,0.985821635888,0.682935142549,247.75,247.75,4,0.940762173634,7.5,2.04880542765,0,0,2.38665512924,0,0,,0,,16.8762,low,leadtime=1-3d|repeated_watch_48h,best_priority_engine_v1,0.138883562428
manufacturer 1,22,2019-11-01 06:00:00,2019-11-01 12:00:00,substation_22.csv,SH + DHW,autumn,normal,,,,,0.769744760987,0.949112256608,0.41273758844,269.025953852,0.795934373011,1.08494924772,1,0,0,0,0.683263808489,0.0859244416742,0.366673944077,0,0,0,0,0.687645496771,0.0877890830682,0.369721597508,0,0,0,0,0.770351263833,0.76920691884,0.769744760987,0,0,0,0,0.796010012829,1.1329573116,0.974592081179,1,0,0,0,1,0,0,0,0,0,1.8,1,0.76920691884,0,1.1336541709,1,1.90250564478,1,2,0.0862142044465,0.0862142044465,0.0862142044465,0.0862142044465,0.0862142044465,0,0.00431071022232,0.0905249146688,0,0,0,0,0,0,0.0905249146688,0.0905249146688,0,0,0.0905249146688,0.0905249146688,0,0,0,0,0.0905249146688,0.0905249146688,0,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,1-3d,0.711361045149,0.266622011191,0.711361045149,0.02201694366,39.9868275406,0.266622011191,0.97798305634,0.740862707957,301,301,4,1.62944846404,6,2.22258812387,0.375,2.61,0.0344856817786,0,0,,0,,16.8715,low,leadtime=1-3d,best_priority_engine_v1,0.884371525568
manufacturer 1,7,2019-01-06 00:00:00,2019-01-06 06:00:00,substation_7.csv,SH + DHW,winter,normal,,,,,0.394822267026,0.45010405686,0.3749510943,43.4901155065,0.720334534472,0.210465708789,0,0,0,0,0.673717554317,0.0623618293505,0.349699020085,0,0,0,0,0.670557828167,0.0787636346085,0.356906905581,0,0,0,0,0.69982491893,0.124348217225,0.394822267026,0,0,9,1,0.686385018602,0.118024698692,0.38515404905,0,0,0,0,0,0,0,0,0,0,0,1,0.124348217225,0,0.217297248127,0,0.240706794633,0,0,0.00461622051003,0.00461622051003,0.00566914470518,0.0101072062671,0.0378834306672,-0.00105292419516,0.00599634607048,0.0106125665805,0,0,0,0,0,0,0.0234596159764,0.0167111945455,0,0,0.0844515439658,0.0395082301827,-0.00613267131685,0,0,0,0.182871825656,0.082614819816,-0.0105289321854,0,0,0,12,20,27,0,0,0,0,0,0,low,0.22,0.92,0.92,1-3d,0.818051780751,0.151850097728,0.818051780751,0.0300981215208,44.7004612313,0.151850097728,0.969901878479,0.697217951562,234.561111111,234.561111111,4,0.191026198449,7.5,2.09165385469,3,0,0.0479707685638,0,0,,0,,16.8307,low,leadtime=1-3d|criticality,best_priority_engine_v1,0.210465708789
