manufacturer,substation_id,source_file,window_start,window_end,main_missing_sensors,main_changed_sensors,season_bucket,label,fault_label,fault_event_id,estimated_lead_time_hours,normal_event_related,maintenance_related,disturbance_count,leakage_blocked_fault_count,window_source_type,use_for_supervised_training,configuration_type,normal_reference_group,s_hc1_control_unit_mode__dominant,s_dhw_control_unit_mode__dominant,s_hc1_heating_pump_status_setpoint__dominant,s_dhw_3-way_valve_status__dominant,s_hc1.2_heating_pump_status__dominant,s_hc1.3_heating_pump_status__dominant,s_hc1.1_control_unit_mode__dominant,s_hc1.2_control_unit_mode__dominant,s_hc1.2_dhw_control unit_mode__dominant,s_hc1.1_heating_pump_status__dominant,s_hc1.3_control_unit_mode__dominant,split_time_based,split_substation_based,split_regime_based,normal_reference_outlier,normal_reference_outlier_count,normal_reference_filter_reason,configuration_type__is__missing,configuration_type__is__sh,configuration_type__is__sh_with_buffer_tank,configuration_type__is__sh_with_sub_circuits,manufacturer__is__manufacturer_1,manufacturer__is__manufacturer_2,s_dhw_3-way_valve_status__dominant__is__aus,s_dhw_3-way_valve_status__dominant__is__ein,s_dhw_3-way_valve_status__dominant__is__missing,s_dhw_control_unit_mode__dominant__is__missing,s_dhw_control_unit_mode__dominant__is__standby,s_dhw_control_unit_mode__dominant__is__tag,s_hc1.1_control_unit_mode__dominant__is__missing,s_hc1.1_control_unit_mode__dominant__is__nacht,s_hc1.1_control_unit_mode__dominant__is__tag,s_hc1.1_heating_pump_status__dominant__is__ein,s_hc1.1_heating_pump_status__dominant__is__missing,s_hc1.2_control_unit_mode__dominant__is__missing,s_hc1.2_control_unit_mode__dominant__is__nacht,s_hc1.2_control_unit_mode__dominant__is__standby,s_hc1.2_control_unit_mode__dominant__is__tag,s_hc1.2_dhw_control unit_mode__dominant__is__missing,s_hc1.2_dhw_control unit_mode__dominant__is__standby,s_hc1.2_heating_pump_status__dominant__is__aus,s_hc1.2_heating_pump_status__dominant__is__ein,s_hc1.2_heating_pump_status__dominant__is__missing,s_hc1.3_control_unit_mode__dominant__is__missing,s_hc1.3_control_unit_mode__dominant__is__tag,s_hc1.3_heating_pump_status__dominant__is__aus,s_hc1.3_heating_pump_status__dominant__is__ein,s_hc1.3_heating_pump_status__dominant__is__missing,s_hc1_control_unit_mode__dominant__is__missing,s_hc1_control_unit_mode__dominant__is__nacht,s_hc1_control_unit_mode__dominant__is__standby,s_hc1_control_unit_mode__dominant__is__tag,s_hc1_heating_pump_status_setpoint__dominant__is__aus,s_hc1_heating_pump_status_setpoint__dominant__is__ein,s_hc1_heating_pump_status_setpoint__dominant__is__missing,has_buffer_tank,has_dhw,s_hc1_supply_temperature_setpoint__missing_count,s_hc1_supply_temperature_setpoint__missing_rate,s_dhw_lower_storage_temperature__missing_count,s_dhw_lower_storage_temperature__missing_rate,s_dhw_upper_storage_temperature__missing_count,s_dhw_upper_storage_temperature__missing_rate,s_dhw_supply_temperature__missing_count,s_dhw_supply_temperature__missing_rate,s_dhw_supply_temperature_setpoint__missing_count,s_dhw_supply_temperature_setpoint__missing_rate,iforest_anomaly_score,mahalanobis_score,iforest_threshold,mahalanobis_threshold,iforest_score_ratio,mahalanobis_score_ratio,iforest_q99_label,mahalanobis_q99_label,iforest_anomaly_label,mahalanobis_anomaly_label,anomaly_consensus_count,anomaly_ensemble_score,anomaly_policy_score,anomaly_score,anomaly_label,strong_anomaly_label,anomaly_criticality,anomaly_event_label
manufacturer 1,2,substation_2.csv,2018-03-02 12:00:00,2018-03-02 18:00:00,,p_net_meter_energy|p_net_meter_flow|p_hc1_return_temperature|p_net_return_temperature|s_hc1_supply_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.376357533184,28.4632429465,0.543030891697,239.472775395,0.693068366716,0.11885794909,0,0,0,0,0,0.388736845374,0.11885794909,0.11885794909,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-03-02 18:00:00,2018-03-03 00:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint|p_hc1_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.386842982015,43.4548746178,0.543030891697,239.472775395,0.712377487046,0.181460604639,0,0,0,0,0,0.43099153937,0.181460604639,0.181460604639,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-03-03 00:00:00,2018-03-03 06:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature|p_hc1_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.398990412373,38.4997757314,0.543030891697,239.472775395,0.734747172718,0.160768904389,0,0,0,0,0,0.430538690504,0.160768904389,0.160768904389,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-03-03 06:00:00,2018-03-03 12:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_hc1_return_temperature|p_net_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.385474598044,34.0456096046,0.543030891697,239.472775395,0.709857586259,0.142169019207,0,0,0,0,0,0.408982645721,0.142169019207,0.142169019207,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-03-03 12:00:00,2018-03-03 18:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_return_temperature|s_hc1_supply_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.381035391795,29.6673669055,0.543030891697,239.472775395,0.701682717542,0.123886178112,0,0,0,0,0,0.395450551644,0.123886178112,0.123886178112,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-03-03 18:00:00,2018-03-04 00:00:00,,p_net_meter_energy|p_net_meter_flow|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint|p_hc1_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.393897047423,39.7846155412,0.543030891697,239.472775395,0.725367660379,0.166134189891,0,0,0,0,0,0.42897392102,0.166134189891,0.166134189891,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-03-04 00:00:00,2018-03-04 06:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint|p_net_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.411450115907,54.9797887883,0.543030891697,239.472775395,0.757691914399,0.229586802498,0,0,0,0,0,0.477796205091,0.229586802498,0.229586802498,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-03-04 06:00:00,2018-03-04 12:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint|p_net_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.386530186975,40.9918479291,0.543030891697,239.472775395,0.711801470018,0.171175399214,0,0,0,0,0,0.425269652492,0.171175399214,0.171175399214,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-03-04 12:00:00,2018-03-04 18:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_return_temperature|s_hc1_supply_temperature_setpoint,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.385586854701,44.4568355575,0.543030891697,239.472775395,0.710064308674,0.185644633233,0,0,0,0,0,0.43212188069,0.185644633233,0.185644633233,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-03-04 18:00:00,2018-03-05 00:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature|p_net_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.388917003266,42.0196039855,0.543030891697,239.472775395,0.716196830076,0.175467144088,0,0,0,0,0,0.429610096502,0.175467144088,0.175467144088,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-03-05 00:00:00,2018-03-05 06:00:00,,p_net_meter_energy|p_net_meter_flow|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint|p_net_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.387480134598,38.563531057,0.543030891697,239.472775395,0.713550813633,0.161035136429,0,0,0,0,0,0.420717504715,0.161035136429,0.161035136429,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-03-05 06:00:00,2018-03-05 12:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_return_temperature|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.372805606694,25.7366013596,0.543030891697,239.472775395,0.686527437748,0.107471930023,0,0,0,0,0,0.379628018653,0.107471930023,0.107471930023,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-03-05 12:00:00,2018-03-05 18:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_return_temperature|p_hc1_return_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.380092335842,38.8958715341,0.543030891697,239.472775395,0.699946065047,0.162422937095,0,0,0,0,0,0.415058807233,0.162422937095,0.162422937095,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-03-05 18:00:00,2018-03-06 00:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature,spring,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|spring,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.381997902613,42.212891843,0.543030891697,239.472775395,0.703455196481,0.17627428326,0,0,0,0,0,0.424049312473,0.17627428326,0.17627428326,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-11-29 00:00:00,2018-11-29 06:00:00,,p_net_meter_energy|p_net_meter_flow|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature|p_net_meter_heat_power,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|autumn,,,,,,,,,,,,train,validation,validation,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.390126719324,43.9561445149,0.543030891697,239.472775395,0.718424541383,0.183553827538,0,0,0,0,0,0.434943063045,0.183553827538,0.183553827538,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-11-29 06:00:00,2018-11-29 12:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_return_temperature|p_hc1_return_temperature|s_hc1_supply_temperature_setpoint,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|autumn,,,,,,,,,,,,train,validation,validation,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.375404083338,43.4942446969,0.543030891697,239.472775395,0.691312573702,0.181625007791,0,0,0,0,0,0.421178163769,0.181625007791,0.181625007791,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-11-29 12:00:00,2018-11-29 18:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint|p_hc1_return_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|autumn,,,,,,,,,,,,train,validation,validation,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.387436658959,50.5826344359,0.543030891697,239.472775395,0.713470752555,0.211224989364,0,0,0,0,0,0.447280498064,0.211224989364,0.211224989364,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-11-29 18:00:00,2018-11-30 00:00:00,p_net_meter_energy|p_net_meter_volume|p_net_meter_heat_power|p_net_meter_flow|p_net_supply_temperature,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|autumn,,,,,,,,,,,,train,validation,validation,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.421008115012,46.9288115827,0.543030891697,239.472775395,0.775293121348,0.195967209656,0,0,0,0,0,0.468250388151,0.195967209656,0.195967209656,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-11-30 00:00:00,2018-11-30 06:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint|p_net_meter_heat_power,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|autumn,,,,,,,,,,,,train,validation,validation,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.393202873428,52.5990623622,0.543030891697,239.472775395,0.724089327956,0.219645269803,0,0,0,0,0,0.456733977135,0.219645269803,0.219645269803,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-11-30 06:00:00,2018-11-30 12:00:00,,p_net_meter_flow|p_net_meter_energy|p_hc1_return_temperature|p_net_return_temperature|p_net_meter_heat_power,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|autumn,,,,,,,,,,,,train,validation,validation,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.387624409386,58.9337270228,0.543030891697,239.472775395,0.713816497944,0.246097816027,0,0,0,0,0,0.465925596528,0.246097816027,0.246097816027,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-11-30 12:00:00,2018-11-30 18:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_return_temperature|s_hc1_supply_temperature|p_net_meter_heat_power,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|autumn,,,,,,,,,,,,train,validation,validation,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.384093930808,65.9610451656,0.543030891697,239.472775395,0.707315065646,0.275442772385,0,0,0,0,0,0.478422750218,0.275442772385,0.275442772385,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-11-30 18:00:00,2018-12-01 00:00:00,,p_net_meter_energy|p_net_meter_flow|p_hc1_return_temperature|p_net_return_temperature|s_hc1_supply_temperature_setpoint,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|autumn,,,,,,,,,,,,train,validation,validation,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.379318450279,48.1159234807,0.543030891697,239.472775395,0.698520942508,0.200924399031,0,0,0,0,0,0.434794774465,0.200924399031,0.200924399031,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-12-01 00:00:00,2018-12-01 06:00:00,,p_net_meter_energy|p_net_meter_flow|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint|p_net_supply_temperature,winter,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|winter,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.396622101796,42.4399088957,0.543030891697,239.472775395,0.730385891228,0.177222270154,0,0,0,0,0,0.437209172059,0.177222270154,0.177222270154,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-12-01 06:00:00,2018-12-01 12:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_heat_power|s_hc1_supply_temperature|p_hc1_return_temperature,winter,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|winter,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.389262033356,55.0715416624,0.543030891697,239.472775395,0.716832208459,0.229969947821,0,0,0,0,0,0.458795210321,0.229969947821,0.229969947821,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-12-01 12:00:00,2018-12-01 18:00:00,,p_net_meter_flow|p_net_meter_energy|s_hc1_supply_temperature|p_net_meter_heat_power|s_hc1_supply_temperature_setpoint,winter,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|winter,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.376606262936,31.5569378327,0.543030891697,239.472775395,0.693526406498,0.131776724016,0,0,0,0,0,0.395799074783,0.131776724016,0.131776724016,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-12-01 18:00:00,2018-12-02 00:00:00,,p_net_meter_energy|p_net_meter_flow|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint|p_hc1_return_temperature,winter,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|winter,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.384715451726,39.8265276411,0.543030891697,239.472775395,0.708459606275,0.166309208115,0,0,0,0,0,0.42111989525,0.166309208115,0.166309208115,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-12-02 00:00:00,2018-12-02 06:00:00,,p_net_meter_energy|p_net_meter_flow|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature|p_net_return_temperature,winter,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|winter,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.397462486804,36.0382679906,0.543030891697,239.472775395,0.73193347355,0.150490041848,0,0,0,0,0,0.423768454748,0.150490041848,0.150490041848,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-12-02 06:00:00,2018-12-02 12:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_return_temperature|p_hc1_return_temperature|s_hc1_supply_temperature,winter,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|winter,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.386116720522,39.3072512742,0.543030891697,239.472775395,0.711040064987,0.164140793079,0,0,0,0,0,0.421183450876,0.164140793079,0.164140793079,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-12-02 12:00:00,2018-12-02 18:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_return_temperature|p_hc1_return_temperature|s_hc1_supply_temperature,winter,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|winter,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.386624413416,44.783210524,0.543030891697,239.472775395,0.711974989504,0.18700752288,0,0,0,0,0,0.433742232193,0.18700752288,0.18700752288,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-12-02 18:00:00,2018-12-03 00:00:00,,p_net_meter_energy|p_net_meter_flow|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint|p_net_return_temperature,winter,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|winter,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.38799469723,38.7990286396,0.543030891697,239.472775395,0.714498388881,0.16201853666,0,0,0,0,0,0.421684067204,0.16201853666,0.16201853666,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-12-03 00:00:00,2018-12-03 06:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|s_hc1_supply_temperature|p_hc1_return_temperature,winter,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|winter,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.388272749615,41.0625923704,0.543030891697,239.472775395,0.715010426758,0.171470816683,0,0,0,0,0,0.426934433418,0.171470816683,0.171470816683,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-12-03 06:00:00,2018-12-03 12:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature,winter,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|winter,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.385200819469,53.3129444804,0.543030891697,239.472775395,0.709353418672,0.222626327324,0,0,0,0,0,0.451388060258,0.222626327324,0.222626327324,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-12-03 12:00:00,2018-12-03 18:00:00,,p_net_meter_energy|p_net_meter_flow|p_hc1_return_temperature|p_net_meter_volume|outdoor_temperature,winter,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|winter,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.379158239714,32.7521831169,0.543030891697,239.472775395,0.698225912212,0.136767877112,0,0,0,0,0,0.400653153609,0.136767877112,0.136767877112,0,0,0,0
manufacturer 1,2,substation_2.csv,2018-12-03 18:00:00,2018-12-04 00:00:00,,p_net_meter_flow|p_net_meter_energy|p_hc1_return_temperature|s_hc1_supply_temperature_setpoint|s_hc1_supply_temperature,winter,normal,,,,True,False,0,0,normal_context,True,SH + DHW,manufacturer 1|SH + DHW|winter,,,,,,,,,,,,train,validation,train,False,0,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,False,True,0,0,0,0,0,0,0,0,0,0,0.381244845453,33.5967344263,0.543030891697,239.472775395,0.702068429775,0.140294588271,0,0,0,0,0,0.404328293778,0.140294588271,0.140294588271,0,0,0,0
