manufacturer,substation_id,window_start,window_end,label,fault_label,fault_event_id,m1_specialist_model_scope,m1_specialist_compact_window_start,m1_specialist_compact_window_end,m1_specialist_sample_count,m1_specialist_expected_count,m1_specialist_coverage_rate,m1_specialist_fault_probability,m1_specialist_task_probability,m1_specialist_activity_probability,m1_specialist_pre_event_probability,m1_specialist_fault_prediction,m1_specialist_task_prediction,m1_specialist_activity_prediction,m1_specialist_pre_event_prediction,m1_specialist_primary_state,m1_specialist_secondary_tags,m1_specialist_fault_group,m1_specialist_group_weight,m1_specialist_leadtime_urgency,m1_specialist_priority_score,m1_specialist_gate_review_required,m1_specialist_gate_review_reasons
manufacturer 1,22,2020-03-14 12:00:00,2020-03-14 18:00:00,normal,,,m1_runtime_model,2020-03-07 18:00:00,2020-03-14 18:00:00,1008,1008,1,0.769293247121,0.0936933764808,0.0719766424985,0.260852405932,1,0,0,0,fault,,unknown_review,0.1,0.764822602419,38.7915603989,False,
manufacturer 1,22,2020-03-14 18:00:00,2020-03-15 00:00:00,normal,,,m1_runtime_model,2020-03-08 00:00:00,2020-03-15 00:00:00,1008,1008,1,0.454623753057,0.0485736672627,0.0413033574815,0.000750068257852,0,0,0,0,normal,,unknown_review,0.1,0.743526547722,23.8470501858,True,m1_specialist_gate_near_threshold
manufacturer 1,22,2020-03-15 00:00:00,2020-03-15 06:00:00,normal,,,m1_runtime_model,2020-03-08 06:00:00,2020-03-15 06:00:00,1008,1008,1,0.48911695416,0.0590811748728,0.0498808768613,0.235558244125,0,0,0,0,normal,,unknown_review,0.1,0.702577456468,35.5330271209,True,m1_specialist_gate_near_threshold
manufacturer 1,22,2020-03-15 06:00:00,2020-03-15 12:00:00,normal,,,m1_runtime_model,2020-03-08 12:00:00,2020-03-15 12:00:00,1008,1008,1,0.735770974085,0.0669106119591,0.0388808768613,0.999530631994,1,0,0,1,fault,,unknown_review,0.1,0.809555369609,80.760845848,False,
manufacturer 1,22,2020-03-15 12:00:00,2020-03-15 18:00:00,normal,,,m1_runtime_model,2020-03-08 18:00:00,2020-03-15 18:00:00,1008,1008,1,0.758822814869,0.0788376511508,0.0413033574815,0.360807121209,1,0,0,0,fault,,unknown_review,0.1,0.783638153581,44.8535362739,False,
manufacturer 1,22,2020-03-15 18:00:00,2020-03-16 00:00:00,normal,,,m1_runtime_model,2020-03-09 00:00:00,2020-03-16 00:00:00,1008,1008,1,0.435398143496,0.0667101042223,0.0510897836799,0.00371100312278,0,0,0,0,normal,,unknown_review,0.1,0.772583607244,24.8816133891,False,
manufacturer 1,22,2020-03-16 00:00:00,2020-03-16 06:00:00,normal,,,m1_runtime_model,2020-03-09 06:00:00,2020-03-16 06:00:00,1008,1008,1,0.344172507008,0.079557365349,0.0620781557729,0.255835476336,0,0,0,0,normal,,unknown_review,0.1,0.709922397658,36.8686231282,False,
manufacturer 1,22,2020-03-16 06:00:00,2020-03-16 12:00:00,normal,,,m1_runtime_model,2020-03-09 12:00:00,2020-03-16 12:00:00,1008,1008,1,0.642862647771,0.0773345408889,0.0401054970223,0.999517697049,1,0,0,1,fault,,unknown_review,0.1,0.811179619062,80.8088619096,False,
manufacturer 1,22,2020-03-16 12:00:00,2020-03-16 18:00:00,normal,,,m1_runtime_model,2020-03-09 18:00:00,2020-03-16 18:00:00,1008,1008,1,0.520172641199,0.228317199824,0.194847324597,0.117368401836,1,0,0,0,fault,,unknown_review,0.1,0.901507059565,35.0004738879,True,m1_specialist_gate_near_threshold
manufacturer 1,22,2020-03-16 18:00:00,2020-03-17 00:00:00,normal,,,m1_runtime_model,2020-03-10 00:00:00,2020-03-17 00:00:00,1008,1008,1,0.211451481548,0.121249698302,0.155689802487,0.00266682353033,0,0,0,0,normal,,unknown_review,0.1,0.729039235893,23.517852371,False,
manufacturer 1,22,2020-03-17 00:00:00,2020-03-17 06:00:00,normal,,,m1_runtime_model,2020-03-10 06:00:00,2020-03-17 06:00:00,1008,1008,1,0.329257639422,0.160841197461,0.122241729302,0.256603283043,0,0,0,0,normal,,unknown_review,0.1,0.797391203809,39.5349166816,False,
manufacturer 1,22,2020-03-17 06:00:00,2020-03-17 12:00:00,normal,,,m1_runtime_model,2020-03-10 12:00:00,2020-03-17 12:00:00,1008,1008,1,0.693656971155,0.129675195712,0.0785141485415,0.975425187602,1,0,0,1,fault,,unknown_review,0.1,0.931608054896,83.096626965,False,
manufacturer 1,22,2020-03-17 12:00:00,2020-03-17 18:00:00,normal,,,m1_runtime_model,2020-03-10 18:00:00,2020-03-17 18:00:00,1008,1008,1,0.487262647876,0.109644730629,0.0610137430163,0.560539204887,0,0,0,0,normal,,unknown_review,0.1,0.828655859598,57.1893320567,True,m1_specialist_gate_near_threshold
manufacturer 1,22,2020-03-17 18:00:00,2020-03-18 00:00:00,normal,,,m1_runtime_model,2020-03-11 00:00:00,2020-03-18 00:00:00,1008,1008,1,0.330804349965,0.0786805461768,0.0683978456859,0.15502443334,0,0,0,0,normal,,unknown_review,0.1,0.72874614714,31.8887282479,False,
manufacturer 1,22,2020-03-18 00:00:00,2020-03-18 06:00:00,normal,,,m1_runtime_model,2020-03-11 06:00:00,2020-03-18 06:00:00,1008,1008,1,0.68844204471,0.112512436207,0.0672649628031,0.327979702905,1,0,0,0,fault,,unknown_review,0.1,0.710447700058,40.8523146615,False,
manufacturer 1,22,2020-03-18 12:00:00,2020-03-18 18:00:00,normal,,,m1_runtime_model,2020-03-11 18:00:00,2020-03-18 18:00:00,1008,1008,1,0.3719819103,0.0616133016392,0.0382323486796,0.138504195011,0,0,0,0,normal,,unknown_review,0.1,0.749190138147,31.59343487,False,
manufacturer 1,22,2020-03-18 18:00:00,2020-03-19 00:00:00,normal,,,m1_runtime_model,2020-03-12 00:00:00,2020-03-19 00:00:00,1008,1008,1,0.191630712583,0.0496777670722,0.0489645451394,0.00706477148548,0,0,0,0,normal,,unknown_review,0.1,0.698753823906,22.8511771489,False,
manufacturer 1,22,2020-03-19 00:00:00,2020-03-19 06:00:00,normal,,,m1_runtime_model,2020-03-12 06:00:00,2020-03-19 06:00:00,1008,1008,1,0.591996840799,0.103150365214,0.0707798829025,0.772837105808,1,0,0,1,fault,,unknown_review,0.1,0.841971907303,69.2651980385,False,
manufacturer 1,22,2020-03-19 12:00:00,2020-03-19 18:00:00,normal,,,m1_runtime_model,2020-03-12 18:00:00,2020-03-19 18:00:00,1008,1008,1,0.321057296188,0.0489949015269,0.0333370698394,0.0191345119002,0,0,0,0,normal,,unknown_review,0.1,0.764450015322,25.4858986142,False,
manufacturer 1,22,2020-03-19 18:00:00,2020-03-20 00:00:00,normal,,,m1_runtime_model,2020-03-13 00:00:00,2020-03-20 00:00:00,1008,1008,1,0.158555150905,0.0403763214083,0.0284834470436,0.0350721689004,0,0,0,0,normal,,unknown_review,0.1,0.72440355012,25.1610757931,False,
manufacturer 1,22,2020-03-20 00:00:00,2020-03-20 06:00:00,normal,,,m1_runtime_model,2020-03-13 06:00:00,2020-03-20 06:00:00,1008,1008,1,0.399306320462,0.0713831955975,0.0272136378987,0.19719087911,0,0,0,0,normal,,unknown_review,0.1,0.803862132454,36.4613623247,False,
manufacturer 1,22,2020-03-20 06:00:00,2020-03-20 12:00:00,normal,,,m1_runtime_model,2020-03-13 12:00:00,2020-03-20 12:00:00,1008,1008,1,0.657158252543,0.136432786288,0.0516629578379,0.996876566838,1,0,0,1,fault,,unknown_review,0.1,0.93834148651,84.4784557714,False,
manufacturer 1,22,2020-03-20 12:00:00,2020-03-20 18:00:00,normal,,,m1_runtime_model,2020-03-13 18:00:00,2020-03-20 18:00:00,1008,1008,1,0.260945179869,0.0486927261712,0.0491382534053,0.00572092942916,0,0,0,0,normal,,unknown_review,0.1,0.816595024584,26.3125018561,False,
manufacturer 1,22,2020-03-20 18:00:00,2020-03-21 00:00:00,normal,,,m1_runtime_model,2020-03-14 00:00:00,2020-03-21 00:00:00,1008,1008,1,0.156762237829,0.0919205503189,0.0895765800333,0.0316370418752,0,0,0,0,normal,,unknown_review,0.1,0.897097182605,30.1529527813,False,
manufacturer 1,23,2017-10-06 00:00:00,2017-10-06 06:00:00,normal,,,m1_runtime_model,2017-09-29 06:00:00,2017-10-06 06:00:00,1008,1008,1,0.604294318068,0.152127118998,0.0787208861646,0.594584305077,1,0,0,0,fault,,unknown_review,0.1,0.693162260811,54.9970046036,False,
manufacturer 1,23,2017-10-06 06:00:00,2017-10-06 12:00:00,normal,,,m1_runtime_model,2017-09-29 12:00:00,2017-10-06 12:00:00,1008,1008,1,0.660299627663,0.151769976141,0.0725074200482,0.930876288466,1,0,0,1,fault,,unknown_review,0.1,0.700727524902,73.7200216127,False,
manufacturer 1,23,2017-10-06 12:00:00,2017-10-06 18:00:00,normal,,,m1_runtime_model,2017-09-29 18:00:00,2017-10-06 18:00:00,1008,1008,1,0.48813642536,0.134856075134,0.0726948821723,0.966263156995,0,0,0,1,normal,,unknown_review,0.1,0.740206203012,76.8506597251,True,m1_specialist_gate_near_threshold
manufacturer 1,23,2017-10-06 18:00:00,2017-10-07 00:00:00,normal,,,m1_runtime_model,2017-09-30 00:00:00,2017-10-07 00:00:00,1008,1008,1,0.176888038503,0.192787609254,0.208335123067,0.0210851287513,0,0,0,0,normal,,unknown_review,0.1,0.7316359541,24.6087607043,False,
manufacturer 1,23,2017-10-07 00:00:00,2017-10-07 06:00:00,normal,,,m1_runtime_model,2017-09-30 06:00:00,2017-10-07 06:00:00,1008,1008,1,0.402562166331,0.0775472137152,0.0559767001771,0.711295260188,0,0,0,1,normal,,unknown_review,0.1,0.71680907846,62.1255116641,False,
manufacturer 1,23,2017-10-07 06:00:00,2017-10-07 12:00:00,normal,,,m1_runtime_model,2017-09-30 12:00:00,2017-10-07 12:00:00,1008,1008,1,0.746049239755,0.0888407933906,0.0338672647803,0.899994647064,1,0,0,1,fault,,unknown_review,0.1,0.701300850151,72.038731093,False,
manufacturer 1,23,2017-10-07 12:00:00,2017-10-07 18:00:00,normal,,,m1_runtime_model,2017-09-30 18:00:00,2017-10-07 18:00:00,1008,1008,1,0.538692652983,0.135683106364,0.0802567915818,0.733294875882,1,0,0,1,fault,,unknown_review,0.1,0.706638927708,63.0303860048,True,m1_specialist_gate_near_threshold
manufacturer 1,23,2017-10-07 18:00:00,2017-10-08 00:00:00,normal,,,m1_runtime_model,2017-10-01 00:00:00,2017-10-08 00:00:00,1008,1008,1,0.365397082564,0.087505281836,0.0789410021081,0.068447028016,0,0,0,0,normal,,unknown_review,0.1,0.683208143637,25.76083085,False,
manufacturer 1,23,2017-10-08 00:00:00,2017-10-08 06:00:00,normal,,,m1_runtime_model,2017-10-01 06:00:00,2017-10-08 06:00:00,1008,1008,1,0.717620385563,0.0940836370225,0.046419905773,0.78133904008,1,0,0,1,fault,,unknown_review,0.1,0.739492679318,66.6584275839,False,
manufacturer 1,23,2017-10-08 06:00:00,2017-10-08 12:00:00,normal,,,m1_runtime_model,2017-10-01 12:00:00,2017-10-08 12:00:00,1008,1008,1,0.819600185705,0.166239335519,0.100402086397,0.969151766197,1,0,0,1,fault,,unknown_review,0.1,0.732756205824,76.7860333156,False,
manufacturer 1,23,2017-10-08 12:00:00,2017-10-08 18:00:00,normal,,,m1_runtime_model,2017-10-01 18:00:00,2017-10-08 18:00:00,1008,1008,1,0.62011978272,0.0831159374899,0.0456019707691,0.663498783936,1,0,0,1,fault,,unknown_review,0.1,0.717461450286,59.5162766251,False,
manufacturer 1,23,2017-10-08 18:00:00,2017-10-09 00:00:00,normal,,,m1_runtime_model,2017-10-02 00:00:00,2017-10-09 00:00:00,1008,1008,1,0.340391276761,0.0597101040331,0.0543886597137,0.0204300227854,0,0,0,0,normal,,unknown_review,0.1,0.756374428943,25.3148841215,False,
manufacturer 1,23,2017-10-09 00:00:00,2017-10-09 06:00:00,normal,,,m1_runtime_model,2017-10-02 06:00:00,2017-10-09 06:00:00,1008,1008,1,0.797204008569,0.111560516031,0.0493580474688,0.73625099265,1,0,0,1,fault,,unknown_review,0.1,0.82949199206,66.8785643576,False,
manufacturer 1,23,2017-10-09 06:00:00,2017-10-09 12:00:00,normal,,,m1_runtime_model,2017-10-02 12:00:00,2017-10-09 12:00:00,1008,1008,1,0.760857617369,0.150226466874,0.0993052345414,0.92128776396,1,0,0,1,fault,,unknown_review,0.1,0.687516312702,72.7963163989,False,
manufacturer 1,23,2017-10-09 12:00:00,2017-10-09 18:00:00,normal,,,m1_runtime_model,2017-10-02 18:00:00,2017-10-09 18:00:00,1008,1008,1,0.599923434883,0.0928435980916,0.0540986207102,0.789133037947,1,0,0,1,fault,,unknown_review,0.1,0.752457089436,67.4760297702,False,
manufacturer 1,23,2017-10-09 18:00:00,2017-10-10 00:00:00,normal,,,m1_runtime_model,2017-10-03 00:00:00,2017-10-10 00:00:00,1008,1008,1,0.443263887187,0.0437535756183,0.00975987899414,0.0108039294761,0,0,0,0,normal,,unknown_review,0.1,0.719482380047,23.6786875226,False,
manufacturer 1,23,2017-10-10 00:00:00,2017-10-10 06:00:00,normal,,,m1_runtime_model,2017-10-03 06:00:00,2017-10-10 06:00:00,1008,1008,1,0.537303771657,0.0901508898764,0.0596819540435,0.402235404135,1,0,0,0,fault,,unknown_review,0.1,0.700812578705,44.6473245886,True,m1_specialist_gate_near_threshold
manufacturer 1,23,2017-10-10 06:00:00,2017-10-10 12:00:00,normal,,,m1_runtime_model,2017-10-03 12:00:00,2017-10-10 12:00:00,1008,1008,1,0.869460443583,0.176050315979,0.0987619928223,0.929325420639,1,0,0,1,fault,,unknown_review,0.1,0.740492295104,74.8276669883,False,
manufacturer 1,23,2017-10-10 12:00:00,2017-10-10 18:00:00,normal,,,m1_runtime_model,2017-10-03 18:00:00,2017-10-10 18:00:00,1008,1008,1,0.682292977083,0.136841158878,0.0603511568572,0.821310766906,1,0,0,1,fault,,unknown_review,0.1,0.806800149014,70.8760966502,False,
manufacturer 1,23,2017-10-10 18:00:00,2017-10-11 00:00:00,normal,,,m1_runtime_model,2017-10-04 00:00:00,2017-10-11 00:00:00,1008,1008,1,0.477979287614,0.0761176275775,0.0555006363931,0.0789632290569,0,0,0,0,normal,,unknown_review,0.1,0.751765342112,28.3959378615,True,m1_specialist_gate_near_threshold
manufacturer 1,23,2017-10-11 00:00:00,2017-10-11 06:00:00,normal,,,m1_runtime_model,2017-10-04 06:00:00,2017-10-11 06:00:00,1008,1008,1,0.683154142989,0.0751469031766,0.054189266884,0.638061271231,1,0,0,1,fault,,unknown_review,0.1,0.752423057829,59.1660616526,False,
manufacturer 1,23,2017-10-11 06:00:00,2017-10-11 12:00:00,normal,,,m1_runtime_model,2017-10-04 12:00:00,2017-10-11 12:00:00,1008,1008,1,0.869279294146,0.117163636946,0.0582412888886,0.888549523292,1,0,0,1,fault,,unknown_review,0.1,0.713994151594,71.7900483289,False,
manufacturer 1,23,2017-10-11 12:00:00,2017-10-11 18:00:00,normal,,,m1_runtime_model,2017-10-04 18:00:00,2017-10-11 18:00:00,1008,1008,1,0.706478224624,0.0972561789417,0.0492375095991,0.805494841195,1,0,0,1,fault,,unknown_review,0.1,0.762692124995,68.6829800156,False,
manufacturer 1,23,2017-10-11 18:00:00,2017-10-12 00:00:00,normal,,,m1_runtime_model,2017-10-05 00:00:00,2017-10-12 00:00:00,1008,1008,1,0.674380773403,0.0620169982209,0.0460402306875,0.0879075783889,1,0,0,0,fault,,unknown_review,0.1,0.85407713097,31.9572307405,False,
manufacturer 1,23,2017-10-12 00:00:00,2017-10-12 06:00:00,normal,,,m1_runtime_model,2017-10-05 06:00:00,2017-10-12 06:00:00,1008,1008,1,0.71368973432,0.073326607968,0.0468735640209,0.501002946204,1,0,0,0,fault,,unknown_review,0.1,0.935702310758,57.126231364,False,
manufacturer 1,23,2017-10-12 06:00:00,2017-10-12 12:00:00,normal,,,m1_runtime_model,2017-10-05 12:00:00,2017-10-12 12:00:00,1008,1008,1,0.766764933495,0.0823652270831,0.0437638445702,0.717397533567,1,0,0,1,fault,,unknown_review,0.1,0.775143271106,64.2111624793,False,
manufacturer 1,23,2017-10-12 12:00:00,2017-10-12 18:00:00,normal,,,m1_runtime_model,2017-10-05 18:00:00,2017-10-12 18:00:00,1008,1008,1,0.695806004744,0.130656207316,0.0641366908148,0.907023687459,1,0,0,1,fault,,unknown_review,0.1,0.813925221219,75.8040594468,False,
manufacturer 1,23,2017-10-12 18:00:00,2017-10-13 00:00:00,normal,,,m1_runtime_model,2017-10-06 00:00:00,2017-10-13 00:00:00,1008,1008,1,0.169774740168,0.0569479362685,0.0357697657502,0.0465954347564,0,0,0,0,normal,,unknown_review,0.1,0.84518435345,29.4182795151,False,
manufacturer 1,24,2016-01-09 12:00:00,2016-01-09 18:00:00,pre_fault,Failure of the heating circuit pump,13,m1_runtime_model,2016-01-02 18:00:00,2016-01-09 18:00:00,1008,1008,1,0.49334254813,0.160410534771,0.110073790096,0.809431187065,0,0,0,1,normal,,unknown_review,0.1,0.665986288177,65.9983039339,True,m1_specialist_gate_near_threshold
manufacturer 1,24,2016-01-09 18:00:00,2016-01-10 00:00:00,pre_fault,Failure of the heating circuit pump,13,m1_runtime_model,2016-01-03 00:00:00,2016-01-10 00:00:00,1008,1008,1,0.288459217181,0.121314686175,0.111859504382,0.141330343259,0,0,0,0,normal,,unknown_review,0.1,0.663685466219,29.1837328658,False,
manufacturer 1,24,2016-01-10 00:00:00,2016-01-10 06:00:00,pre_fault,Failure of the heating circuit pump,13,m1_runtime_model,2016-01-03 06:00:00,2016-01-10 06:00:00,1008,1008,1,0.534431721354,0.0721115254789,0.0395957290125,0.407416443164,1,0,0,0,fault,,unknown_review,0.1,0.765104149679,46.8610288644,True,m1_specialist_gate_near_threshold
manufacturer 1,24,2016-01-10 06:00:00,2016-01-10 12:00:00,pre_fault,Failure of the heating circuit pump,13,m1_runtime_model,2016-01-03 12:00:00,2016-01-10 12:00:00,1008,1008,1,0.661845595895,0.169955032655,0.111847858636,0.535449029772,1,0,0,0,fault,,unknown_review,0.1,0.77647083722,54.2438217541,False,
manufacturer 1,24,2016-01-10 12:00:00,2016-01-10 18:00:00,pre_fault,Failure of the heating circuit pump,13,m1_runtime_model,2016-01-03 18:00:00,2016-01-10 18:00:00,1008,1008,1,0.535000964514,0.125450760016,0.0758163557822,0.328655890478,1,0,0,0,fault,,unknown_review,0.1,0.681053671207,40.0076841125,True,m1_specialist_gate_near_threshold
manufacturer 1,24,2016-01-10 18:00:00,2016-01-11 00:00:00,pre_fault,Failure of the heating circuit pump,13,m1_runtime_model,2016-01-04 00:00:00,2016-01-11 00:00:00,1008,1008,1,0.542642656779,0.223493366939,0.112930592788,0.493847316314,1,0,0,0,fault,,unknown_review,0.1,0.70468157505,49.8020496487,True,m1_specialist_gate_near_threshold
manufacturer 1,24,2016-01-11 00:00:00,2016-01-11 06:00:00,pre_fault,Failure of the heating circuit pump,13,m1_runtime_model,2016-01-04 06:00:00,2016-01-11 06:00:00,1008,1008,1,0.62968049118,0.133681887331,0.0667843313288,0.629698823255,1,0,0,1,fault,,unknown_review,0.1,0.728847598613,57.9988632374,False,
manufacturer 1,24,2016-01-11 06:00:00,2016-01-11 12:00:00,pre_fault,Failure of the heating circuit pump,13,m1_runtime_model,2016-01-04 12:00:00,2016-01-11 12:00:00,1008,1008,1,0.487017865276,0.10067722692,0.0564377704822,0.662736050689,0,0,0,1,normal,,unknown_review,0.1,0.735063751812,60.0023953422,True,m1_specialist_gate_near_threshold
manufacturer 1,24,2016-01-11 12:00:00,2016-01-11 18:00:00,pre_fault,Failure of the heating circuit pump,13,m1_runtime_model,2016-01-04 18:00:00,2016-01-11 18:00:00,1008,1008,1,0.435139380515,0.0713157345234,0.0821521815613,0.39293647707,0,0,0,0,normal,,unknown_review,0.1,0.771036772864,46.2426094248,False,
manufacturer 1,24,2016-01-11 18:00:00,2016-01-12 00:00:00,pre_fault,Failure of the heating circuit pump,13,m1_runtime_model,2016-01-05 00:00:00,2016-01-12 00:00:00,1008,1008,1,0.401336910777,0.139131137974,0.121193732517,0.482532547442,0,0,0,0,normal,,unknown_review,0.1,0.724110024522,49.762590845,False,
manufacturer 1,24,2016-01-12 00:00:00,2016-01-12 06:00:00,pre_fault,Failure of the heating circuit pump,13,m1_runtime_model,2016-01-05 06:00:00,2016-01-12 06:00:00,1008,1008,1,0.633538456076,0.146992128411,0.0957162192893,0.505336905513,1,0,0,0,fault,,unknown_review,0.1,0.744247439416,51.6209529857,False,
manufacturer 1,24,2016-01-12 06:00:00,2016-01-12 12:00:00,pre_fault,Failure of the heating circuit pump,13,m1_runtime_model,2016-01-05 12:00:00,2016-01-12 12:00:00,1008,1008,1,0.423790827668,0.184776420982,0.136428390741,0.575186159183,0,0,0,0,normal,,unknown_review,0.1,0.767316940145,56.1547469594,False,
manufacturer 1,24,2016-04-05 12:00:00,2016-04-05 18:00:00,pre_fault,"Safety relief valve: Water loss, does not close properly",40,m1_runtime_model,2016-03-29 18:00:00,2016-04-05 18:00:00,1003,1008,0.99503968254,0.831029290086,0.0801679569261,0.0514577746581,0.989567640171,1,0,0,1,fault,,unknown_review,0.1,0.920330069441,83.5361222927,False,
manufacturer 1,24,2016-04-05 18:00:00,2016-04-06 00:00:00,pre_fault,"Safety relief valve: Water loss, does not close properly",40,m1_runtime_model,2016-03-30 00:00:00,2016-04-06 00:00:00,1003,1008,0.99503968254,0.514338069015,0.0470815162159,0.0319068043198,0.00102886443771,1,0,0,0,fault,,unknown_review,0.1,0.788570901253,25.2137145817,True,m1_specialist_gate_near_threshold
manufacturer 1,24,2016-04-06 00:00:00,2016-04-06 06:00:00,pre_fault,"Safety relief valve: Water loss, does not close properly",40,m1_runtime_model,2016-03-30 06:00:00,2016-04-06 06:00:00,1003,1008,0.99503968254,0.571040849563,0.0686986976858,0.0545335555081,0.0984324347534,1,0,0,0,fault,,unknown_review,0.1,0.776876942705,30.2200921926,False,
manufacturer 1,24,2016-04-06 06:00:00,2016-04-06 12:00:00,pre_fault,"Safety relief valve: Water loss, does not close properly",40,m1_runtime_model,2016-03-30 12:00:00,2016-04-06 12:00:00,1003,1008,0.99503968254,0.851268927171,0.111161616795,0.0549779999526,0.999610439045,1,0,0,1,fault,,unknown_review,0.1,0.807971672335,80.7177243175,False,
manufacturer 1,24,2016-04-06 12:00:00,2016-04-06 18:00:00,pre_fault,"Safety relief valve: Water loss, does not close properly",40,m1_runtime_model,2016-03-30 18:00:00,2016-04-06 18:00:00,1003,1008,0.99503968254,0.8309781639,0.0616944353969,0.0231052170183,0.999796103793,1,0,0,1,fault,,unknown_review,0.1,0.810176285568,80.7940742756,False,
manufacturer 1,24,2016-04-06 18:00:00,2016-04-07 00:00:00,pre_fault,"Safety relief valve: Water loss, does not close properly",40,m1_runtime_model,2016-03-31 00:00:00,2016-04-07 00:00:00,1003,1008,0.99503968254,0.518098305317,0.0476494618519,0.0258501149774,0.00155848482828,1,0,0,0,fault,,unknown_review,0.1,0.743536129464,23.8918005495,True,m1_specialist_gate_near_threshold
manufacturer 1,24,2016-04-07 00:00:00,2016-04-07 06:00:00,pre_fault,"Safety relief valve: Water loss, does not close properly",40,m1_runtime_model,2016-03-31 06:00:00,2016-04-07 06:00:00,1003,1008,0.99503968254,0.533187428119,0.0623966733491,0.0279861693992,0.203453058299,1,0,0,0,fault,,unknown_review,0.1,0.764438267127,35.6230662203,True,m1_specialist_gate_near_threshold
manufacturer 1,24,2016-10-21 12:00:00,2016-10-21 18:00:00,pre_fault,Incorrect setting of the differential pressure regulator,38,m1_runtime_model,2016-10-14 18:00:00,2016-10-21 18:00:00,1008,1008,1,0.662079578346,0.125847401905,0.0683902621768,0.30992643288,1,0,0,0,fault,,unknown_review,0.1,0.704232304855,39.672922954,False,
manufacturer 1,24,2016-10-21 18:00:00,2016-10-22 00:00:00,pre_fault,Incorrect setting of the differential pressure regulator,38,m1_runtime_model,2016-10-15 00:00:00,2016-10-22 00:00:00,1008,1008,1,0.436804293713,0.0799661676542,0.0531500233497,0.199474337163,0,0,0,0,normal,,unknown_review,0.1,0.70199315602,33.5308832246,False,
manufacturer 1,24,2016-10-22 00:00:00,2016-10-22 06:00:00,pre_fault,Incorrect setting of the differential pressure regulator,38,m1_runtime_model,2016-10-15 06:00:00,2016-10-22 06:00:00,1008,1008,1,0.468397663634,0.126004904659,0.102257931112,0.323780977271,0,0,0,0,normal,,unknown_review,0.1,0.681198153702,39.743898361,True,m1_specialist_gate_near_threshold
manufacturer 1,24,2016-10-22 06:00:00,2016-10-22 12:00:00,pre_fault,Incorrect setting of the differential pressure regulator,38,m1_runtime_model,2016-10-15 12:00:00,2016-10-22 12:00:00,1008,1008,1,0.692342759932,0.0766581587608,0.0426602667128,0.313132376711,1,0,0,0,fault,,unknown_review,0.1,0.691833548083,39.4772871616,False,
manufacturer 1,24,2016-10-22 12:00:00,2016-10-22 18:00:00,pre_fault,Incorrect setting of the differential pressure regulator,38,m1_runtime_model,2016-10-15 18:00:00,2016-10-22 18:00:00,1008,1008,1,0.483734693241,0.0514033412099,0.0345976622423,0.860584727218,0,0,0,1,normal,,unknown_review,0.1,0.691995176932,69.592015305,True,m1_specialist_gate_near_threshold
manufacturer 1,24,2016-10-22 18:00:00,2016-10-23 00:00:00,pre_fault,Incorrect setting of the differential pressure regulator,38,m1_runtime_model,2016-10-16 00:00:00,2016-10-23 00:00:00,1008,1008,1,0.215167880357,0.0400750115875,0.043040423185,0.0194669674299,0,0,0,0,normal,,unknown_review,0.1,0.675008787098,22.8209468216,False,
manufacturer 1,24,2016-10-23 00:00:00,2016-10-23 06:00:00,pre_fault,Incorrect setting of the differential pressure regulator,38,m1_runtime_model,2016-10-16 06:00:00,2016-10-23 06:00:00,1008,1008,1,0.419876597939,0.0659443418238,0.0406067831593,0.128159670659,0,0,0,0,normal,,unknown_review,0.1,0.672888556173,28.7354385714,False,
manufacturer 1,24,2016-10-23 06:00:00,2016-10-23 12:00:00,pre_fault,Incorrect setting of the differential pressure regulator,38,m1_runtime_model,2016-10-16 12:00:00,2016-10-23 12:00:00,1008,1008,1,0.710178813466,0.0783248254275,0.0403117818643,0.79796718949,1,0,0,1,fault,,unknown_review,0.1,0.677340111718,65.7083987735,False,
manufacturer 1,24,2016-10-23 12:00:00,2016-10-23 18:00:00,pre_fault,Incorrect setting of the differential pressure regulator,38,m1_runtime_model,2016-10-16 18:00:00,2016-10-23 18:00:00,1008,1008,1,0.456401289676,0.0712005440071,0.0579355515004,0.895923706711,0,0,0,1,normal,,unknown_review,0.1,0.701167971551,71.8108430156,True,m1_specialist_gate_near_threshold
manufacturer 1,24,2016-10-23 18:00:00,2016-10-24 00:00:00,pre_fault,Incorrect setting of the differential pressure regulator,38,m1_runtime_model,2016-10-17 00:00:00,2016-10-24 00:00:00,1008,1008,1,0.232753233095,0.0693721171104,0.0741152865523,0.0145475424767,0,0,0,0,normal,,unknown_review,0.1,0.892465930592,29.074092754,False,
manufacturer 1,24,2016-10-24 00:00:00,2016-10-24 06:00:00,pre_fault,Incorrect setting of the differential pressure regulator,38,m1_runtime_model,2016-10-17 06:00:00,2016-10-24 06:00:00,1008,1008,1,0.599978825403,0.0931741051043,0.0646423966139,0.508211987414,1,0,0,0,fault,,unknown_review,0.1,0.724504014444,51.1867797411,False,
manufacturer 1,24,2016-10-24 06:00:00,2016-10-24 12:00:00,pre_fault,Incorrect setting of the differential pressure regulator,38,m1_runtime_model,2016-10-17 12:00:00,2016-10-24 12:00:00,1008,1008,1,0.743790215192,0.123328883774,0.0703983147992,0.712125138219,1,0,0,1,fault,,unknown_review,0.1,0.825723383163,65.438584097,False,
