manufacturer,substation_id,window_start,window_end,m1_specialist_model_scope,m1_specialist_compact_window_start,m1_specialist_compact_window_end,m1_specialist_sample_count,m1_specialist_expected_count,m1_specialist_coverage_rate,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,outdoor_temperature__last_minus_first,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,p_net_meter_flow__last_1d_std_minus_prev_6d_std,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_minus_first,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,s_hc1_supply_temperature_error__last_minus_first,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean
manufacturer 1,22,2019-11-07 18:00:00,2019-11-08 00:00:00,m1_runtime_model,2019-11-01 00:00:00,2019-11-08 00:00:00,1008,1008,1,0.291451388889,-3.79865740741,-3.45,0.911002314815,-1.25903674769,33.9508510432,-0.18805941358,-1.0709773341,8.39,1.64185445602,0.668585126412,2.8,1.80510426312
manufacturer 1,22,2020-03-14 00:00:00,2020-03-14 06:00:00,m1_runtime_model,2020-03-07 06:00:00,2020-03-14 06:00:00,1008,1008,1,-7.90115740741,-5.51416666667,-0.87,1.58462962963,-5.29847800926,41.3361722905,1.5759066358,-6.87438464506,-4.18,-7.79336709105,-1.62325319809,-0.52,-7.39232156636
manufacturer 1,22,2020-03-14 12:00:00,2020-03-14 18:00:00,m1_runtime_model,2020-03-07 18:00:00,2020-03-14 18:00:00,1008,1008,1,6.44648148148,2.8512037037,8.525,-1.93127314815,-4.85066743827,12.4607721109,1.74527391975,-6.59594135802,3.755,-6.27630883488,-1.57653378054,-0.345,-5.92744888117
manufacturer 1,22,2020-03-14 18:00:00,2020-03-15 00:00:00,m1_runtime_model,2020-03-08 00:00:00,2020-03-15 00:00:00,1008,1008,1,4.21657407407,-5.04722222222,6.15,-2.49594907407,-4.59354359568,-55.2712922065,2.25626929012,-6.8498128858,-12.66,-5.49706693673,-1.50518609601,0.95,-5.09865258488
manufacturer 1,22,2020-03-15 00:00:00,2020-03-15 06:00:00,m1_runtime_model,2020-03-08 06:00:00,2020-03-15 06:00:00,1008,1008,1,-5.94578703704,-4.64833333333,2.87,1.96613425926,-4.19905671296,-97.0970228896,1.92447916667,-6.12353587963,0.83,-5.64545042438,-1.68526928127,-2.5,-5.24598283179
manufacturer 1,22,2020-03-15 06:00:00,2020-03-15 12:00:00,m1_runtime_model,2020-03-08 12:00:00,2020-03-15 12:00:00,1008,1008,1,-4.14895833333,6.04597222222,6.52,3.11284722222,-3.68770158179,-81.9181994028,1.56616512346,-5.25386670525,-19.23,-5.26215952932,-1.82923957772,-4.72,-4.9234211034
manufacturer 1,22,2020-03-15 12:00:00,2020-03-15 18:00:00,m1_runtime_model,2020-03-08 18:00:00,2020-03-15 18:00:00,1008,1008,1,4.61368055556,1.78375,6.38,-2.27055555556,-3.65169463735,-53.6359376231,1.22067901235,-4.87237364969,-12.32,-4.99261670525,-1.60857464107,-2.24,-4.23906346451
manufacturer 1,22,2020-03-15 18:00:00,2020-03-16 00:00:00,m1_runtime_model,2020-03-09 00:00:00,2020-03-16 00:00:00,1008,1008,1,2.02534722222,-5.56277777778,4.58,-3.33708333333,-3.00934510031,-29.7398050026,0.606095679012,-3.61544077932,-4.55,-3.63630883488,-0.8960195816,-2.28,-3.1267023534
manufacturer 1,22,2020-03-16 00:00:00,2020-03-16 06:00:00,m1_runtime_model,2020-03-09 06:00:00,2020-03-16 06:00:00,1008,1008,1,-6.99048611111,-4.63916666667,3.33,3.48951388889,-2.30171199846,-28.9179480023,1.01813271605,-3.31984471451,-3.61,-1.95675443673,-0.254668526847,-1.17,-1.44563753858
manufacturer 1,22,2020-03-16 06:00:00,2020-03-16 12:00:00,m1_runtime_model,2020-03-09 12:00:00,2020-03-16 12:00:00,1008,1008,1,-4.00744212963,6.82622685185,4.22,4.06064814815,-2.07314621914,11.7071470557,0.463734567901,-2.53688078704,-8.26,-1.25246238426,-0.098788997217,1.76,-0.794026813272
manufacturer 1,22,2020-03-16 12:00:00,2020-03-16 18:00:00,m1_runtime_model,2020-03-09 18:00:00,2020-03-16 18:00:00,1008,1008,1,5.4833912037,1.95349537037,4.38,-2.07171296296,-1.09520640432,-3.15625996917,-1.08140432099,-0.0138020833333,-6.42,0.0887876157407,-0.89281859991,15.83,0.290759066358
manufacturer 1,22,2020-03-16 18:00:00,2020-03-17 00:00:00,m1_runtime_model,2020-03-10 00:00:00,2020-03-17 00:00:00,1008,1008,1,2.78813657407,-5.15694444444,3.8,-1.33335648148,-0.238458719136,-17.2630343161,-0.393904320988,0.155445601852,3.38,0.711576967593,-0.821929759998,-2.43,1.15702064043
manufacturer 1,22,2020-03-17 00:00:00,2020-03-17 06:00:00,m1_runtime_model,2020-03-10 06:00:00,2020-03-17 06:00:00,1008,1008,1,-6.06228009259,-3.76416666667,2.97,4.51490740741,0.503271604938,-7.94234855308,-0.215663580247,0.718935185185,-3.3,1.25937789352,-0.499024417259,0.45,1.63096739969
manufacturer 1,22,2020-03-17 06:00:00,2020-03-17 12:00:00,m1_runtime_model,2020-03-10 12:00:00,2020-03-17 12:00:00,1008,1008,1,-5.54074074074,1.6037962963,-2.75,5.48608796296,2.15998939043,-55.6978671114,-0.805169753086,2.96515914352,-7.09,4.03152777778,-0.493962917705,1.21,4.33283950617
manufacturer 1,22,2020-03-17 12:00:00,2020-03-17 18:00:00,m1_runtime_model,2020-03-10 18:00:00,2020-03-17 18:00:00,1008,1008,1,0.326203703704,1.20898148148,-0.98,3.19914351852,4.67758198302,-71.9774841032,0.360339506173,4.31724247685,1.33,7.36719328704,-1.91873192751,-1.63,7.29480709877
manufacturer 1,22,2020-03-17 18:00:00,2020-03-18 00:00:00,m1_runtime_model,2020-03-11 00:00:00,2020-03-18 00:00:00,1008,1008,1,1.6937962963,-0.634166666667,2.63,1.13050925926,5.82522665895,-136.767175755,-0.210262345679,6.03548900463,2.01,8.36113425926,-2.0769280593,-0.97,8.04744598765
manufacturer 1,22,2020-03-18 00:00:00,2020-03-18 06:00:00,m1_runtime_model,2020-03-11 06:00:00,2020-03-18 06:00:00,1008,1008,1,-0.84287037037,-1.62638888889,4.57,-0.977268518519,6.12246045525,-130.536413464,-0.25424382716,6.37670428241,2.13,8.61646990741,-2.30429588715,-0.31,8.21217978395
manufacturer 1,22,2020-03-18 12:00:00,2020-03-18 18:00:00,m1_runtime_model,2020-03-11 18:00:00,2020-03-18 18:00:00,1008,1008,1,3.63871527778,-0.166875,-4.43,-2.12834490741,4.04765914352,-56.8159149863,-0.530671296296,4.57833043981,-5.62,4.39322530864,-2.46146052943,-0.57,3.96140625
manufacturer 1,22,2020-03-18 18:00:00,2020-03-19 00:00:00,m1_runtime_model,2020-03-12 00:00:00,2020-03-19 00:00:00,1008,1008,1,-0.139548611111,-4.48069444444,-4.49,1.49403935185,4.18723090278,41.6174415807,-0.429398148148,4.61662905093,-5.76,4.88074266975,-2.34717578002,1.74,4.38369212963
manufacturer 1,22,2020-03-19 00:00:00,2020-03-19 06:00:00,m1_runtime_model,2020-03-12 06:00:00,2020-03-19 06:00:00,1008,1008,1,-5.1340625,-1.13986111111,-0.71,2.33924768519,3.90813368056,39.0586949351,-0.462962962963,4.37109664352,-2.16,5.44306905864,-2.23880147879,0.57,4.83305555556
manufacturer 1,22,2020-03-19 12:00:00,2020-03-19 18:00:00,m1_runtime_model,2020-03-12 18:00:00,2020-03-19 18:00:00,1008,1008,1,5.57527777778,-1.28125,-6,-3.49934027778,3.02432966821,41.2821409163,-0.0461033950617,3.07043306327,2.87,4.61985628858,-1.07879569107,-0.87,4.04143036265
manufacturer 1,22,2020-03-19 18:00:00,2020-03-20 00:00:00,m1_runtime_model,2020-03-13 00:00:00,2020-03-20 00:00:00,1008,1008,1,0.673055555556,-2.87722222222,-4.6,1.18142361111,2.46424864969,33.1187401196,-0.190779320988,2.65502797068,7.54,3.7830623071,-1.4600207438,-2.31,3.15655767747
manufacturer 1,22,2020-03-20 00:00:00,2020-03-20 06:00:00,m1_runtime_model,2020-03-13 06:00:00,2020-03-20 06:00:00,1008,1008,1,-5.10083333333,-3.16597222222,-6.31,4.30114583333,3.01839216821,36.0078875958,0.495563271605,2.5228288966,3.14,3.51479841821,-0.81229682795,0.22,2.98727527006
manufacturer 1,22,2020-03-20 06:00:00,2020-03-20 12:00:00,m1_runtime_model,2020-03-13 12:00:00,2020-03-20 12:00:00,1008,1008,1,-0.805555555556,7.59805555556,-6.56,0.768009259259,3.19080439815,48.2866916348,-0.150655864198,3.34146026235,-0.456666666667,3.19861786265,-0.335449189822,15.36,2.61795042438
manufacturer 1,22,2020-03-20 12:00:00,2020-03-20 18:00:00,m1_runtime_model,2020-03-13 18:00:00,2020-03-20 18:00:00,1008,1008,1,4.98944444444,-2.05125,-8.32,-2.95824074074,3.33858796296,29.8518255257,0.00559413580248,3.33299382716,-10.89,3.11596739969,-0.383172265393,4.47,2.8265152392
manufacturer 1,22,2020-03-20 18:00:00,2020-03-21 00:00:00,m1_runtime_model,2020-03-14 00:00:00,2020-03-21 00:00:00,1008,1008,1,-0.0254166666667,-3.54638888889,-4.8,0.541157407407,3.2900462963,-26.0042703859,0.165316358025,3.12472993827,15.58,3.12768036265,-0.165598288229,-3.67,2.86987172068
manufacturer 1,23,2017-10-06 00:00:00,2017-10-06 06:00:00,m1_runtime_model,2017-09-29 06:00:00,2017-10-06 06:00:00,1008,1008,1,-0.478472222222,-1.75138888889,-2.8,-5.66180555556,1.37361111111,-266.38471556,0.175607638889,1.19800347222,2.51,3.17685185185,0.575007275798,0.85,3.23859953704
manufacturer 1,23,2017-10-06 06:00:00,2017-10-06 12:00:00,m1_runtime_model,2017-09-29 12:00:00,2017-10-06 12:00:00,1008,1008,1,-2.81805555556,-0.216666666667,-2.55,-1.36527777778,1.26944444444,-268.790201475,-0.305515046296,1.57495949074,14.2966666667,2.58524305556,-0.065912121299,-0.5,2.62025462963
manufacturer 1,23,2017-10-06 12:00:00,2017-10-06 18:00:00,m1_runtime_model,2017-09-29 18:00:00,2017-10-06 18:00:00,1008,1008,1,1.49652777778,5.17777777778,-2.8,5.32986111111,0.823148148148,-166.851778396,-0.981574074074,1.80472222222,1.745,1.58043981481,0.192995218362,0.1,1.68298611111
manufacturer 1,23,2017-10-06 18:00:00,2017-10-07 00:00:00,m1_runtime_model,2017-09-30 00:00:00,2017-10-07 00:00:00,1008,1008,1,4.06458333333,-2.00972222222,-3.75,0.108333333333,0.27818287037,-199.339255011,-0.589137731481,0.867320601852,3.80666666667,0.689236111111,-0.0281816410538,0.8,0.76875
manufacturer 1,23,2017-10-07 00:00:00,2017-10-07 06:00:00,m1_runtime_model,2017-09-30 06:00:00,2017-10-07 06:00:00,1008,1008,1,0.0854166666667,-0.9875,-1.75,-7.13680555556,-0.353414351852,-112.170308959,-0.4790625,0.125648148148,0.606666666667,-0.612962962963,0.960254831178,-0.15,-0.522106481481
manufacturer 1,23,2017-10-07 06:00:00,2017-10-07 12:00:00,m1_runtime_model,2017-09-30 12:00:00,2017-10-07 12:00:00,1008,1008,1,-2.04375,-0.102777777778,-3.25,-2.78194444444,-1.43263888889,-146.148002053,-0.441435185185,-0.991203703704,-11.465,-1.96082175926,-0.546043782,-0.1,-1.87372685185
manufacturer 1,23,2017-10-07 12:00:00,2017-10-07 18:00:00,m1_runtime_model,2017-09-30 18:00:00,2017-10-07 18:00:00,1008,1008,1,0.557638888889,2.30833333333,-2.65,6.02152777778,-1.28402777778,-224.089711107,0.0919155092593,-1.37594328704,0.865,-1.59427083333,-0.360043721004,0.2,-1.59768518519
manufacturer 1,23,2017-10-07 18:00:00,2017-10-08 00:00:00,m1_runtime_model,2017-10-01 00:00:00,2017-10-08 00:00:00,1008,1008,1,1.46458333333,-1.58472222222,-2.25,4.62152777778,-0.652546296296,-209.458712034,-0.283211805556,-0.369334490741,5.28,-1.60515046296,-0.244223022526,-3.45,-1.56047453704
manufacturer 1,23,2017-10-08 00:00:00,2017-10-08 06:00:00,m1_runtime_model,2017-10-01 06:00:00,2017-10-08 06:00:00,1008,1008,1,-0.758333333333,-0.655555555556,-1.3,-4.7125,-0.675462962963,-204.099204867,-0.0332175925926,-0.64224537037,0.656666666667,-1.64178240741,-0.102906930882,0.45,-1.61765046296
manufacturer 1,23,2017-10-08 06:00:00,2017-10-08 12:00:00,m1_runtime_model,2017-10-01 12:00:00,2017-10-08 12:00:00,1008,1008,1,-0.809722222222,1.27638888889,1.65,-5.41597222222,-1.12829861111,-133.06260673,-1.14818287037,0.0198842592593,-1.45,-2.371875,-0.470584604384,0.1,-2.38333333333
manufacturer 1,23,2017-10-08 12:00:00,2017-10-08 18:00:00,m1_runtime_model,2017-10-01 18:00:00,2017-10-08 18:00:00,1008,1008,1,2.07986111111,2.2625,-2,2.42916666667,-1.92459490741,-112.2307426,-1.08834490741,-0.83625,-18.4716666667,-3.11614583333,-0.584583908559,1.3,-3.07795138889
manufacturer 1,23,2017-10-08 18:00:00,2017-10-09 00:00:00,m1_runtime_model,2017-10-02 00:00:00,2017-10-09 00:00:00,1008,1008,1,1.40763888889,-2.98611111111,-0.05,3.85833333333,-2.01863425926,-31.4174853411,-0.784467592593,-1.23416666667,4.36,-3.01053240741,-0.650907932053,-4.4,-3.09756944444
manufacturer 1,23,2017-10-09 00:00:00,2017-10-09 06:00:00,m1_runtime_model,2017-10-02 06:00:00,2017-10-09 06:00:00,1008,1008,1,-2.40277777778,-1.09583333333,-0.35,-1.94513888889,-1.72534722222,-31.4966446472,-0.45681712963,-1.26853009259,1.73333333333,-2.53425925926,-1.25069400361,0.65,-2.8146412037
manufacturer 1,23,2017-10-09 06:00:00,2017-10-09 12:00:00,m1_runtime_model,2017-10-02 12:00:00,2017-10-09 12:00:00,1008,1008,1,-2.14236111111,0.893055555556,0.4,-2.14166666667,-1.13489583333,20.1995898325,0.279259259259,-1.41415509259,-3.08833333333,-2.12783564815,-0.905461869212,-0.8,-2.35590277778
manufacturer 1,23,2017-10-09 12:00:00,2017-10-09 18:00:00,m1_runtime_model,2017-10-02 18:00:00,2017-10-09 18:00:00,1008,1008,1,2.31527777778,3.94027777778,2.25,3.64305555556,-0.806944444444,60.0127409131,-0.563252314815,-0.24369212963,0.28,-2.51990740741,-0.844835273449,0.05,-2.6478587963
manufacturer 1,23,2017-10-09 18:00:00,2017-10-10 00:00:00,m1_runtime_model,2017-10-03 00:00:00,2017-10-10 00:00:00,1008,1008,1,3.50555555556,-1.7625,0.55,1.52777777778,-1.42094907407,75.4563694189,-1.62724537037,0.206296296296,8.72166666667,-3.37679398148,-1.28859198826,6.85,-3.63321759259
manufacturer 1,23,2017-10-10 00:00:00,2017-10-10 06:00:00,m1_runtime_model,2017-10-03 06:00:00,2017-10-10 06:00:00,1008,1008,1,-0.848611111111,-2.1125,0.3,-4.99305555556,-1.57679398148,103.815873973,-1.50693865741,-0.0698553240741,-0.423333333333,-3.95515046296,-0.647516155411,0.2,-4.14496527778
manufacturer 1,23,2017-10-10 06:00:00,2017-10-10 12:00:00,m1_runtime_model,2017-10-03 12:00:00,2017-10-10 12:00:00,1008,1008,1,-2.76458333333,0.458333333333,1.9,-1.98680555556,-1.74270833333,-0.712447610858,-0.874010416667,-0.868697916667,-0.605,-4.18038194444,-1.0408653629,0.8,-4.34849537037
manufacturer 1,23,2017-10-10 12:00:00,2017-10-10 18:00:00,m1_runtime_model,2017-10-03 18:00:00,2017-10-10 18:00:00,1008,1008,1,1.05347222222,3.30277777778,5.15,4.34861111111,-1.8197337963,-109.0485179,0.202123842593,-2.02185763889,-10.6166666667,-3.73408564815,-1.1238242158,0.35,-3.99421296296
manufacturer 1,23,2017-10-10 18:00:00,2017-10-11 00:00:00,m1_runtime_model,2017-10-04 00:00:00,2017-10-11 00:00:00,1008,1008,1,2.84305555556,-1.37777777778,3.15,1.31805555556,-1.76695601852,-380.175962861,1.05355902778,-2.8205150463,1.585,-3.69016203704,-1.01784752285,-2.85,-3.78628472222
manufacturer 1,23,2017-10-11 00:00:00,2017-10-11 06:00:00,m1_runtime_model,2017-10-04 06:00:00,2017-10-11 06:00:00,1008,1008,1,-0.397222222222,-1.34166666667,3.6,-4.83402777778,-1.79398148148,-318.716294589,1.079375,-2.87335648148,4.935,-3.72534722222,-0.950884346932,-0.45,-3.79878472222
manufacturer 1,23,2017-10-11 06:00:00,2017-10-11 12:00:00,m1_runtime_model,2017-10-04 12:00:00,2017-10-11 12:00:00,1008,1008,1,-1.76805555556,0.525,6.55,-2.29722222222,-2.03894675926,1.29934866944,-0.74,-1.29894675926,1.14166666667,-3.97233796296,-1.19782139716,1.25,-4.06938657407
manufacturer 1,23,2017-10-11 12:00:00,2017-10-11 18:00:00,m1_runtime_model,2017-10-04 18:00:00,2017-10-11 18:00:00,1008,1008,1,1.59166666667,3.475,6.25,3.75625,-1.8884837963,46.0599010204,-1.13713541667,-0.75134837963,-16.9616666667,-4.21215277778,-1.03382185432,-0.2,-4.24068287037
manufacturer 1,23,2017-10-11 18:00:00,2017-10-12 00:00:00,m1_runtime_model,2017-10-05 00:00:00,2017-10-12 00:00:00,1008,1008,1,3.58541666667,-0.304166666667,7.6,0.195138888889,-2.53894675926,115.811301036,-2.44767939815,-0.0912673611111,-22.925,-4.71950231481,-1.15468429693,-0.25,-4.73888888889
manufacturer 1,23,2017-10-12 00:00:00,2017-10-12 06:00:00,m1_runtime_model,2017-10-05 06:00:00,2017-10-12 06:00:00,1008,1008,1,0.997916666667,-0.870833333333,7,-5.35416666667,-2.28842592593,36.4995981538,-1.73897569444,-0.549450231481,-10.1266666667,-4.52361111111,-1.5908985739,0.2,-4.47621527778
manufacturer 1,23,2017-10-12 06:00:00,2017-10-12 12:00:00,m1_runtime_model,2017-10-05 12:00:00,2017-10-12 12:00:00,1008,1008,1,-1.72361111111,-1.40138888889,4.15,-1.45763888889,-2.84016203704,-319.027543655,-0.0707986111111,-2.76936342593,-3.76666666667,-4.62123842593,-1.86191894068,-0.25,-4.51244212963
manufacturer 1,23,2017-10-12 12:00:00,2017-10-12 18:00:00,m1_runtime_model,2017-10-05 18:00:00,2017-10-12 18:00:00,1008,1008,1,-0.872916666667,1.92777777778,2.95,3.36875,-2.96822916667,-298.09295389,0.365515046296,-3.33374421296,-1.11333333333,-4.02378472222,-1.87697539033,1.05,-3.9005787037
manufacturer 1,23,2017-10-12 18:00:00,2017-10-13 00:00:00,m1_runtime_model,2017-10-06 00:00:00,2017-10-13 00:00:00,1008,1008,1,-0.000694444444443,-2.45555555556,1.25,2.13819444444,-2.13657407407,-299.368791921,1.72514467593,-3.86171875,-23.7366666667,-2.63917824074,-1.22217189673,4.95,-2.49079861111
manufacturer 1,24,2016-01-09 12:00:00,2016-01-09 18:00:00,m1_runtime_model,2016-01-02 18:00:00,2016-01-09 18:00:00,1008,1008,1,0.781944444444,2.08333333333,0.15,0.488194444444,-0.0155092592593,37.7564416671,-0.661458333333,0.645949074074,0.233333333333,0.097337962963,-0.162131974023,-1.15,-0.212210648148
manufacturer 1,24,2016-01-09 18:00:00,2016-01-10 00:00:00,m1_runtime_model,2016-01-03 00:00:00,2016-01-10 00:00:00,1008,1008,1,1.50486111111,-1.10833333333,-0.55,-0.670833333333,-0.063599537037,36.6454814711,-0.417824074074,0.354224537037,-1.23333333333,-0.1515625,-0.201960412041,-1.4,-0.433391203704
manufacturer 1,24,2016-01-10 00:00:00,2016-01-10 06:00:00,m1_runtime_model,2016-01-03 06:00:00,2016-01-10 06:00:00,1008,1008,1,-0.302777777778,-0.472222222222,0.4,-0.8625,-0.151099537037,24.5352389037,0.469328703704,-0.620428240741,-2.03333333333,-0.690798611111,0.28974537068,-1.2,-0.752488425926
manufacturer 1,24,2016-01-10 06:00:00,2016-01-10 12:00:00,m1_runtime_model,2016-01-03 12:00:00,2016-01-10 12:00:00,1008,1008,1,-1.19791666667,-0.343055555556,-1.7,-0.28125,-0.507291666667,20.5273194271,0.339699074074,-0.846990740741,-0.45,-1.10063657407,-0.136412918723,0.35,-1.06915509259
manufacturer 1,24,2016-01-10 12:00:00,2016-01-10 18:00:00,m1_runtime_model,2016-01-03 18:00:00,2016-01-10 18:00:00,1008,1008,1,-1.14375,-1.12916666667,-0.95,0.390277777778,-0.374768518519,-13.85784887,0.295717592593,-0.670486111111,0.633333333333,-0.0810763888889,-0.0264399485767,1.3,-0.0154513888889
manufacturer 1,24,2016-01-10 18:00:00,2016-01-11 00:00:00,m1_runtime_model,2016-01-04 00:00:00,2016-01-11 00:00:00,1008,1008,1,-1.80625,-1.01111111111,-2.1,1.42222222222,0.146759259259,5.97135343092,0.181134259259,-0.034375,3.75,1.2537037037,0.425570738744,-3.55,1.34149305556
manufacturer 1,24,2016-01-11 00:00:00,2016-01-11 06:00:00,m1_runtime_model,2016-01-04 06:00:00,2016-01-11 06:00:00,1008,1008,1,-1.52638888889,0.0986111111111,-2.05,1.53263888889,0.728240740741,28.0721038713,0.0775462962963,0.650694444444,6.38333333333,2.8208912037,-0.46315542205,0.8,2.63912037037
manufacturer 1,24,2016-01-11 06:00:00,2016-01-11 12:00:00,m1_runtime_model,2016-01-04 12:00:00,2016-01-11 12:00:00,1008,1008,1,-0.0847222222222,0.644444444444,-3.05,-0.480555555556,0.747395833333,118.676642142,0.0659722222222,0.681423611111,5.76666666667,3.6296875,-0.695476318919,-1.5,3.38206018519
manufacturer 1,24,2016-01-11 12:00:00,2016-01-11 18:00:00,m1_runtime_model,2016-01-04 18:00:00,2016-01-11 18:00:00,1008,1008,1,0.59375,-0.2,-2.6,-2.15902777778,0.470543981481,123.654371578,-0.0277777777778,0.498321759259,-0.666666666667,3.68321759259,-0.791594127533,2.1,3.46475694444
manufacturer 1,24,2016-01-11 18:00:00,2016-01-12 00:00:00,m1_runtime_model,2016-01-05 00:00:00,2016-01-12 00:00:00,1008,1008,1,-0.0222222222222,-0.288888888889,-2.15,-1.47847222222,-0.262673611111,111.714433028,0.331018518519,-0.59369212963,-0.983333333333,3.3693287037,-0.846212717597,-0.35,3.11388888889
manufacturer 1,24,2016-01-12 00:00:00,2016-01-12 06:00:00,m1_runtime_model,2016-01-05 06:00:00,2016-01-12 06:00:00,1008,1008,1,-0.419444444444,-0.0611111111111,0.5,-0.000694444444456,-0.656076388889,93.3763239944,0.425347222222,-1.08142361111,-0.983333333333,2.78350694444,-0.561496741561,-0.05,2.76695601852
manufacturer 1,24,2016-01-12 06:00:00,2016-01-12 12:00:00,m1_runtime_model,2016-01-05 12:00:00,2016-01-12 12:00:00,1008,1008,1,-0.09375,0.223611111111,-2.4,0.746527777778,-0.592592592593,-24.3488514695,0.326388888889,-0.918981481481,-0.966666666667,2.63460648148,-0.669389058299,-0.45,2.84456018519
manufacturer 1,24,2016-04-05 12:00:00,2016-04-05 18:00:00,m1_runtime_model,2016-03-29 18:00:00,2016-04-05 18:00:00,1003,1008,0.99503968254,4.87847222222,8.16805555556,11.05,-3.10208333333,-3.25893359527,-8.30673839245,-3.59984061931,0.351277485038,2.28333333333,-6.02649762321,1.18766597612,20.95,-8.24517809792
manufacturer 1,24,2016-04-05 18:00:00,2016-04-06 00:00:00,m1_runtime_model,2016-03-30 00:00:00,2016-04-06 00:00:00,1003,1008,0.99503968254,7.32222222222,-5.89305555556,5.45,-8.27361111111,-3.55671080714,0.853616440691,-4.41320257611,0.868759758002,0.833333333333,-5.64185301061,2.03455510929,-1.25,-8.63271164791
manufacturer 1,24,2016-04-06 00:00:00,2016-04-06 06:00:00,m1_runtime_model,2016-03-30 06:00:00,2016-04-06 06:00:00,1003,1008,0.99503968254,-5.48472222222,-7.35138888889,1.05,-0.173611111111,-4.40038966499,-9.36409467834,-5.22479996097,0.837687028363,-2.31666666667,-5.1758161137,2.52618401861,1.3,-7.92830366382
manufacturer 1,24,2016-04-06 06:00:00,2016-04-06 12:00:00,m1_runtime_model,2016-03-30 12:00:00,2016-04-06 12:00:00,1003,1008,0.99503968254,-7.42777777778,5.74027777778,10.4,5.55763888889,-4.63320681348,-13.7569597153,-5.49047781681,0.87118706089,-1.66666666667,-5.03909018885,2.90246855079,27.8,-8.99263597853
manufacturer 1,24,2016-04-06 12:00:00,2016-04-06 18:00:00,m1_runtime_model,2016-03-30 18:00:00,2016-04-06 18:00:00,1003,1008,0.99503968254,7.21666666667,10.3041666667,9.65,-6.19236111111,-7.32982513582,30.3264380695,-8.19276118918,0.877697274265,-5.41666666667,-9.93467977946,8.25006522823,3.75,-15.6426743791
manufacturer 1,24,2016-04-06 18:00:00,2016-04-07 00:00:00,m1_runtime_model,2016-03-31 00:00:00,2016-04-07 00:00:00,1003,1008,0.99503968254,10.16875,-6.01111111111,6.85,-14.6541666667,-8.7832169189,153.954765081,-8.87272313297,0.105753968254,1.15,-12.3869623917,10.0603368519,-1.95,-17.7231183708
manufacturer 1,24,2016-04-07 00:00:00,2016-04-07 06:00:00,m1_runtime_model,2016-03-31 06:00:00,2016-04-07 06:00:00,1003,1008,0.99503968254,-3.69236111111,-5.66666666667,8.2,0.940972222222,-9.38916335209,154.167090826,-9.62604898517,0.254962756961,-0.2,-13.9188312476,8.80341300451,1.1,-19.5669281949
manufacturer 1,24,2016-10-21 12:00:00,2016-10-21 18:00:00,m1_runtime_model,2016-10-14 18:00:00,2016-10-21 18:00:00,1008,1008,1,-1.29444444444,-1.22361111111,-4.45,0.299305555556,-1.5509837963,2.11047545517,-1.49768518519,-0.0532986111111,0.583333333333,-4.09947916667,-2.26236989395,8.3,-4.04542824074
manufacturer 1,24,2016-10-21 18:00:00,2016-10-22 00:00:00,m1_runtime_model,2016-10-15 00:00:00,2016-10-22 00:00:00,1008,1008,1,-2.87222222222,-2.50277777778,-3.55,3.79652777778,-0.973842592593,7.50294182229,-0.888888888889,-0.0849537037037,3.06666666667,-3.25376157407,-1.64597416921,0.05,-3.33263888889
manufacturer 1,24,2016-10-22 00:00:00,2016-10-22 06:00:00,m1_runtime_model,2016-10-15 06:00:00,2016-10-22 06:00:00,1008,1008,1,-3.87569444444,-1.52222222222,0,3.82013888889,0.894791666667,2.56141792208,1.02372685185,-0.128935185185,0.2,-0.307118055556,-0.563898238829,2.15,-0.595081018519
manufacturer 1,24,2016-10-22 06:00:00,2016-10-22 12:00:00,m1_runtime_model,2016-10-15 12:00:00,2016-10-22 12:00:00,1008,1008,1,-2.37222222222,0.802777777778,0.1,2.70763888889,2.71383101852,-12.6206776629,2.90509259259,-0.191261574074,1.38333333333,2.67251157407,-1.94882270968,15.55,2.19965277778
manufacturer 1,24,2016-10-22 12:00:00,2016-10-22 18:00:00,m1_runtime_model,2016-10-15 18:00:00,2016-10-22 18:00:00,1008,1008,1,2.06666666667,4.05,-3.25,-0.19375,2.98981481481,-10.5206750498,3.23958333333,-0.249768518519,1.08333333333,3.55532407407,-2.55966876596,-2.65,3.19971064815
manufacturer 1,24,2016-10-22 18:00:00,2016-10-23 00:00:00,m1_runtime_model,2016-10-16 00:00:00,2016-10-23 00:00:00,1008,1008,1,3.33819444444,-2.22638888889,-1.4,-2.89583333333,2.7900462963,-8.55257899016,3.00289351852,-0.212847222222,2.68333333333,3.11834490741,-1.85701852169,-6.65,2.8458912037
