manufacturer,substation_id,window_start,window_end,source_file,configuration_type,season_bucket,label,fault_label,fault_event_id,estimated_lead_time_hours,lead_time_bucket,anomaly_score,anomaly_ensemble_score,iforest_anomaly_score,mahalanobis_score,iforest_score_ratio,mahalanobis_score_ratio,anomaly_consensus_count,strong_anomaly_label,anomaly_criticality,anomaly_event_label,mw_anomaly_1h_iforest_score_ratio,mw_anomaly_1h_mahalanobis_score_ratio,mw_anomaly_1h_score,mw_anomaly_1h_label,mw_anomaly_1h_strong_label,mw_anomaly_1h_criticality,mw_anomaly_1h_event_label,mw_anomaly_3h_iforest_score_ratio,mw_anomaly_3h_mahalanobis_score_ratio,mw_anomaly_3h_score,mw_anomaly_3h_label,mw_anomaly_3h_strong_label,mw_anomaly_3h_criticality,mw_anomaly_3h_event_label,mw_anomaly_6h_iforest_score_ratio,mw_anomaly_6h_mahalanobis_score_ratio,mw_anomaly_6h_score,mw_anomaly_6h_label,mw_anomaly_6h_strong_label,mw_anomaly_6h_criticality,mw_anomaly_6h_event_label,mw_anomaly_12h_iforest_score_ratio,mw_anomaly_12h_mahalanobis_score_ratio,mw_anomaly_12h_score,mw_anomaly_12h_label,mw_anomaly_12h_strong_label,mw_anomaly_12h_criticality,mw_anomaly_12h_event_label,mw_anomaly_multi_window_count,mw_anomaly_short_term_confirmed,mw_anomaly_main_confirmed,mw_anomaly_persistent_confirmed,mw_anomaly_fast_spike,mw_anomaly_operational_confirmed,mw_anomaly_context_score,mw_anomaly_has_raw_data,group_mahalanobis_global_score_ratio,group_mahalanobis_global_label,group_mahalanobis_manufacturer_score_ratio,group_mahalanobis_manufacturer_label,group_mahalanobis_configuration_score_ratio,group_mahalanobis_configuration_label,group_mahalanobis_aux_count,raw_ae_score_mean,raw_ae_score_max,raw_ae_score_p95,raw_ae_score_ratio_q999_max,raw_ae_score_ratio_q998_max,raw_ae_seq_cmax_q999,raw_ae_seq_cmax_q998,raw_ae_roll5d_cmax_q999,raw_ae_roll5d_cmax_q998,raw_ae_alarm_q999_c24,raw_ae_alarm_q999_c32,raw_ae_alarm_q998_c48,raw_ae_alarm_union_q998_c48_or_q999_spike,raw_ae_has_model,risk_probability,risk_probability_raw,risk_probability_roll4_max,risk_probability_roll8_mean,risk_probability_roll8_max,risk_probability_delta1,risk_temporal_boost,risk_score,risk_watch_label,risk_recent_high_count_48h,risk_recent_watch_count_48h,risk_repeated_high_48h,risk_repeated_watch_48h,risk_high_episode_start,risk_score_24h_max,risk_score_24h_mean,risk_high_count_24h,risk_watch_count_24h,risk_score_3d_max,risk_score_3d_mean,risk_score_3d_slope,risk_high_count_3d,risk_watch_count_3d,risk_episode_start_count_3d,risk_score_7d_max,risk_score_7d_mean,risk_score_7d_slope,risk_high_count_7d,risk_watch_count_7d,risk_episode_start_count_7d,anomaly_criticality_24h_max,anomaly_criticality_3d_max,anomaly_criticality_7d_max,raw_ae_alarm_count_24h,raw_ae_alarm_count_3d,raw_ae_alarm_count_7d,mw_anomaly_confirmed_count_24h,mw_anomaly_confirmed_count_3d,mw_anomaly_confirmed_count_7d,mw_anomaly_persistent_count_3d,mw_anomaly_persistent_count_7d,multi_horizon_persistence_score,risk_level_calibrated,risk_threshold_medium_applied,risk_threshold_high_applied,risk_threshold_critical_applied,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,expected_lead_time_hours,leadtime_near_term_probability,leadtime_within_3d_probability,leadtime_urgency_score,days_since_last_task_event,days_since_last_any_event,risk_base_score,risk_probability_component_score,leadtime_component_score,leadtime_ordinal_component_score,anomaly_component_score,multi_window_anomaly_component_score,risk_episode_component_score,multi_horizon_component_score,history_adjustment_score,history_adjustment_reason,urgency_bonus_score,urgency_bonus_reason,priority_score,priority_level,priority_reason,engine_version
manufacturer 1,17,2017-10-19 00:00:00,2017-10-19 06:00:00,substation_17.csv,SH + DHW,autumn,normal,,,,,0.502544942715,0.502544942715,0.444937363504,53.0663144513,0.819359211985,0.221596439778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294557552034,0.00294557552034,0.00979026607251,0.00447521279154,0.00979026607251,-0.00560858081469,0.00586566394492,0.00881123946526,0,0,0,0,0,0,0.00979026607251,0.00775698858794,0,0,0.00979026607251,0.00643919399462,0.00043111207221,0,0,0,0.00979026607251,0.00643919399462,0.00043111207221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194000432494,low,0.22,0.78,0.92,1-3d,0.668000172897,0.314411039644,0.668000172897,0.0175887874595,37.9475952699,0.314411039644,0.98241121254,0.759744488242,687,687,4,0.158602310375,6,2.27923346473,0,0,0.0469253115594,0.0194000432494,0,,0,,12.5042,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,8,2018-02-03 06:00:00,2018-02-03 12:00:00,substation_8.csv,SH + DHW,winter,normal,,,,,0.528236118316,0.528236118316,0.404546526578,80.4701095041,0.744978845153,0.336030303951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011297449828,0.011297449828,0.011297449828,0.00761190921871,0.011297449828,0.00240000128781,0,0.011297449828,0,0,0,0,0,0,0.011297449828,0.0106114471515,0,0,0.0315828650423,0.0174529374105,-0.00146500454883,0,0,0,0.0315828650423,0.0174529374105,-0.00146500454883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.78,0.92,1-3d,0.626409775375,0.348848969088,0.626409775375,0.0247412555377,37.2228075116,0.348848969088,0.975258744462,0.766455486004,241.25,241.25,4,0.203354096904,6,2.29936645801,0,0,0,0,0,,0,,12.5027,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,3,2019-09-03 18:00:00,2019-09-04 00:00:00,substation_3.csv,SH + DHW,autumn,normal,,,,,0.595631923618,0.595631923618,0.39335109186,115.300111419,0.72436227455,0.481474819962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493944256913,0.0493944256913,0.0820876147174,0.047903854228,0.0820876147174,-0.000800851233179,0.0244844275543,0.0738788532456,0,0,0,0,0,0,0.0820876147174,0.0759310436136,0,0,0.0820876147174,0.0624223001105,0.00166274394155,0,0,0,0.0820876147174,0.0624223001105,0.00166274394155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748234773698,low,0.22,0.78,0.92,1-3d,0.526289587842,0.446351561273,0.526289587842,0.0273588508854,33.9011810579,0.446351561273,0.972641149115,0.797211286501,1021.79861111,1021.79861111,4,1.32981935842,4.5,2.3916338595,0,0,0.195875420434,0.0748234773698,0,,0,,12.4922,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,26,2019-12-08 00:00:00,2019-12-08 06:00:00,substation_26.csv,SH + DHW with sub-circuits,winter,normal,,,,,0.765319024114,0.765319024114,0.452458296766,168.855748007,0.833209129875,0.705114590703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117327207604,0.0117327207604,0.0117327207604,0.0117327207604,0.0117327207604,0,0.000586636038022,0.0123193567985,0,0,0,0,0,0,0.0123193567985,0.0123193567985,0,0,0.0123193567985,0.0123193567985,0,0,0,0,0.0123193567985,0.0123193567985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.78,0.92,1-3d,0.664485380227,0.308232525208,0.664485380227,0.0272820945647,38.8679399012,0.308232525208,0.972717905435,0.751222778693,407.708020833,407.708020833,4,0.221748422373,6,2.25366833608,0,0,0.00469308830418,0,0,,0,,12.4801,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,20,2017-02-03 18:00:00,2017-02-04 00:00:00,substation_20.csv,SH + DHW with sub-circuits,winter,normal,,,,,0.52570170467,0.52570170467,0.436975778516,66.6428904137,0.804697826952,0.278290049061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104160474648,0.0104160474648,0.0120344350212,0.00732530705134,0.0130573172376,-0.00161838755646,0.00041494405434,0.0108309915191,0,0,0,0,0,0,0.0120344350212,0.00998574888628,0,0,0.0130573172376,0.00963368811296,0.000357834981078,0,0,0,0.0130573172376,0.00915836019888,0.00028252014996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145962775261,low,0.22,0.78,0.92,1-3d,0.712798498877,0.279876383657,0.712798498877,0.00732511746583,38.4518586459,0.279876383657,0.992674882534,0.755075382909,178.75,178.75,4,0.194957847344,6,2.26522614873,0,0,0.00331955243472,0.0145962775261,0,,0,,12.4781,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,17,2016-11-10 12:00:00,2016-11-10 18:00:00,substation_17.csv,SH + DHW,autumn,normal,,,,,0.468155467177,0.468155467177,0.436471317616,40.8387408377,0.803768854203,0.170536048493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693339078681,0.00693339078681,0.0102947035086,0.00774230276609,0.0110614720722,0.0005034285707,0.00233184237092,0.00926523315772,0,0,0,0,0,0,0.0102947035086,0.00969512367225,0,0,0.0116145456758,0.0100721667437,-0.000303132019565,0,0,0,0.0116145456758,0.0100721667437,-0.000303132019565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.78,0.92,1-3d,0.640068834516,0.337460678401,0.640068834516,0.0224704870832,37.4692906475,0.337460678401,0.977529512917,0.764173234745,344.5,344.5,4,0.166774196839,6,2.29251970424,0,0,0.0186547389674,0,0,,0,,12.4779,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,9,2019-01-02 18:00:00,2019-01-03 00:00:00,substation_9.csv,SH + DHW,winter,normal,,,,,0.4264917615,0.4264917615,0.396752248833,37.546506642,0.73062555906,0.156788205173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00697869236783,0.00697869236783,0.00763863248343,0.00690230498449,0.00763863248343,4.1931494708e-05,0.000268727865889,0.00724742023372,0,0,0,0,0,0,0.00763863248343,0.00711615707274,0,0,0.00763863248343,0.00711615707274,0.000225064009446,0,0,0,0.00763863248343,0.00711615707274,0.000225064009446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101278804251,low,0.22,0.78,0.92,1-3d,0.640139044646,0.351267671296,0.640139044646,0.00859328405881,35.9730802856,0.351267671296,0.991406715941,0.778027034393,1407.75,1407.75,4,0.130453564207,6,2.33408110318,0,0,0.00214982292711,0.0101278804251,0,,0,,12.4768,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,11,2017-11-04 06:00:00,2017-11-04 12:00:00,substation_11.csv,SH + DHW,autumn,normal,,,,,0.635052090952,0.635052090952,0.46407912898,105.451983445,0.854609076714,0.440350613012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676901371648,0.00676901371648,0.00731452263336,0.00615070015727,0.00862161533336,0.00224196038042,0,0.00676901371648,0,0,0,0,0,0,0.00733960747395,0.00699435705936,0,0,0.0111818468567,0.00845703073772,-0.00040194839966,0,0,0,0.0111818468567,0.00830813025745,-7.87883416959e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.78,0.92,1-3d,0.63586596482,0.358345535871,0.63586596482,0.00578849930905,35.5163326589,0.358345535871,0.994211500691,0.782256179084,698.25,698.25,4,0.121842246897,6,2.34676853725,0,0,0,0,0,,0,,12.4686,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,7,2019-01-06 12:00:00,2019-01-06 18:00:00,substation_7.csv,SH + DHW,winter,normal,,,,,0.682540747898,0.682540747898,0.466613164501,125.918057738,0.859275543318,0.525813665167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176805557593,0.0176805557593,0.0176805557593,0.00840713673342,0.0176805557593,0.00264813888873,0,0.0176805557593,0,0,0,0,0,0,0.0176805557593,0.0118730632966,0,0,0.027988065239,0.0135392527369,-0.000895923850968,0,0,0,0.0574486547121,0.0240996702885,-0.00190365626916,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,low,0.22,0.78,0.92,1-3d,0.78964805496,0.190224166265,0.78964805496,0.0201277787745,42.6011300862,0.190224166265,0.979872221225,0.716656202905,235.061111111,235.061111111,4,0.318250003667,6,2.14996860872,0,0,0,0,0,,0,,12.4682,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,15,2019-03-01 06:00:00,2019-03-01 12:00:00,substation_15.csv,SH + DHW with sub-circuits,spring,normal,,,,,0.536074930858,0.536074930858,0.45378800912,64.755136109,0.835657816265,0.270407089081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502614505395,0.00502614505395,0.00502614505395,0.00454382245269,0.00502614505395,0.00096464520252,0,0.00502614505395,0,0,0,0,0,0,0.00502614505395,0.00464535994898,0,0,0.00502614505395,0.00464535994898,0.000761570209949,0,0,0,0.00502614505395,0.00464535994898,0.000761570209949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342706594477,low,0.22,0.78,0.92,1-3d,0.645193303147,0.348621361832,0.645193303147,0.00618533502136,35.8949750956,0.348621361832,0.993814664979,0.778750230596,640.809722222,640.809722222,4,0.0904706109711,6,2.33625069179,0,0,0,0.0342706594477,0,,0,,12.461,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,20,2017-02-01 12:00:00,2017-02-01 18:00:00,substation_20.csv,SH + DHW with sub-circuits,winter,normal,,,,,0.560288184296,0.560288184296,0.447789265486,78.0414655752,0.824611034719,0.32588867543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649535431437,0.00649535431437,0.00796421079565,0.00548567120199,0.00805799825642,0.00408698488878,0.00067243540171,0.00716778971608,0,0,0,0,0,0,0.00796421079565,0.00736689498598,0,0,0.00846089816924,0.00749041071067,-0.000147591125127,0,0,0,0.00846089816924,0.00749041071067,-0.000147591125127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.78,0.92,1-3d,0.657108617918,0.33716403699,0.657108617918,0.00572734509171,36.274463515,0.33716403699,0.994272654908,0.775236448936,176.5,176.5,4,0.129020214889,6,2.32570934681,0,0,0.00537948321368,0,0,,0,,12.4601,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,2,2018-03-03 18:00:00,2018-03-04 00:00:00,substation_2.csv,SH + DHW,spring,normal,,,,,0.42897392102,0.42897392102,0.393897047423,39.7846155412,0.725367660379,0.166134189891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062653416663,0.0062653416663,0.0062653416663,0.00369277144745,0.0062653416663,0.00345167770613,0,0.0062653416663,0,0,0,0,0,0,0.0062653416663,0.00453071412401,0,0,0.0062653416663,0.00386631654719,0.00013387966429,0,0,0,0.0062653416663,0.00386950535402,2.61186483822e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038693645749,low,0.22,0.78,0.92,1-3d,0.603822863073,0.378101186448,0.603822863073,0.0180759504797,35.6898257224,0.378101186448,0.98192404952,0.780649761829,301,301,4,0.112776149993,6,2.34194928549,0,0,0,0.0038693645749,0,,0,,12.4586,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,15,2019-03-03 00:00:00,2019-03-03 06:00:00,substation_15.csv,SH + DHW with sub-circuits,spring,normal,,,,,0.498779395783,0.498779395783,0.440254455686,53.1962479098,0.810735562963,0.222139021114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602939518202,0.00602939518202,0.011457415317,0.00608852526301,0.011457415317,0.00221733780171,0.00428227860323,0.0103116737853,0,0,0,0,0,0,0.011457415317,0.0106193759266,0,0,0.011457415317,0.00732054092691,0.000978754787806,0,0,0,0.011457415317,0.00732054092691,0.000978754787806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440439654513,low,0.22,0.78,0.92,1-3d,0.751475458695,0.230215577552,0.751475458695,0.0183089637527,41.0304845983,0.230215577552,0.981691036247,0.731199216682,642.559722222,642.559722222,4,0.185610128135,6,2.19359765005,0,0,0.0342582288258,0.0440439654513,0,,0,,12.4575,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,9,2019-01-04 00:00:00,2019-01-04 06:00:00,substation_9.csv,SH + DHW,winter,normal,,,,,0.427615691802,0.427615691802,0.399032169956,37.1627312655,0.734824069971,0.155185620596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00562565903255,0.00562565903255,0.0095246801001,0.00795555148658,0.0137907613412,0.000537409037497,0.00294655305754,0.00857221209009,0,0,0,0,0,0,0.012411685207,0.0114518169278,0,0,0.0137907613412,0.00978473970482,0.00064537848204,0,0,0,0.0137907613412,0.00978473970482,0.00064537848204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290420316918,low,0.22,0.78,0.92,1-3d,0.727873636818,0.264188092242,0.727873636818,0.00793827094011,39.060784187,0.264188092242,0.99206172906,0.749437183454,1409,1409,4,0.154299817622,6,2.24831155036,0,0,0.0235724244603,0.0290420316918,0,,0,,12.4552,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,9,2019-01-04 06:00:00,2019-01-04 12:00:00,substation_9.csv,SH + DHW,winter,normal,,,,,0.429928353933,0.429928353933,0.39478066228,39.8703075978,0.726994851152,0.16649202621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00798116536779,0.00798116536779,0.00806097569944,0.00799836809713,0.0137907613412,0.00235550633524,0.000417121134196,0.00839828650199,0,0,0,0,0,0,0.012411685207,0.0104484672515,0,0,0.0137907613412,0.00964609438453,0.000393741448602,0,0,0,0.0137907613412,0.00964609438453,0.000393741448602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177183651871,low,0.22,0.78,0.92,1-3d,0.647166258751,0.327542481065,0.647166258751,0.0252912601841,38.0294414149,0.327542481065,0.974708739816,0.758986653566,1409.25,1409.25,4,0.151169157036,6,2.2769599607,0,0,0.00333696907357,0.0177183651871,0,,0,,12.4492,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,16,2018-12-01 18:00:00,2018-12-02 00:00:00,substation_16.csv,SH + DHW,winter,normal,,,,,0.418432531849,0.418432531849,0.402923199523,31.4917925095,0.741989462634,0.131504687568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419953824202,0.00419953824202,0.0064186869168,0.00946846538854,0.0179499334832,8.62307126628e-05,0.00574235041594,0.00994188865797,0,0,0,0,0,0,0.0161549401349,0.0146016772657,0,0,0.0179499334832,0.0143876321806,3.72860819392e-05,0,0,0,0.0179499334832,0.0143876321806,3.72860819392e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167787368726,low,0.22,0.78,0.92,1-3d,0.75006357358,0.239242654067,0.75006357358,0.010693772353,40.157216063,0.239242654067,0.989306227647,0.739285036454,488.017152778,488.017152778,4,0.178953995843,6,2.21785510936,0,0,0.0459388033275,0.00167787368726,0,,0,,12.4444,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,7,2019-01-05 18:00:00,2019-01-06 00:00:00,substation_7.csv,SH + DHW,winter,normal,,,,,0.479761926361,0.479761926361,0.406104507957,57.9584738544,0.747847892573,0.242025314814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365683702135,0.00365683702135,0.00870712753095,0.00674844399575,0.0101350253751,-0.00227460943693,0.00417957775651,0.00783641477786,0,0,0,0,0,0,0.0098117062006,0.00839290063891,0,0,0.0310978502656,0.0174907645982,-0.00240421810193,0,0,0,0.0574486547121,0.0259131798694,-0.00234014387293,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,low,0.22,0.78,0.92,1-3d,0.700295513548,0.289757648368,0.700295513548,0.00994683808365,38.2848970008,0.289757648368,0.990053161916,0.756621324067,234.311111111,234.311111111,4,0.141055466001,6,2.2698639722,0,0,0.0334366220521,0,0,,0,,12.4444,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,5,2018-03-02 00:00:00,2018-03-02 06:00:00,substation_5.csv,SH + DHW,spring,normal,,,,,0.455199289241,0.455199289241,0.403599519547,47.8398280489,0.743234916685,0.199771468677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203557020943,0.00203557020943,0.00410374039429,0.00266339110511,0.00438734551646,0.000291937506266,0.00165779614543,0.00369336635486,0,0,0,0,0,0,0.00410374039429,0.0039235821697,0,0,0.00557296575116,0.00446652518904,-0.000216222987861,0,0,0,0.00557296575116,0.00446652518904,-0.000216222987861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.78,0.92,1-3d,0.610074873363,0.38132017612,0.610074873363,0.00860495051726,34.8920300969,0.38132017612,0.991395049483,0.788036758362,333,333,4,0.0664805943875,6,2.36411027509,0,0,0.0132623691634,0,0,,0,,12.4439,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,12,2015-07-01 06:00:00,2015-07-01 12:00:00,substation_12.csv,SH + DHW,summer,normal,,,,,0.496304501773,0.496304501773,0.425710131567,57.7658401457,0.783951959413,0.241220907263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885339757845,0.00885339757845,0.00885339757845,0.00433459460007,0.00885339757845,0.00446764032695,0,0.00885339757845,0,0,0,0,0,0,0.00885339757845,0.00530218467672,0,0,0.00885339757845,0.00453525472056,0.000185361987111,0,0,0,0.0818579622882,0.0157614328561,-0.00199937641063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00463404967778,low,0.22,0.78,0.92,1-3d,0.707783874827,0.287328139239,0.707783874827,0.00488798593417,38.0081219747,0.287328139239,0.995112014066,0.75918405579,253.25,253.25,4,0.159361156412,6,2.27755216737,0,0,0,0.00463404967778,0,,0,,12.4415,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,11,2017-11-04 00:00:00,2017-11-04 06:00:00,substation_11.csv,SH + DHW,autumn,normal,,,,,0.533663957557,0.533663957557,0.464206979241,59.5912347773,0.854844514997,0.248843463224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452705333606,0.00452705333606,0.00731452263336,0.00634968545674,0.00862161533336,-0.000298314014147,0.00214011639352,0.00666716972958,0,0,0,0,0,0,0.00784719377826,0.00726390207481,0,0,0.0111818468567,0.00852522498025,-0.000291770887437,0,0,0,0.0111818468567,0.00839866652457,-5.96100555954e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.78,0.92,1-3d,0.682939425224,0.312734254255,0.682939425224,0.00432632052093,37.0530619243,0.312734254255,0.995673679479,0.768027204404,698,698,4,0.120009055132,6,2.30408161321,0,0,0.0171209311482,0,0,,0,,12.4412,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,16,2018-03-06 18:00:00,2018-03-07 00:00:00,substation_16.csv,SH + DHW,spring,normal,,,,,0.411341968411,0.411341968411,0.401571051142,28.8168083327,0.739499459943,0.120334381581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118264009399,0.0118264009399,0.0118264009399,0.00706308178322,0.0118264009399,0.00614601409555,0,0.0118264009399,0,0,0,0,0,0,0.0118264009399,0.00820550112802,0,0,0.0118264009399,0.00684079543805,0.000303666479127,0,0,0,0.0132154690946,0.00815280046894,-0.000173336889546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759166197817,low,0.22,0.78,0.92,1-3d,0.761425366777,0.231827030488,0.761425366777,0.00674760273498,40.1400542993,0.231827030488,0.993252397265,0.739443941673,218.017152778,218.017152778,4,0.212875216918,6,2.21833182502,0,0,0,0.00759166197817,0,,0,,12.4388,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
