sample_id,pool_role,candidate_type,manufacturer,label,label_strength,y,source_event_id,substation_id,window_start,window_end,window_days,window_policy,sample_count,expected_sample_count,coverage_rate,source_type,review_tag,fault_label,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,outdoor_temperature__last_minus_first,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,p_net_meter_flow__last_1d_std_minus_prev_6d_std,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_minus_first,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,s_hc1_supply_temperature_error__last_minus_first,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean
candidate_normal_s30_20200204,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,30,2020-02-04 00:00:00,2020-02-11 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,2.721203703703704,-2.8309259259259263,-8.675,-0.23875000000000313,3.356669367283949,-8.688211423034318,1.7197530864197574,1.6369162808641966,12.394999999999996,6.217346064814826,-3.8845114113464874,1.25,7.60097723765432
candidate_normal_s31_20190829,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,31,2019-08-29 00:00:00,2019-09-05 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,,,,1.1599999999999966,0.25084490740741217,5.3735626304533355,-2.7054398148148167,2.9562847222222226,-6.780000000000001,3.7936631944444414,2.745405743580725,-4.290000000000006,0.0
candidate_normal_s31_20190928,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,31,2019-09-28 00:00:00,2019-10-05 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,,,,0.2686322751322834,-1.1559625496031671,6.956743584246908,-1.7771715167548479,0.6212089671516754,33.900000000000006,1.2545035273368512,0.05553937948246013,8.670000000000002,0.0
candidate_normal_s32_20180610,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,32,2018-06-10 00:00:00,2018-06-17 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,5.415277777777774,-2.3680555555555536,5.899999999999999,-0.14652777777777715,-1.1706597222222257,,,,,-1.8295717592592595,-3.7931307137144303,5.350000000000001,-3.3572337962962955
candidate_normal_s32_20180710,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,32,2018-07-10 00:00:00,2018-07-17 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,1.7041666666666657,-1.0680555555555564,4.5000000000000036,0.33680555555555713,-0.8809606481481396,123.30628510801932,2.944444444444443,-3.825405092592593,-4.166666666666657,-1.644386574074069,-1.441186617347538,2.5,-5.7800925925925934
candidate_normal_s33_20150224,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,33,2015-02-24 00:00:00,2015-03-03 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,2.114583333333334,2.144444444444445,2.0500000000000007,0.21458333333333712,1.2943865740740677,,,,,2.0056134259259366,-1.0046145817983057,-1.1499999999999915,2.1018518518518547
candidate_normal_s33_20150326,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,33,2015-03-26 00:00:00,2015-04-02 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,4.356944444444443,-1.5236111111111077,-8.5,-0.7958333333333272,0.46307870370370807,-34.095384057167564,-0.8522685185185139,1.3153472222222222,8.623333333333335,0.9748263888888928,-2.798004901236886,0.15000000000000568,1.259085648148151
candidate_normal_s34_20170731,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,34,2017-07-31 00:00:00,2017-08-07 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,3.435416666666665,-4.513888888888889,-3.1499999999999986,-0.15486111111110645,-2.6163194444444393,,,,,-4.062037037037037,-8.467190405266875,0.09999999999999787,-3.7420138888888896
candidate_normal_s34_20170830,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,34,2017-08-30 00:00:00,2017-09-06 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,3.1326388888888914,-0.2597222222222193,-5.25,-0.10000000000000497,-0.33153935185184835,,,,,-0.41724537037037024,-0.05824807563366202,-0.5,0.0
candidate_normal_s35_20170731,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,35,2017-07-31 00:00:00,2017-08-07 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,3.9777777777777743,-6.2819444444444414,-2.8000000000000007,-0.07847222222222427,-1.705844907407407,,,,,-2.012962962962966,-4.597229085643088,-1.3000000000000007,-0.625
candidate_normal_s35_20170830,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,35,2017-08-30 00:00:00,2017-09-06 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,3.8027777777777807,-1.2972222222222207,-5.800000000000001,-0.16458333333333286,-0.9416666666666664,,,,,-1.631539351851849,-1.698091591475092,-1.1999999999999993,0.0
