source_id,final_class,target_class,source_event_id,fault_event_id,disturbance_row_id,substation_id,window_policy,window_start,window_end,coverage_rate,overlap_disturbance_count,normal_collision_count,hard_normal_tag,dataset,feature_set,feature_count,model,fold,y_true,probability_target,prediction_t0_45,prediction_t0_5,prediction_t0_55,prediction_t0_6,gate,training_dataset_id,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,outdoor_temperature__last_minus_first,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,p_net_meter_flow__last_1d_std_minus_prev_6d_std,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_minus_first,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,s_hc1_supply_temperature_error__last_minus_first,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean,recomputed_sample_count,recomputed_expected_count,recomputed_coverage_rate,y,prediction_t0_4
disturbance_0151_task_post_1d,task,task,,,151,28,task_post_1d,2020-06-07 19:13:29,2020-06-08 19:13:29,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,4,1,0.771938851628,,1,,1,task_gate,task_post_1d,10.911875,-11.5166666667,-4.55,-2.90791666667,,,,,0.1,,,0,,144,144,1,1,1
disturbance_0152_task_post_1d,task,task,,,152,29,task_post_1d,2019-09-16 17:40:34,2019-09-17 17:40:34,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,3,1,0.898181974354,,1,,1,task_gate,task_post_1d,0.182465277778,1.175,-1.11,-0.0982291666667,,,,,-0.395,,,-0.155,,144,144,1,1,1
disturbance_0157_task_post_1d,task,task,,,157,30,task_post_1d,2020-01-06 01:20:43,2020-01-07 01:20:43,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,5,1,0.93040085402,,1,,1,task_gate,task_post_1d,-0.804166666667,-1.94277777778,-1.09,1.4825,,,,,1.48,,,1.68,,144,144,1,1,1
disturbance_0159_task_post_1d,task,task,,,159,30,task_post_1d,2020-03-22 18:45:31,2020-03-23 18:45:31,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,5,1,0.923907118658,,1,,1,task_gate,task_post_1d,1.75263888889,1.88527777778,-1.92,6.81986111111,,,,,1.48,,,-0.14,,144,144,1,1,1
disturbance_0161_task_post_1d,task,task,,,161,31,task_post_1d,2020-01-14 13:57:05,2020-01-15 13:57:05,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,4,1,0.933329554848,,1,,1,task_gate,task_post_1d,-0.0684143518519,0.798726851852,-0.6575,-1.46811342593,,,,,6.2575,,,-0.8025,,144,144,1,1,1
disturbance_0163_task_post_1d,task,task,,,163,32,task_post_1d,2020-03-31 09:48:23,2020-04-01 09:48:23,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,4,1,0.978643623671,,1,,1,task_gate,task_post_1d,-1.14194444444,-0.484166666667,0.32,-1.29027777778,,,,,2.23,,,0.78,,144,144,1,1,1
normal_0002,normal,task,2,,,9,normal_event_7d,2019-01-02 00:00:00,2019-01-09 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,1,0,0.231072080774,,0,,0,task_gate,task_post_1d,2.0175,0.447777777778,3.46,-0.801527777778,0.0771238425926,-5.41719603108,-0.037037037037,0.11416087963,2.64,-0.202731481481,0.117390826144,-0.08,-0.169212962963,1008,1008,1,0,0
normal_0004,normal,task,4,,,15,normal_event_7d,2019-03-01 00:00:00,2019-03-08 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,4,0,0.0348912231559,,0,,0,task_gate,task_post_1d,5.37083333333,-3.56527777778,-3.5,-1.97430555556,-0.755092592593,-24.7303241036,-0.63468099211,-0.0968434710904,-7.13333333333,-0.600810185185,0.171164283324,0.75,-1.16608796296,1008,1008,1,0,0
normal_0008,normal,task,8,,,6,normal_event_7d,2020-06-02 00:00:00,2020-06-09 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,2,0,0.183213719631,,0,,0,task_gate,task_post_1d,-0.172893518519,-3.07800925926,-0.07,0.666875,1.93523842593,1.89936909576,1.95549768519,-0.0202592592593,0.12,1.53505073302,-1.90839513089,-10.33,6.23261670525,1008,1008,1,0,0
normal_0012,normal,task,12,,,19,normal_event_7d,2017-09-30 00:00:00,2017-10-07 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,2,0,0.158547716271,,0,,0,task_gate,task_post_1d,5.41875,-5.74166666667,-4.8,-0.286805555556,0.189930555556,-279.05165746,-0.263362268519,0.453292824074,13.715,0.414583333333,-2.90457263511,-0.05,0.37337962963,1008,1008,1,0,0
normal_0014,normal,task,14,,,26,normal_event_7d,2019-12-08 00:00:00,2019-12-15 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,3,0,0.154364189995,,0,,0,task_gate,task_post_1d,-0.0631944444444,-1.42861111111,2.79,2.1425,0.459849537037,-14.3704681322,1.33564814815,-0.875798611111,-12.83,0.503773148148,0.328357479973,-22.25,0.702853009259,1008,1008,1,0,0
normal_0016,normal,task,16,,,17,normal_event_7d,2017-10-15 00:00:00,2017-10-22 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,1,0,0.0880927674233,,0,,0,task_gate,task_post_1d,4.05347222222,-0.775,5.5,-0.532638888889,-0.820717592593,158.267323818,-0.0873796052632,0.251247695992,0.9628,-1.64953703704,0.406480453294,7.6,-2.51076388889,1008,1008,1,0,0
normal_0017,normal,task,17,,,2,normal_event_7d,2018-02-27 00:00:00,2018-03-06 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,3,0,0.143265537927,,0,,0,task_gate,task_post_1d,2.56180555556,-1.39583333333,-3.65,0.293055555556,-0.16099537037,11.1482372636,-0.362268518519,0.201273148148,-2.15,1.19774305556,-0.299166472542,1.1,1.15856481481,1008,1008,1,0,0
normal_0018,normal,task,18,,,16,normal_event_7d,2018-11-30 00:00:00,2018-12-07 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,3,0,0.171713761771,,0,,0,task_gate,task_post_1d,1.47777777778,-0.645833333333,-6.8,-4.06666666667,-0.328645833333,-1.46446973073,-0.608287037037,0.279641203704,0.456666666667,-0.0542824074074,-0.847200516544,0.15,0.00798611111111,1008,1008,1,0,0
normal_0019,normal,task,19,,,8,normal_event_7d,2018-02-01 00:00:00,2018-02-08 00:00:00,1,0,0,review_required_normal,task_post_1d,compact13,13,random_forest_balanced_depth3,1,0,0.150046637556,,0,,0,task_gate,task_post_1d,-1.52152777778,-0.447222222222,3.25,1.44444444444,1.71915509259,14.7445654947,1.55498610533,-0.248312305741,11.3666666667,-2.13049768519,-0.664975929884,2.85,-2.20729166667,1008,1008,1,0,0
normal_0021,normal,task,21,,,1,normal_event_7d,2019-12-01 00:00:00,2019-12-08 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,3,0,0.0300358708473,,0,,0,task_gate,task_post_1d,1.6776712963,-2.13180555556,-2.0625,-1.4591875,6.14334441138,-86.8339452275,3.70903742284,2.43430698854,1.05,9.71842792383,-2.94830058207,-1.3475,9.58125414738,1008,1008,1,0,0
normal_0022,normal,task,22,,,5,normal_event_7d,2017-09-13 00:00:00,2017-09-20 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,4,0,0.109312738311,,0,,0,task_gate,task_post_1d,0.86875,-0.388888888889,-2.85,0.0548611111111,-0.25630787037,-15.6475089784,0.454501358168,-0.709253734963,-0.55,-0.593402777778,-0.0998805452949,-2,0.251909722222,1008,1008,1,0,0
normal_0025,normal,task,25,,,20,normal_event_7d,2017-01-31 00:00:00,2017-02-07 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,3,0,0.114765079489,,0,,0,task_gate,task_post_1d,0.366666666667,-1.27777777778,-2.35,3.95902777778,1.27800925926,32.2597635299,0.269791666667,1.00821759259,0.718333333333,1.87390046296,-0.0424637788852,-0.9,1.57638888889,1008,1008,1,0,0
normal_0026,normal,task,26,,,4,normal_event_7d,2018-02-19 00:00:00,2018-02-26 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,4,0,0.10558577375,,0,,0,task_gate,task_post_1d,-0.325694444444,-1.98194444444,-2.4,2.12430555556,-0.103414351852,61.4505372762,-0.858671610721,0.705361208691,6.16666666667,0.0544560185185,0.945282680593,1.7,-0.277256944444,1008,1008,1,0,0
normal_0027,normal,task,27,,,12,normal_event_7d,2015-06-24 13:34:00,2015-07-01 13:34:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,2,0,0.243626458103,,0,,0,task_gate,task_post_1d,-3.88541666667,2.69166666667,-0.6,-0.129166666667,0.0703125,2.76055368647,0.866898148148,-0.796585648148,-5.9,0.120138888889,-0.0602219212341,-0.3,-0.0305555555556,1008,1008,1,0,0
normal_0028,normal,task,28,,,7,normal_event_7d,2019-01-01 10:29:00,2019-01-08 10:29:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,4,0,0.158822449106,,0,,0,task_gate,task_post_1d,-1.98958333333,1.51666666667,-3.4,-2.36666666667,1.63935185185,18.6961028819,0.619206116656,1.04250801209,10.6,2.85150462963,-1.49642247852,-0.7,2.80925925926,1008,1008,1,0,0
normal_0030,normal,task,30,,,16,normal_event_7d,2018-02-28 00:00:00,2018-03-07 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,3,0,0.103940131836,,0,,0,task_gate,task_post_1d,3.02013888889,-5.02916666667,-11.25,1.15833333333,0.311863425926,-53.5904134039,0.548169448048,-0.205794167944,-3.525,0.00752314814814,-0.0475434747038,1.25,0,1008,1008,1,0,0
normal_0031,normal,task,31,,,3,normal_event_7d,2019-09-01 00:00:00,2019-09-08 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,1,0,0.070978371208,,0,,0,task_gate,task_post_1d,2.03972222222,-1.0325,-1.61,1.79986111111,-1.4993287037,10.1866662361,-1.30140625,-0.197922453704,-0.16,0.425677083333,0.22384341028,9.47,-0.00508101851852,1008,1008,1,0,0
normal_0033,normal,task,33,,,3,normal_event_7d,2019-01-11 00:00:00,2019-01-18 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,1,0,0.0762814311008,,0,,0,task_gate,task_post_1d,3.51875,1.87916666667,-3.95,0.738888888889,1.50474537037,-226.273323748,1.56967592593,-0.0649305555556,-0.055,2.57112268519,-0.899710346099,-1.75,2.54068287037,1008,1008,1,0,0
normal_0035,normal,task,35,,,11,normal_event_7d,2017-10-31 00:00:00,2017-11-07 00:00:00,1,0,0,hard_normal_metadata,task_post_1d,compact13,13,random_forest_balanced_depth3,5,0,0.0502024315654,,0,,0,task_gate,task_post_1d,2.24027777778,-2.78888888889,-1.15,0.485416666667,1.30451388889,28.1631040521,-1.85889929742,3.12389653266,10.5666666667,3.09759837963,-0.398681541226,-20.2,12.4102430556,1008,1008,1,0,0
normal_0039,normal,task,39,,,15,normal_event_7d,2018-09-30 00:00:00,2018-10-07 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,4,0,0.180498943448,,0,,0,task_gate,task_post_1d,3.73263888889,-2.27638888889,2.35,0.28125,0.336863425926,-51.7375557783,0.478587962963,-0.141724537037,-7.4,0.89375,-0.144258071763,-13.55,12.0385416667,1008,1008,1,0,0
normal_0041,normal,task,41,,,2,normal_event_7d,2016-09-16 00:00:00,2016-09-23 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,3,0,0.0582049461247,,0,,0,task_gate,task_post_1d,0.0881944444444,-0.641666666667,-4.6,1.42361111111,2.84635416667,42.6245997378,9.10011574074,-6.25376157407,2.93333333333,9.56157407407,-7.79660313904,-10.5,12.00625,1008,1008,1,0,0
normal_0042,normal,task,42,,,22,normal_event_7d,2019-11-01 00:00:00,2019-11-08 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,5,0,0.107978317948,,0,,0,task_gate,task_post_1d,0.291451388889,-3.79865740741,-3.45,0.911002314815,-1.25903674769,33.9508510432,-0.18805941358,-1.0709773341,8.39,1.64185445602,0.668585126412,2.8,1.80510426312,1008,1008,1,0,0
normal_0043,normal,task,43,,,25,normal_event_7d,2020-04-05 00:00:00,2020-04-12 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,2,0,0.305997016523,,0,,0,task_gate,task_post_1d,-1.19458333333,-5.36861111111,-2.86,3.04388888889,1.21057291667,-106.867068713,1.22476851852,-0.0141956018519,-2.5,0.468634259259,-0.0824921441647,-1.46,0.696730324074,1008,1008,1,0,0
normal_0046,normal,task,46,,,4,normal_event_7d,2018-06-19 00:00:00,2018-06-26 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,4,0,0.153963742228,,0,,0,task_gate,task_post_1d,3.72986111111,-1.59444444444,1.05,0.0131944444444,0.961284722222,27.6192745724,0.273148148148,0.688136574074,2.56666666667,2.66556712963,-1.12510792599,6.2,-0.3859375,1008,1008,1,0,0
normal_0048,normal,task,48,,,11,normal_event_7d,2016-09-30 00:00:00,2016-10-07 00:00:00,1,0,0,hard_normal_metadata,task_post_1d,compact13,13,random_forest_balanced_depth3,5,0,0.0501668078227,,0,,0,task_gate,task_post_1d,3.34513888889,-2.8125,-2.55,-0.365972222222,-2.12563657407,15.918338714,-3.54582887499,1.38264696586,-11.55,1.87540509259,1.98176290037,-4.5,1.22256944444,1008,1008,1,0,0
normal_0050,normal,task,50,,,17,normal_event_7d,2016-11-09 00:00:00,2016-11-16 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,1,0,0.0227578921079,,0,,0,task_gate,task_post_1d,1.04652777778,-3.4,-2.25,0.111111111111,-0.0802662037037,68.8050058847,0.0230539177149,-0.112329337002,0.878333333333,-0.126446759259,0.130606488645,0.85,0.353356481481,1008,1008,1,0,0
normal_0051,normal,task,51,,,20,normal_event_7d,2020-04-01 00:00:00,2020-04-08 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,3,0,0.0689452174275,,0,,0,task_gate,task_post_1d,5.03819444444,-2.77333333333,0.36,-5.85722222222,-0.0540162037037,28.9480606997,0.231018518519,-0.285034722222,2.42,-0.469340277778,0.344171688985,-0.2,-0.517424768519,1008,1008,1,0,0
normal_0054,normal,task,54,,,22,normal_event_7d,2020-03-14 00:00:00,2020-03-21 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,5,0,0.12881573112,,0,,0,task_gate,task_post_1d,-0.0254166666667,-3.54638888889,-4.8,0.541157407407,3.2900462963,-26.0042703859,0.165316358025,3.12472993827,15.58,3.12768036265,-0.165598288229,-3.67,2.86987172068,1008,1008,1,0,0
normal_0055,normal,task,55,,,23,normal_event_7d,2017-10-06 00:00:00,2017-10-13 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,1,0,0.0661320348456,,0,,0,task_gate,task_post_1d,-0.000694444444443,-2.45555555556,1.25,2.13819444444,-2.13657407407,-299.368791921,1.72514467593,-3.86171875,-23.7366666667,-2.63917824074,-1.22217189673,4.95,-2.49079861111,1008,1008,1,0,0
normal_0056,normal,task,56,,,2,normal_event_7d,2018-11-29 00:00:00,2018-12-06 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,3,0,0.0945628188902,,0,,0,task_gate,task_post_1d,0.588888888889,-0.106944444444,-3.6,4.62777777778,3.96030092593,-41.9431412817,3.8946678522,-0.720587480407,-1.11666666667,5.00364583333,-0.470499456651,-0.8,5.05555555556,1008,1008,1,0,0
normal_0058,normal,task,58,,,5,normal_event_7d,2018-02-28 00:00:00,2018-03-07 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,4,0,0.138112514825,,0,,0,task_gate,task_post_1d,1.16458333333,-0.319444444444,-5.75,3.44305555556,2.60538194444,-5.91559525452,0.712016978923,1.90442362737,10.7166666667,1.1197337963,-3.11311986365,1.05,0.99681712963,1008,1008,1,0,0
normal_0059,normal,task,59,,,22,normal_event_7d,2019-01-31 00:00:00,2019-02-07 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,5,0,0.263949109355,,0,,0,task_gate,task_post_1d,-0.0277777777778,-0.127777777778,-1.35,0.754861111111,0.550405092593,-35.1612811334,-0.229739043411,1.48939859136,-5.65,0.623148148148,-3.47039658796,-1.05,0.398148148148,1008,1008,1,0,0
normal_0061,normal,task,61,,,14,normal_event_7d,2019-12-05 00:00:00,2019-12-12 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,2,0,0.114081946928,,0,,0,task_gate,task_post_1d,-0.222777777778,-2.19361111111,-6.04,-4.08722222222,1.01416087963,-44.3085074486,0.966435185185,0.0477256944444,1.78,1.3454224537,-1.6853112869,1.21,1.65130208333,1008,1008,1,0,0
normal_0066,normal,task,66,,,19,normal_event_7d,2017-06-14 00:00:00,2017-06-21 00:00:00,1,0,0,,task_post_1d,compact13,13,random_forest_balanced_depth3,2,0,0.142745498839,,0,,0,task_gate,task_post_1d,6.32361111111,-2.76527777778,-2.7,1.50069444444,0.807523148148,158.19922408,-2.16240162037,2.96992476852,-1.30333333333,0.648900462963,0.429218811703,-0.25,0.9515625,1008,1008,1,0,0
normal_0068,normal,task,68,,,13,normal_event_7d,2019-12-20 00:00:00,2019-12-27 00:00:00,1,0,0,review_required_normal,task_post_1d,compact13,13,random_forest_balanced_depth3,5,0,0.113878653415,,0,,0,task_gate,task_post_1d,-2.60694444444,-2.34611111111,3.22,2.74055555556,-3.1499537037,-222.574530131,-0.784722222222,-2.36523148148,-1.2,-4.05571759259,-3.23794799324,-0.79,-4.06821759259,1008,1008,1,0,0
disturbance_0002_activity_pre_1d,activity,activity,,,2,3,activity_pre_1d,2015-11-23 00:00:00,2015-11-24 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,3,1,0.965570874259,,1,,1,activity_gate,activity_pre_1d,0.345138888889,-0.236111111111,-0.9,5.66319444444,,,,,,,,1.8,,144,144,1,1,1
disturbance_0004_activity_pre_1d,activity,activity,,,4,3,activity_pre_1d,2016-02-28 00:00:00,2016-02-29 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,3,1,0.977052237658,,1,,1,activity_gate,activity_pre_1d,2.53263888889,-2.84444444444,-0.1,1.08263888889,,,,,1.28833333333,,,-0.35,,144,144,1,1,1
disturbance_0007_activity_pre_1d,activity,activity,,,7,4,activity_pre_1d,2015-02-26 00:00:00,2015-02-27 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,5,1,0.980825271628,,1,,1,activity_gate,activity_pre_1d,4.04027777778,-1.03611111111,2.8,1.49583333333,,,,,,,,-0.3,,144,144,1,1,1
disturbance_0009_activity_pre_1d,activity,activity,,,9,4,activity_pre_1d,2016-07-31 00:00:00,2016-08-01 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,5,1,0.983682414485,,1,,1,activity_gate,activity_pre_1d,6.37777777778,-1.58472222222,1.7,-1.11041666667,,,,,0.2,,,0.5,,144,144,1,1,1
disturbance_0011_activity_pre_1d,activity,activity,,,11,4,activity_pre_1d,2017-02-09 00:00:00,2017-02-10 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,5,1,0.932008186568,,1,,1,activity_gate,activity_pre_1d,1.79305555556,-1.22222222222,3.7,-1.99791666667,,,,,6.96666666667,,,-21.25,,144,144,1,1,1
disturbance_0012_activity_pre_1d,activity,activity,,,12,5,activity_pre_1d,2015-02-22 00:00:00,2015-02-23 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,2,1,0.980723120008,,1,,1,activity_gate,activity_pre_1d,2.92708333333,-0.0430555555556,0.65,-3.43472222222,,,,,,,,2.65,,144,144,1,1,1
disturbance_0013_activity_pre_1d,activity,activity,,,13,5,activity_pre_1d,2015-11-16 00:00:00,2015-11-17 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,2,1,0.943745850536,,1,,1,activity_gate,activity_pre_1d,-0.583333333333,-0.673611111111,-2.45,-2.49305555556,,,,,,,,-1.25,,144,144,1,1,1
disturbance_0014_activity_pre_1d,activity,activity,,,14,5,activity_pre_1d,2016-03-08 00:00:00,2016-03-09 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,2,1,0.983811744347,,1,,1,activity_gate,activity_pre_1d,2.66666666667,0.197222222222,1.1,-2.32222222222,,,,,,,,-0.8,,144,144,1,1,1
disturbance_0015_activity_pre_1d,activity,activity,,,15,5,activity_pre_1d,2017-04-02 00:00:00,2017-04-03 00:00:00,0.965277777778,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,2,1,0.928563215138,,1,,1,activity_gate,activity_pre_1d,1.50321310116,0.691666666667,0.35,5.23763474295,,,,,12.5666666667,,,-13.75,,139,144,0.965277777778,1,1
disturbance_0020_activity_pre_1d,activity,activity,,,20,7,activity_pre_1d,2015-02-26 00:00:00,2015-02-27 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,1,1,0.973859209833,,1,,1,activity_gate,activity_pre_1d,4.13055555556,-1.59444444444,4,0.315277777778,,,,,,,,0.6,,144,144,1,1,1
disturbance_0024_activity_pre_1d,activity,activity,,,24,7,activity_pre_1d,2015-10-04 00:00:00,2015-10-05 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,1,1,0.979943225708,,1,,1,activity_gate,activity_pre_1d,3.25,-2.56388888889,0.25,-2.37291666667,,,,,0.716666666667,,,-0.85,,144,144,1,1,1
disturbance_0025_activity_pre_1d,activity,activity,,,25,7,activity_pre_1d,2015-11-11 00:00:00,2015-11-12 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,1,1,0.891963768927,,1,,1,activity_gate,activity_pre_1d,0.715277777778,-5.19583333333,-3.8,4.61041666667,,,,,,,,-0.35,,144,144,1,1,1
disturbance_0026_activity_pre_1d,activity,activity,,,26,7,activity_pre_1d,2015-12-14 00:00:00,2015-12-15 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,1,1,0.954060619023,,1,,1,activity_gate,activity_pre_1d,0.102083333333,-2.88611111111,-0.3,2.73680555556,,,,,,,,-2.85,,144,144,1,1,1
disturbance_0029_activity_pre_1d,activity,activity,,,29,7,activity_pre_1d,2016-01-31 00:00:00,2016-02-01 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,1,1,0.947237580387,,1,,1,activity_gate,activity_pre_1d,0.811805555556,-1.79583333333,-2.1,0.0145833333333,,,,,,,,3.45,,144,144,1,1,1
disturbance_0036_activity_pre_1d,activity,activity,,,36,8,activity_pre_1d,2015-09-23 00:00:00,2015-09-24 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,5,1,0.957166997367,,1,,1,activity_gate,activity_pre_1d,1.72291666667,-2.275,-2.65,0.0138888888889,,,,,,,,-4.85,,144,144,1,1,1
disturbance_0040_activity_pre_1d,activity,activity,,,40,9,activity_pre_1d,2015-02-24 00:00:00,2015-02-25 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,3,1,0.984649884764,,1,,1,activity_gate,activity_pre_1d,1.00972222222,-0.459722222222,-0.5,2.14791666667,,,,,,,,-1.15,,144,144,1,1,1
disturbance_0044_activity_pre_1d,activity,activity,,,44,10,activity_pre_1d,2013-08-01 00:00:00,2013-08-02 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,2,1,0.942038967722,,1,,1,activity_gate,activity_pre_1d,8.07083333333,-2.63888888889,1.2,2.53541666667,,,,,2.35,,,0.65,,144,144,1,1,1
disturbance_0045_activity_pre_1d,activity,activity,,,45,10,activity_pre_1d,2014-05-03 00:00:00,2014-05-04 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,2,1,0.914617155489,,1,,1,activity_gate,activity_pre_1d,1.41875,-5.65,-2.45,-9.04513888889,,,,,4.78333333333,,,0.15,,144,144,1,1,1
disturbance_0047_activity_pre_1d,activity,activity,,,47,10,activity_pre_1d,2014-05-04 00:00:00,2014-05-05 00:00:00,0.993055555556,2,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,2,1,0.964686160758,,1,,1,activity_gate,activity_pre_1d,2.64371087637,-1.71575396825,-0.85,7.63833137715,,,,,-7.8,,,4.65,,143,144,0.993055555556,1,1
disturbance_0049_activity_pre_1d,activity,activity,,,49,11,activity_pre_1d,2014-06-22 00:00:00,2014-06-23 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,2,1,0.988496647257,,1,,1,activity_gate,activity_pre_1d,4.125,-2.40694444444,-0.45,0.427083333333,,,,,,,,0.05,,144,144,1,1,1
disturbance_0050_activity_pre_1d,activity,activity,,,50,11,activity_pre_1d,2015-12-06 00:00:00,2015-12-07 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,2,1,0.989607758368,,1,,1,activity_gate,activity_pre_1d,3.18402777778,-0.829166666667,2.8,-1.43055555556,,,,,,,,0.5,,144,144,1,1,1
disturbance_0057_activity_pre_1d,activity,activity,,,57,12,activity_pre_1d,2014-10-20 00:00:00,2014-10-21 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,4,1,0.93220369089,,1,,1,activity_gate,activity_pre_1d,1.84583333333,-1.9125,-4.05,0.886111111111,,,,,,,,-0.15,,144,144,1,1,1
disturbance_0058_activity_pre_1d,activity,activity,,,58,12,activity_pre_1d,2015-07-07 00:00:00,2015-07-08 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,4,1,0.987216972904,,1,,1,activity_gate,activity_pre_1d,2.96180555556,-0.861111111111,0.25,-0.0944444444444,,,,,0.65,,,-0.65,,144,144,1,1,1
disturbance_0060_activity_pre_1d,activity,activity,,,60,12,activity_pre_1d,2017-04-02 00:00:00,2017-04-03 00:00:00,0.965277777778,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,4,1,0.981806292502,,1,,1,activity_gate,activity_pre_1d,4.73291873964,-0.277777777778,0.9,-4.56739220564,,,,,-0.65,,,-0.2,,139,144,0.965277777778,1,1
disturbance_0061_activity_pre_1d,activity,activity,,,61,13,activity_pre_1d,2015-03-17 00:00:00,2015-03-18 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,5,1,0.972212266578,,1,,1,activity_gate,activity_pre_1d,2.28055555556,1.25833333333,2.35,1.88055555556,,,,,,,,1.4,,144,144,1,1,1
disturbance_0063_activity_pre_1d,activity,activity,,,63,13,activity_pre_1d,2016-07-21 00:00:00,2016-07-22 00:00:00,1,0,0,,activity_pre_1d,compact13,13,random_forest_balanced_depth3,5,1,0.976573733484,,1,,1,activity_gate,activity_pre_1d,3.48888888889,-0.195833333333,2.4,0.372916666667,,,,,0.695,,,-1.15,,144,144,1,1,1
