manufacturer,substation_id,window_start,window_end,configuration_type,label,fault_label,fault_event_id,anomaly_ensemble_score,anomaly_policy_score,iforest_score_ratio,mahalanobis_score_ratio,anomaly_consensus_count,anomaly_criticality,anomaly_event_label,anomaly_evidence_event_label,anomaly_evidence_source,risk_probability,risk_score,risk_level_calibrated,predicted_lead_time_bucket,leadtime_urgency_score,current_best_priority_score,current_best_priority_level,priority_score,priority_level,priority_source,policy_version,current_best_weight,m1_specialist_weight,decision_basis,priority_high_label,m1_specialist_priority_score,m1_specialist_priority_level,m1_hybrid_priority_score,m1_hybrid_priority_level,m1_evidence_pre_event_score,m1_evidence_leadtime_score,m1_evidence_priority_score,m1_evidence_priority_level,m1_evidence_trigger,m1_risk_pre_event_priority_score,m1_risk_pre_event_priority_level,m1_risk_pre_event_trigger,m1_priority_agreement,m1_specialist_fault_probability,m1_specialist_task_probability,m1_specialist_activity_probability,m1_specialist_pre_event_probability,m1_specialist_primary_state,m1_specialist_secondary_tags,m1_specialist_fault_group,m1_specialist_group_weight,m1_specialist_gate_review_required,m1_specialist_gate_review_reasons,shadow_priority_score,priority_policy_agreement,operational_label,primary_state,review_required,review_reasons,trust_level,first_crossing_time,stable_crossing_time,stable_crossing_lead_hours,why_reason,recommended_action
manufacturer 1,22,2019-02-02 18:00:00,2019-02-03 00:00:00,SH + DHW,normal,,,0.589641595605,0.358995623141,0.849731734767,0.358995623141,0,0,0,0,no_active_anomaly,0.00995655070306,0.0152808080118,low,1-3d,0.753108640823,12.577,low,6.25123964119,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,25.5697664529,low,16.2149746068,low,2.68455859673,77.3108640823,77.3108640823,low,none,6.25123964119,low,none,both_not_high,0.166210293214,0.0722771136387,0.0464423525821,0.0268455859673,normal,,unknown_review,0.1,False,,24.9337036653,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.166; pre_event=0.027; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,3,2019-09-05 00:00:00,2019-09-05 06:00:00,SH + DHW,normal,,,0.57285720498,0.44141655504,0.721077512359,0.44141655504,0,0,0,0,no_active_anomaly,0.0262538942016,0.0594961503716,low,1-3d,0.807224210097,12.5666,low,25.4389958759,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,33.4897528206,low,18.4250827898,low,14.1327754866,82.7224210097,82.7224210097,low,none,25.4389958759,low,none,both_not_high,0.502915914591,0.114507107587,0.126923065132,0.141327754866,fault,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,28.9890145733,same_tier,normal_monitor,normal_monitor,True,m1_specialist_gate_near_threshold|m1_specialist_gate_near_threshold,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.503; pre_event=0.141; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,20,2017-02-03 12:00:00,2017-02-03 18:00:00,SH + DHW with sub-circuits,normal,,,0.502138297594,0.252913258679,0.783179298923,0.252913258679,0,0,0,0,no_active_anomaly,0.0120344350212,0.0120344350212,low,1-3d,0.776072275288,12.5599,low,95.5204200349,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,68.8127593633,medium,28.3107006217,low,80.0556201902,79.6072275288,80.0556201902,low,none,95.5204200349,medium,none,both_not_high,0.472588625241,0.123249444836,0.069707123608,0.800556201902,normal,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,25.4440621848,same_tier,normal_monitor,normal_monitor,True,m1_specialist_gate_near_threshold|m1_specialist_gate_near_threshold,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.473; pre_event=0.801; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,4,2015-03-17 12:00:00,2015-03-17 18:00:00,SH + DHW,pre_fault,Control unit: Incorrect parameterisation,60,0.889800156932,0.901939744347,0.811745769912,0.959018198251,0,0,0,0,no_active_anomaly,0.207640969707,0.218023018193,low,1-3d,0.717775689217,12.5588,low,97.9205823763,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,74.2510145699,medium,29.8326200796,low,93.1231707152,73.7775689217,93.1231707152,medium,none,97.9205823763,medium,none,both_not_high,0.734924719315,0.0700620404749,0.0212332318606,0.931231707152,fault,,unknown_review,0.1,False,,35.0245366771,different_noncritical,normal_monitor,normal_monitor,True,near_anomaly_threshold,low_review,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=medium; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.735; pre_event=0.931; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,15,2018-10-02 12:00:00,2018-10-02 18:00:00,SH + DHW with sub-circuits,normal,,,0.713145297429,0.562160395256,0.883404867964,0.562160395256,0,0,0,0,no_active_anomaly,0.00436898290062,0.00966854239673,low,1-3d,0.728778451766,12.5533,low,98.7081706112,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,76.939486661,high,30.5814322651,low,97.4111511055,74.8778451766,97.4111511055,medium,none,98.7081706112,medium,none,m1_specialist_only_high,0.497777453983,0.148309583092,0.0935006620215,0.974111511055,normal,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,23.8951233848,same_tier,normal_monitor,normal_monitor,True,m1_specialist_gate_near_threshold|m1_priority_disagreement|m1_specialist_gate_near_threshold|m1_priority_disagreement,low,,,,current_best_priority=low; m1_specialist_priority=high; m1_hybrid_priority=low; m1_evidence_priority=medium; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=m1_specialist_only_high; fault_gate=0.498; pre_event=0.974; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,11,2017-11-01 18:00:00,2017-11-02 00:00:00,SH + DHW,normal,,,0.483578927525,0.250957342913,0.745896884642,0.250957342913,0,0,0,0,no_active_anomaly,0.00587656854261,0.010063662171,low,1-3d,0.772944490396,12.5531,low,4.11695270632,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,24.7166778202,low,15.9589017897,low,0.0515329242199,79.2944490396,79.2944490396,low,none,4.11695270632,low,none,both_not_high,0.156246465558,0.102413968936,0.102880846399,0.000515329242199,normal,,unknown_review,0.1,False,,25.2418361313,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.156; pre_event=0.001; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,19,2017-06-15 12:00:00,2017-06-15 18:00:00,SH + DHW with sub-circuits,normal,,,0.546601699734,0.246757765002,0.88472358358,0.246757765002,0,0,0,0,no_active_anomaly,0.00679795211119,0.0140557159751,low,1-3d,0.746088973133,12.5493,low,93.7457458279,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,62.5990969786,medium,26.563243154,low,70.393505063,76.6088973133,76.6088973133,low,none,93.7457458279,medium,none,both_not_high,0.425654806497,0.0981402516236,0.0673099876698,0.70393505063,normal,,unknown_review,0.1,False,,24.6557335726,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.426; pre_event=0.704; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,3,2019-01-11 06:00:00,2019-01-11 12:00:00,SH + DHW,normal,,,0.431325427756,0.108885599737,0.794927787012,0.108885599737,0,0,0,0,no_active_anomaly,0.00697526806172,0.0136854791884,low,1-3d,0.747272058039,12.5418,low,69.7029610185,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,45.2162887191,medium,21.6906568413,low,38.7238672325,76.7272058039,76.7272058039,low,none,69.7029610185,low,none,both_not_high,0.63794808142,0.0564183254611,0.0196112068286,0.387238672325,fault,,unknown_review,0.1,False,,24.6708630965,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.638; pre_event=0.387; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,20,2017-02-05 12:00:00,2017-02-05 18:00:00,SH + DHW with sub-circuits,normal,,,0.505616304652,0.236612894086,0.808960576141,0.236612894086,0,0,0,0,no_active_anomaly,0.0125036924593,0.0125986265043,low,1-3d,0.766227069139,12.5403,low,95.1580606912,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,67.432338255,medium,27.9100707114,low,78.0827748743,78.6227069139,78.6227069139,low,none,95.1580606912,medium,none,both_not_high,0.811202694997,0.113688619949,0.0216131535262,0.780827748743,fault,,unknown_review,0.1,False,,25.1797365319,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.811; pre_event=0.781; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,6,2019-04-13 06:00:00,2019-04-13 12:00:00,SH + DHW,pre_fault,Differential pressure regulator defective,64,0.653012439995,0.520404812955,0.802548700275,0.520404812955,0,0,0,0,no_active_anomaly,0.0174157184306,0.0182865043522,low,1-3d,0.733984194413,12.5381,low,99.063161492,high,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,78.004264653,high,30.8686261028,low,99.063161492,75.3984194413,99.063161492,high,pre_event,99.063161492,high,pre_event,m1_specialist_only_high,0.855744942721,0.181222523856,0.12249641752,0.99063161492,fault,,unknown_review,0.1,False,,24.5252835718,same_tier,normal_monitor,normal_monitor,True,m1_priority_disagreement|m1_priority_disagreement,low,,,,current_best_priority=low; m1_specialist_priority=high; m1_hybrid_priority=low; m1_evidence_priority=high; evidence_trigger=pre_event; risk_pre_event_priority=high; risk_pre_event_trigger=pre_event; agreement=m1_specialist_only_high; fault_gate=0.856; pre_event=0.991; fault_group=unknown_review,priority review: evidence gate triggered by pre_event; confirm before dispatch.
manufacturer 1,16,2018-03-02 00:00:00,2018-03-02 06:00:00,SH + DHW,normal,,,0.394945372206,0.106274716785,0.720467600659,0.106274716785,0,0,0,0,no_active_anomaly,0.00551669072487,0.0101247724373,low,1-3d,0.771503009041,12.5348,low,55.2629408683,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,41.5309888698,low,20.6537328835,low,30.7016338157,79.1503009041,79.1503009041,low,none,55.2629408683,low,none,both_not_high,0.349083514361,0.0969793454044,0.0668900294084,0.307016338157,normal,,unknown_review,0.1,False,,25.2019527553,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.349; pre_event=0.307; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,20,2017-02-05 06:00:00,2017-02-05 12:00:00,SH + DHW with sub-circuits,normal,,,0.48874044637,0.20930209926,0.803851773963,0.20930209926,0,0,0,0,no_active_anomaly,0.00721542299214,0.0125986265043,low,1-3d,0.750135523866,12.534,low,96.6060704736,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,71.2855767453,medium,28.9844414887,low,85.9663836896,77.0135523866,85.9663836896,low,none,96.6060704736,medium,none,both_not_high,0.777147897368,0.0873838456032,0.0480150369896,0.859663836896,fault,,unknown_review,0.1,False,,24.6969901737,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.777; pre_event=0.860; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,12,2015-06-26 06:00:00,2015-06-26 12:00:00,SH + DHW,normal,,,0.484062804338,0.221024949568,0.780679959718,0.221024949568,0,0,0,0,no_active_anomaly,0.00464816910212,0.0135043313939,low,1-3d,0.739906952542,12.5336,low,97.1579667354,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,72.6313423006,medium,29.3609678442,low,88.9711522261,75.9906952542,88.9711522261,low,none,97.1579667354,medium,none,both_not_high,0.670424432558,0.189210541593,0.092850412738,0.889711522261,fault,,unknown_review,0.1,False,,24.4399468029,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.670; pre_event=0.890; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,17,2016-11-10 00:00:00,2016-11-10 06:00:00,SH + DHW,normal,,,0.475560426357,0.190051241966,0.797517591735,0.190051241966,0,0,0,0,no_active_anomaly,0.0102947035086,0.0102947035086,low,1-3d,0.781846611926,12.5308,low,90.7894540918,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,54.819374777,medium,24.3716009376,low,54.298138944,80.1846611926,80.1846611926,low,none,90.7894540918,medium,none,both_not_high,0.261238037962,0.0948879873479,0.0435104071166,0.54298138944,normal,,unknown_review,0.1,False,,25.5216070508,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.261; pre_event=0.543; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,20,2017-02-04 06:00:00,2017-02-04 12:00:00,SH + DHW with sub-circuits,normal,,,0.46954506061,0.185078230407,0.790326805307,0.185078230407,0,0,0,0,no_active_anomaly,0.0038504796316,0.0122226162823,low,1-3d,0.741878627256,12.5275,low,94.9393815384,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,66.0470624244,medium,27.5129774788,low,76.8921883759,76.1878627256,76.8921883759,low,none,94.9393815384,medium,none,both_not_high,0.673021252007,0.0871988655515,0.0424882818414,0.768921883759,fault,,unknown_review,0.1,False,,24.4286027132,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.673; pre_event=0.769; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,7,2019-01-05 12:00:00,2019-01-05 18:00:00,SH + DHW,normal,,,0.501123502141,0.294119466512,0.73455358487,0.294119466512,0,0,0,0,no_active_anomaly,0.00593144645828,0.00783641477786,low,1-3d,0.790245265861,12.527,low,90.9339844614,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,55.5041225576,medium,24.5605943161,low,55.0850265123,81.0245265861,81.0245265861,low,none,90.9339844614,medium,none,both_not_high,0.483819349323,0.123927101588,0.0837839479431,0.550850265123,normal,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,25.6383607886,same_tier,normal_monitor,normal_monitor,True,m1_specialist_gate_near_threshold|m1_specialist_gate_near_threshold,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.484; pre_event=0.551; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,20,2017-02-06 06:00:00,2017-02-06 12:00:00,SH + DHW with sub-circuits,normal,,,0.519655366804,0.266951435556,0.804619374382,0.266951435556,0,0,0,0,no_active_anomaly,0.00521003601025,0.0112533232134,low,1-3d,0.756677345152,12.5256,low,90.7657354548,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,53.993272633,medium,24.1365483372,low,54.1690041427,77.6677345152,77.6677345152,low,none,90.7657354548,medium,none,both_not_high,0.585230087261,0.154332940698,0.0865168999993,0.541690041427,fault,,unknown_review,0.1,False,,24.8192531313,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.585; pre_event=0.542; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,9,2019-01-03 00:00:00,2019-01-03 06:00:00,SH + DHW,normal,,,0.408513931363,0.129226586716,0.723454979583,0.129226586716,0,0,0,0,no_active_anomaly,0.0137907613412,0.0137907613412,low,1-3d,0.735425073171,12.5196,low,92.3036721611,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,57.9609704998,medium,25.2431837399,low,62.5422150995,75.5425073171,75.5425073171,low,none,92.3036721611,medium,none,both_not_high,0.484894403579,0.268343304057,0.261781024784,0.625422150995,normal,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,24.3212440689,same_tier,normal_monitor,normal_monitor,True,m1_specialist_gate_near_threshold|m1_specialist_gate_near_threshold,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.485; pre_event=0.625; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,20,2020-04-01 00:00:00,2020-04-01 06:00:00,SH + DHW with sub-circuits,normal,,,0.694613364417,0.558972962411,0.847569562424,0.558972962411,0,0,0,0,no_active_anomaly,0.0160258134616,0.0168271041347,low,1-3d,0.733552843574,12.51,low,14.858937969,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,28.0468163533,low,16.8603085789,low,8.25496553832,75.3552843574,75.3552843574,low,none,14.858937969,low,none,both_not_high,0.53982960668,0.157045761824,0.0981221455082,0.0825496553832,fault,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,24.4320760346,same_tier,normal_monitor,normal_monitor,True,m1_specialist_gate_near_threshold|m1_specialist_gate_near_threshold,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.540; pre_event=0.083; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,9,2019-01-04 18:00:00,2019-01-05 00:00:00,SH + DHW,normal,,,0.422257630057,0.145058981107,0.734843340575,0.145058981107,0,0,0,0,no_active_anomaly,0.00605074366006,0.00835429191799,low,1-3d,0.776978211963,12.5061,low,29.085748072,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,33.6966582698,low,18.4394563155,low,16.1587489289,79.6978211963,79.6978211963,low,none,29.085748072,low,none,both_not_high,0.581889120191,0.0922033896727,0.0542703616677,0.161587489289,fault,,unknown_review,0.1,False,,25.2688324144,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.582; pre_event=0.162; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,20,2017-02-01 06:00:00,2017-02-01 12:00:00,SH + DHW with sub-circuits,normal,,,0.487424727145,0.228582094247,0.779311100413,0.228582094247,0,0,0,0,no_active_anomaly,0.00240836942559,0.00716778971608,low,1-3d,0.77921031453,12.5047,low,91.3392604948,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,56.3866505843,medium,24.7916461636,low,57.2915293607,79.921031453,79.921031453,low,none,91.3392604948,medium,none,both_not_high,0.624458620124,0.132231298891,0.0703746135201,0.572915293607,fault,,unknown_review,0.1,False,,25.2705378703,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.624; pre_event=0.573; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,9,2019-01-07 00:00:00,2019-01-07 06:00:00,SH + DHW,normal,,,0.418182121675,0.149823276399,0.720799542943,0.149823276399,0,0,0,0,no_active_anomaly,0.00746979893996,0.010547391202,low,1-3d,0.758858003985,12.5042,low,92.8925225754,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,60.427238276,medium,25.9226507173,low,65.7481784662,77.8858003985,77.8858003985,low,none,92.8925225754,medium,none,both_not_high,0.691001316216,0.375844121364,0.296147021504,0.657481784662,fault,,unknown_review,0.1,False,,24.8458466357,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.691; pre_event=0.657; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,17,2017-10-19 00:00:00,2017-10-19 06:00:00,SH + DHW,normal,,,0.502544942715,0.221596439778,0.819359211985,0.221596439778,0,0,0,0,no_active_anomaly,0.00294557552034,0.00881123946526,low,1-3d,0.759744488242,12.5042,low,11.2211939713,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,27.7210328052,low,16.7649131855,low,6.23399665071,77.9744488242,77.9744488242,low,none,11.2211939713,low,none,both_not_high,0.175139042875,0.0653883064419,0.0601158948559,0.0623399665071,normal,,unknown_review,0.1,False,,24.7769528178,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.175; pre_event=0.062; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
